Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02143020


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2143020;1;01/08/1991;1;1,3;1,3;20;1;1;1;0;1110,80004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/07/1991;1;5,6;13,0;15;3;1;1;0;1110,80004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,3;0,0;5,6;3,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/06/1991;1;4,3;6,4;26;2;1;1;0;1110,80004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;4,3;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143020;1;01/05/1991;1;6,4;13,9;7;3;1;1;0;1110,80004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;6,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,4;4,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/04/1991;1;19,6;78,2;2;10;1;1;0;1110,80004882812;1;11,3;19,6;9,1;4,3;3,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,6;11,4;3,1;0,0;0,0;0,0;0,0;9,4;3,3;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143020;1;01/03/1991;1;19,3;138,3;24;16;1;1;0;1110,80004882812;1;0,0;0,0;0,0;0,0;3,4;0,0;0,0;0,0;0,0;0,0;0,0;3,1;4,6;6,3;0,0;0,0;0,0;0,0;0,0;6,4;3,2;9,6;16,4;19,3;13,5;11,2;13,6;10,5;8,4;3,6;5,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/02/1991;1;19,6;109,5;19;13;1;1;0;1110,80004882812;1;3,3;0,0;0,0;0,0;2,3;0,0;0,0;0,0;0,0;0,0;3,3;6,4;9,6;16,8;13,3;9,3;11,5;6,4;19,6;3,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,3;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2143020;1;01/01/1991;1;39,6;342,6;30;24;1;1;0;1110,80004882812;1;0,0;0,0;6,4;12,3;19,5;0,0;8,3;0,0;0,0;0,0;6,4;13,6;26,3;35,6;29,8;23,5;6,4;9,3;5,4;3,6;0,0;9,6;3,2;13,4;10,3;8,6;6,3;24,6;4,2;39,6;16,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/12/1990;1;16,4;53,4;29;9;1;1;0;1074,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,3;0,0;0,0;0,0;0,0;0,0;1,3;6,4;9,2;0,0;0,0;3,2;7,3;0,0;2,1;0,0;5,2;0,0;0,0;0,0;16,4;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/11/1990;1;29,3;134,8;25;15;1;1;0;1074,90002441406;1;0,0;4,6;3,1;2,4;2,6;3,3;1,3;0,0;2,1;5,3;11,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,3;0,0;0,0;0,0;0,0;16,4;29,3;21,2;13,4;16,2;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143020;1;01/10/1990;1;6,3;16,8;21;5;1;1;0;1074,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;0,0;4,2;6,3;0,0;0,0;3,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/09/1990;1;29,4;65,1;15;6;1;1;0;1074,90002441406;1;0,0;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,3;29,4;9,1;3,0;0,0;0,0;0,0;0,0;0,0;0,0;5,2;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143020;1;01/08/1990;1;8,4;16,8;28;3;1;1;0;1074,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,3;0,0;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,4;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/07/1990;1;11,1;16,2;6;2;1;1;0;1074,90002441406;1;0,0;0,0;0,0;0,0;0,0;11,1;0,0;0,0;0,0;0,0;5,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/06/1990;1;0,0;0,0;1;;1;1;0;1074,90002441406;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143020;1;01/05/1990;1;20,3;56,4;3;6;1;1;0;1074,90002441406;1;3,2;11,2;20,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;0,0;0,0;0,0;0,0;3,2;15,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/04/1990;1;38,4;118,7;11;11;1;1;0;1074,90002441406;1;0,0;0,0;0,0;24,2;0,0;3,2;5,4;0,0;0,0;17,2;38,4;0,0;3,2;0,0;5,2;0,0;2,2;3,2;4,3;12,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143020;1;01/03/1990;1;57,2;267,8;18;11;1;1;0;1074,90002441406;1;3,2;0,0;0,0;0,0;0,0;0,0;25,3;0,0;0,0;0,0;0,0;0,0;0,0;3,2;0,0;0,0;0,0;57,2;57,2;7,4;5,2;35,4;27,2;27,3;0,0;19,2;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/02/1990;1;73,2;156,0;10;10;1;1;0;1074,90002441406;1;0,0;0,0;0,0;0,0;5,2;0,0;0,0;0,0;0,0;73,2;0,0;0,0;0,0;0,0;12,0;10,4;0,0;0,0;0,0;0,0;2,0;6,2;9,3;0,0;0,0;14,3;6,2;17,2;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2143020;1;01/01/1990;1;34,3;172,9;12;9;1;1;0;1074,90002441406;1;22,2;6,0;21,2;12,3;15,2;0,0;0,0;0,0;0,0;0,0;0,0;34,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,2;0,0;0,0;11,2;34,3;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/12/1989;1;76,3;243,5;12;12;1;1;0;1500,19995117187;1;4,3;0,0;0,0;0,0;3,2;0,0;0,0;0,0;0,0;0,0;0,0;76,3;44,2;5,2;42,3;0,0;14,3;0,0;0,0;23,2;19,0;0,0;0,0;0,0;0,0;0,0;5,2;3,3;0,0;0,0;3,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/11/1989;1;29,2;150,7;22;14;1;1;0;1500,19995117187;1;2,1;0,0;0,0;8,2;6,1;14,2;0,0;0,0;0,0;26,2;3,3;3,2;20,1;3,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;29,2;24,3;0,0;3,2;4,2;0,0;0,0;0,0;3,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143020;1;01/10/1989;1;50,3;162,0;17;7;1;1;0;1500,19995117187;1;0,0;0,0;0,0;0,0;48,6;0,0;0,0;0,0;0,0;3,2;0,0;40,2;0,0;0,0;0,0;0,0;50,3;0,0;0,0;0,0;0,0;7,3;0,0;0,0;0,0;0,0;0,0;8,2;4,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/09/1989;1;15,3;52,6;29;8;1;1;0;1500,19995117187;1;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;2,1;0,0;6,2;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,3;2,1;15,3;13,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143020;1;01/08/1989;1;6,2;10,4;26;2;1;1;0;1500,19995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,2;0,0;4,2;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/07/1989;1;9,2;9,2;29;1;1;1;0;1500,19995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/06/1989;1;27,2;38,7;12;3;1;1;0;1500,19995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,3;27,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,2;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143020;1;01/05/1989;1;3,2;8,5;2;3;1;1;0;1500,19995117187;1;0,0;3,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/04/1989;1;19,2;37,8;15;4;1;1;0;1500,19995117187;1;0,0;0,0;0,0;3,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,2;0,0;0,0;0,0;0,0;13,3;0,0;0,0;0,0;0,0;2,1;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143020;1;01/03/1989;1;27,4;160,0;7;18;1;1;0;1500,19995117187;1;0,0;3,1;5,2;19,3;0,0;17,8;27,4;5,3;3,2;4,1;0,0;0,0;6,2;13,3;6,2;3,2;2,1;12,5;0,0;0,0;0,0;0,0;0,0;7,3;0,0;0,0;0,0;7,2;8,2;8,4;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/02/1989;1;76,4;386,4;5;16;1;1;0;1500,19995117187;1;0,0;0,0;13,2;0,0;76,4;0,0;3,1;6,2;9,3;20,2;21,2;6,3;6,4;52,3;14,4;75,3;18,4;44,2;0,0;0,0;0,0;0,0;13,2;0,0;0,0;0,0;6,3;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2143020;1;01/01/1989;1;42,2;240,4;13;15;1;1;0;1500,19995117187;1;7,4;22,4;32,3;2,2;10,4;0,0;2,1;13,4;5,2;34,3;0,0;5,2;42,2;5,3;31,3;0,0;0,0;0,0;18,1;8,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/12/1988;1;30,3;224,3;28;18;1;1;0;1684,59997558594;1;0,0;10,3;8,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,2;1,2;0,0;16,3;8,3;24,2;5,3;0,0;0,0;0,0;15,2;9,3;22,2;13,4;6,2;29,0;4,2;30,3;0,0;4,2;7,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/11/1988;1;65,0;237,5;22;13;1;1;0;1684,59997558594;1;0,0;21,2;3,2;11,3;6,2;6,1;0,0;0,0;0,0;16,2;0,0;0,0;0,0;0,0;2,3;3,2;37,3;0,0;0,0;0,0;38,1;65,0;0,0;10,2;0,0;0,0;0,0;17,2;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143020;1;01/10/1988;1;27,2;129,4;18;11;1;1;0;1684,59997558594;1;6,2;0,0;0,0;0,0;12,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,3;5,2;0,0;0,0;0,0;27,2;0,0;0,0;0,0;7,2;0,0;0,0;0,0;9,3;6,2;17,3;7,2;6,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/09/1988;1;17,2;23,5;30;3;1;1;0;1684,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;17,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143020;1;01/08/1988;1;0,0;0,0;1;;1;1;0;1684,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/07/1988;1;0,0;0,0;1;;1;1;0;1684,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/06/1988;1;7,2;16,3;26;3;1;1;0;1684,59997558594;1;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,2;2,1;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143020;1;01/05/1988;1;37,2;65,0;19;5;1;1;0;1684,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,2;37,2;0,0;0,0;0,0;0,0;0,0;2,2;0,0;3,2;0,0;0,0;0,0;5,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/04/1988;1;32,2;77,5;3;10;1;1;0;1684,59997558594;1;0,0;4,2;32,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;18,2;0,0;0,0;2,1;3,2;0,0;0,0;0,0;2,1;3,2;0,0;0,0;0,0;0,0;7,0;2,1;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143020;1;01/03/1988;1;35,2;111,7;4;9;1;1;0;1684,59997558594;1;0,0;21,3;15,0;35,2;4,0;2,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,3;3,4;16,2;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/02/1988;1;68,0;511,0;2;19;1;1;0;1684,59997558594;1;23,1;68,0;2,0;30,3;21,2;25,4;4,3;26,3;22,2;19,3;60,1;55,2;2,1;0,0;0,0;0,0;32,3;11,2;3,2;45,2;0,0;0,0;54,3;0,0;0,0;0,0;5,3;0,0;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2143020;1;01/01/1988;1;55,2;288,4;31;16;1;1;0;1684,59997558594;1;20,2;0,0;0,0;14,2;0,0;0,0;5,2;26,3;6,3;30,2;9,2;8,1;30,2;8,3;0,0;0,0;4,3;0,0;0,0;0,0;0,0;0,0;8,1;49,2;0,0;0,0;0,0;0,0;10,3;3,1;55,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/12/1987;1;53,3;300,2;19;19;1;1;0;1739,09997558594;1;16,2;13,1;0,0;0,0;0,0;15,1;14,2;5,4;14,4;24,2;34,3;0,0;16,2;39,4;2,1;0,0;0,0;0,0;53,3;13,2;0,0;10,2;1,2;2,1;19,2;4,3;0,0;2,1;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/11/1987;1;66,2;161,7;22;13;1;1;0;1739,09997558594;1;0,0;0,0;0,0;0,0;0,0;2,3;0,0;0,0;0,0;10,2;0,0;0,0;4,2;2,1;2,2;22,1;5,3;2,1;0,0;0,0;0,0;66,2;10,2;7,3;0,0;0,0;16,2;11,3;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143020;1;01/10/1987;1;53,1;131,8;29;10;1;1;0;1739,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;14,2;0,0;0,0;3,2;0,0;0,0;0,0;0,0;0,0;0,0;18,2;0,0;3,3;17,2;5,1;3,2;0,0;0,0;0,0;0,0;0,0;0,0;53,1;12,2;2,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/09/1987;1;28,2;122,6;18;15;1;1;0;1739,09997558594;1;2,1;1,4;0,0;18,1;2,1;10,0;2,2;1,2;3,1;0,0;0,0;0,0;2,1;0,0;0,0;0,0;0,0;28,2;7,2;0,0;2,2;3,2;0,0;19,3;20,2;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143020;1;01/08/1987;1;2,1;2,1;19;1;1;1;0;1739,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/07/1987;1;36,2;36,2;10;1;1;1;0;1739,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/06/1987;1;11,3;23,6;18;4;1;1;0;1739,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;7,1;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,3;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143020;1;01/05/1987;1;11,3;51,5;25;9;1;1;0;1739,09997558594;1;5,4;0,0;0,0;3,1;0,0;7,2;0,0;0,0;0,0;0,0;2,1;0,0;0,0;0,0;0,0;8,1;0,0;0,0;0,0;0,0;0,0;3,2;0,0;2,0;11,3;0,0;0,0;0,0;9,1;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/04/1987;1;37,2;133,3;8;11;1;1;0;1739,09997558594;1;0,0;0,0;26,4;12,2;26,1;9,3;3,1;37,2;1,1;2,1;8,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;3,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143020;1;01/03/1987;1;32,3;142,5;8;11;1;1;0;1739,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;4,1;32,3;20,2;30,4;2,3;3,1;24,2;2,2;0,0;0,0;0,0;0,0;0,0;1,2;15,2;7,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/02/1987;1;69,2;219,9;6;13;1;1;0;1739,09997558594;1;0,0;0,0;24,2;5,1;0,0;69,2;0,0;2,3;0,0;26,3;2,2;9,2;2,2;3,2;0,0;30,4;26,3;17,1;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2143020;1;01/01/1987;1;85,0;413,7;19;24;1;1;0;1739,09997558594;1;0,0;9,3;12,2;26,3;0,0;0,0;0,0;0,0;0,0;13,1;4,3;16,2;4,3;12,1;12,3;0,0;74,3;25,2;85,0;19,3;6,2;3,0;3,1;4,0;2,1;3,2;5,2;58,4;5,2;4,3;5,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/12/1986;1;100,2;555,1;16;23;1;1;0;1865,90002441406;1;0,0;3,2;22,3;11,2;0,0;3,2;4,3;7,4;6,2;24,2;4,1;8,4;0,0;0,0;4,2;100,2;18,3;0,0;0,0;0,0;0,0;2,1;10,2;16,3;38,4;58,3;27,3;26,2;86,4;38,3;34,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143020;1;01/11/1986;1;24,1;146,8;6;13;1;1;0;1865,90002441406;1;0,0;0,0;0,0;10,2;0,0;24,1;0,3;22,1;1,4;0,0;0,0;23,3;8,1;6,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;0,0;0,0;0,0;0,0;12,2;3,1;12,4;20,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
