data	chuva	nivel	vazao
2013-04-18	0.0	181.03894736842105	142.9505263157895
2013-04-19	0.0	180.91875000000002	142.8166666666667
2013-04-20	0.0	181.16979166666667	143.25
2013-04-21	0.0	181.45833333333334	143.91666666666666
2013-04-22	0.0	181.35625000000002	143.5
2013-04-23	0.0	181.68437500000002	144.06666666666666
2013-04-24	0.0	181.5583333333333	143.96666666666667
2013-04-25	26.6	181.55937500000002	143.98333333333332
2013-04-26	72.2	181.51770833333333	143.85
2013-04-27	42.0	181.81145833333335	144.06666666666666
2013-04-28	0.0	181.78333333333333	144.26666666666668
2013-04-29	0.0	181.90833333333333	144.41666666666666
2013-04-30	0.0	181.91875000000002	144.45000000000002
2013-05-01	0.0	181.78958333333333	144.4
2013-05-02	0.0	182.31458333333333	145.13333333333333
2013-05-03	0.0	117.62348667725854	70.1049866145234
