dia	mes	ano	vazao
4	4	2020	1204.609
3	4	2020	1291.725
2	4	2020	1321.272
1	4	2020	1260.487
31	3	2020	1278.023
30	3	2020	1385.146
29	3	2020	1549.764
28	3	2020	1932.626
27	3	2020	2497.188
26	3	2020	2765.945
25	3	2020	2741.079
24	3	2020	2180.311
23	3	2020	1661.281
22	3	2020	1608.913
21	3	2020	1393.21
20	3	2020	1250.785
19	3	2020	1289.764
18	3	2020	1335.147
17	3	2020	1433.796
16	3	2020	1696.548
15	3	2020	2013.915
14	3	2020	2308.403
13	3	2020	2841.058
12	3	2020	3590.353
11	3	2020	4186.028
10	3	2020	4460.462
9	3	2020	4481.849
8	3	2020	4469.012
7	3	2020	4400.79
6	3	2020	4223.628
5	3	2020	3693.152
4	3	2020	3602.158
3	3	2020	3100.674
2	3	2020	2607.601
1	3	2020	1773.93
29	2	2020	1323.25
28	2	2020	1383.132
27	2	2020	1349.076
26	2	2020	1168.522
25	2	2020	1001.512
24	2	2020	964.366
23	2	2020	987.299
22	2	2020	1044.61
21	2	2020	1153.451
20	2	2020	1227.615
19	2	2020	1355.063
18	2	2020	1481.013
17	2	2020	1485.146
16	2	2020	1468.64
15	2	2020	1435.837
14	2	2020	1258.544
13	2	2020	1278.023
12	2	2020	1483.079
11	2	2020	1723.184
10	2	2020	1880.172
9	2	2020	1764.934
8	2	2020	1535.082
7	2	2020	1274.118
6	2	2020	1268.269
5	2	2020	1541.367
4	2	2020	2235.801
3	2	2020	2967.951
2	2	2020	3111.835
1	2	2020	3108.113
31	1	2020	3100.674
30	1	2020	3100.674
29	1	2020	3119.283
28	1	2020	3220.509
27	1	2020	3465.363
26	1	2020	3137.935
25	1	2020	2032.855
24	1	2020	1108.685
23	1	2020	836.093
22	1	2020	654.701
21	1	2020	577.635
20	1	2020	529.242
19	1	2020	526.445
18	1	2020	516.701
17	1	2020	519.478
16	1	2020	551.816
15	1	2020	584.886
14	1	2020	635.094
13	1	2020	677.605
12	1	2020	725.875
11	1	2020	764.102
10	1	2020	857.83
9	1	2020	952.103
8	1	2020	1033.771
7	1	2020	1015.802
6	1	2020	987.299
5	1	2020	768.932
4	1	2020	541.896
3	1	2020	504.275
2	1	2020	494.689
1	1	2020	501.529
31	12	2019	525.049
30	12	2019	564.67
29	12	2019	596.559
28	12	2019	606.844
27	12	2019	573.301
26	12	2019	566.105
25	12	2019	546.139
24	12	2019	516.701
23	12	2019	511.164
22	12	2019	511.164
21	12	2019	534.852
20	12	2019	571.859
19	12	2019	618.679
18	12	2019	683.762
17	12	2019	744.896
16	12	2019	809.631
15	12	2019	912.228
14	12	2019	1059.129
13	12	2019	1307.452
12	12	2019	1606.023
11	12	2019	1626.298
10	12	2019	1658.354
9	12	2019	1472.76
8	12	2019	1351.071
7	12	2019	1474.821
6	12	2019	1355.063
5	12	2019	936.423
4	12	2019	796.521
3	12	2019	846.099
2	12	2019	852.795
1	12	2019	718.005
30	11	2019	636.594
29	11	2019	608.318
28	11	2019	605.37
27	11	2019	642.608
26	11	2019	722.723
25	11	2019	713.298
24	11	2019	665.352
23	11	2019	673.0
22	11	2019	691.489
21	11	2019	638.096
20	11	2019	605.37
19	11	2019	570.418
18	11	2019	567.541
17	11	2019	543.309
16	11	2019	518.089
15	11	2019	508.404
14	11	2019	509.784
13	11	2019	511.164
12	11	2019	518.089
11	11	2019	526.445
10	11	2019	539.074
9	11	2019	543.309
8	11	2019	546.139
7	11	2019	558.943
6	11	2019	574.744
5	11	2019	567.541
4	11	2019	548.974
3	11	2019	523.654
2	11	2019	520.869
1	11	2019	520.869
31	10	2019	516.701
30	10	2019	507.026
29	10	2019	505.65
28	10	2019	500.158
27	10	2019	490.602
26	10	2019	493.325
25	10	2019	490.602
24	10	2019	489.243
23	10	2019	487.885
22	10	2019	487.885
21	10	2019	487.885
20	10	2019	487.885
19	10	2019	487.885
18	10	2019	493.325
17	10	2019	497.421
16	10	2019	500.158
15	10	2019	504.275
14	10	2019	498.789
13	10	2019	493.325
12	10	2019	493.325
11	10	2019	496.054
10	10	2019	496.054
9	10	2019	498.789
8	10	2019	502.901
7	10	2019	505.65
6	10	2019	512.546
5	10	2019	518.089
4	10	2019	513.93
3	10	2019	509.784
2	10	2019	507.026
1	10	2019	509.784
30	9	2019	500.158
29	9	2019	487.885
28	9	2019	487.885
27	9	2019	485.173
26	9	2019	485.173
25	9	2019	485.173
24	9	2019	485.173
23	9	2019	485.173
22	9	2019	489.243
21	9	2019	490.602
20	9	2019	496.054
19	9	2019	496.054
18	9	2019	496.054
17	9	2019	493.325
16	9	2019	496.054
15	9	2019	498.789
14	9	2019	498.789
