data	vazao
2020-12-31	211.724
2020-12-30	240.314
2020-12-29	260.038
2020-12-28	280.278
2020-12-27	243.565
2020-12-26	202.467
2020-12-25	184.221
2020-12-24	166.846
2020-12-23	119.302
2020-12-22	97.2925
2020-12-21	70.6672
2020-12-20	79.6255
2020-12-19	94.2086
2020-12-18	104.708
2020-12-17	89.1933
2020-12-16	76.8744
2020-12-15	75.0707
2020-12-14	61.5056
2020-12-13	51.5962
2020-12-12	48.7439
2020-12-11	54.5406
2020-12-10	66.4136
2020-12-09	65.5808
2020-12-08	59.1313
2020-12-07	41.3695
2020-12-06	43.313
2020-12-05	48.7439
2020-12-04	53.7958
2020-12-03	55.2911
2020-12-02	61.5056
2020-12-01	68.0971
2020-11-30	63.1179
2020-11-29	60.7083
2020-11-28	54.5406
2020-11-27	53.0568
2020-11-26	58.3516
2020-11-25	65.5808
2020-11-24	77.7854
2020-11-23	75.0707
2020-11-22	85.2924
2020-11-21	88.2088
2020-11-20	103.629
2020-11-19	88.2088
2020-11-18	98.3329
2020-11-17	93.1931
2020-11-16	86.2584
2020-11-15	71.5359
2020-11-14	68.0971
2020-11-13	57.5777
2020-11-12	59.1313
2020-11-11	63.1179
2020-11-10	60.7083
2020-11-09	76.8744
2020-11-08	75.9696
2020-11-07	80.5547
2020-11-06	90.1839
2020-11-05	106.883
2020-11-04	151.768
2020-11-03	201.01
2020-11-02	248.469
2020-11-01	334.863
2020-10-31	84.3326
2020-10-30	81.49
2020-10-29	89.1933
2020-10-28	116.987
2020-10-27	120.47
2020-10-26	103.629
2020-10-25	53.0568
2020-10-24	56.8097
2020-10-23	56.0475
2020-10-22	38.8564
2020-10-21	37.6332
2020-10-20	37.6332
2020-10-19	36.4321
2020-10-18	38.8564
2020-10-17	34.1925
2020-10-16	39.4763
2020-10-15	38.8564
2020-10-14	29.7313
2020-10-13	30.5893
2020-10-12	28.4759
2020-10-11	24.9299
2020-10-10	20.6934
2020-10-09	17.5665
2020-10-08	20.3647
2020-10-07	21.3619
2020-10-06	23.0983
2020-10-05	25.3079
2020-10-04	24.1856
2020-10-03	27.2575
2020-10-02	26.0758
2020-10-01	29.3087
2020-08-31	39.4763
2020-08-30	43.972
2020-08-29	39.4763
2020-08-28	39.4763
2020-08-27	37.6332
2020-08-26	36.4321
2020-08-25	46.6648
2020-08-24	35.1372
2020-08-23	38.242
2020-08-22	40.7329
2020-08-21	42.6595
2020-08-20	42.0117
2020-08-19	48.7439
2020-08-18	50.1586
2020-08-17	45.3071
2020-08-16	50.1586
2020-08-15	48.7439
2020-08-14	50.1586
2020-08-13	50.1586
2020-08-12	48.7439
2020-08-11	50.8745
2020-08-10	48.7439
2020-08-09	50.8745
2020-08-08	50.8745
2020-08-07	54.5406
2020-08-06	46.6648
2020-08-05	59.9168
2020-08-04	55.2911
2020-08-03	45.9831
2020-08-02	59.9168
2020-08-01	56.8097
2020-07-31	60.7083
2020-07-30	53.7958
2020-07-29	54.5406
2020-07-28	59.1313
2020-07-27	59.9168
2020-07-26	57.5777
2020-07-25	55.2911
2020-07-24	61.5056
2020-07-23	59.1313
2020-07-22	55.2911
2020-07-21	56.8097
2020-07-20	53.0568
2020-07-19	49.4484
2020-07-18	53.0568
2020-07-17	54.5406
2020-07-16	59.1313
2020-07-15	59.1313
2020-07-14	56.0475
2020-07-13	57.5777
2020-07-12	59.1313
2020-07-11	64.7539
2020-07-10	64.7539
2020-07-09	72.4105
2020-07-08	77.7854
2020-07-07	78.7024
2020-07-06	60.7083
2020-07-05	59.1313
2020-07-04	62.3088
2020-07-03	67.2524
2020-07-02	60.7083
2020-07-01	62.3088
2020-06-30	59.1313
2020-06-29	61.5056
2020-06-28	57.5777
2020-06-27	62.3088
2020-06-26	61.5056
2020-06-25	61.5056
2020-06-24	67.2524
2020-06-23	64.7539
2020-06-22	60.7083
2020-06-21	70.6672
2020-06-20	68.9478
2020-06-19	67.2524
2020-06-18	68.9478
2020-06-17	68.0971
2020-06-16	67.2524
2020-06-15	68.9478
2020-06-14	70.6672
2020-06-13	74.178
2020-06-12	69.8045
2020-06-11	70.6672
2020-06-10	69.8045
2020-06-09	72.4105
2020-06-08	73.2912
2020-06-07	73.2912
2020-06-06	72.4105
2020-06-05	72.4105
2020-06-04	73.2912
2020-06-03	75.0707
2020-06-02	75.9696
2020-06-01	77.7854
2020-05-31	79.6255
2020-05-30	85.2924
2020-05-29	94.2086
2020-05-28	97.2925
2020-05-27	106.883
2020-05-26	126.404
2020-05-25	89.1933
2020-05-24	82.4314
2020-05-23	81.49
2020-05-22	81.49
2020-05-21	81.49
2020-05-20	84.3326
2020-05-19	91.1808
2020-05-18	96.2583
2020-05-17	84.3326
2020-05-16	84.3326
2020-05-15	80.5547
2020-05-14	80.5547
2020-05-13	81.49
2020-05-12	78.7024
2020-05-11	90.1839
2020-05-10	91.1808
2020-05-09	93.1931
2020-05-08	88.2088
2020-05-07	88.2088
2020-05-06	83.379
2020-05-05	83.379
2020-05-04	89.1933
2020-05-03	89.1933
2020-05-02	85.2924
2020-05-01	
2020-04-30	71.7869
2020-04-29	71.0545
2020-04-28	73.2641
2020-04-27	76.2691
2020-04-26	91.1659
2020-04-25	89.9942
2020-04-24	87.6663
2020-04-23	88.8276
2020-04-22	93.5249
2020-04-21	94.7121
2020-04-20	104.392
2020-04-19	108.105
2020-04-18	132.622
2020-04-17	157.384
2020-04-16	157.384
2020-04-15	168.846
2020-04-14	161.65
2020-04-13	144.822
2020-04-12	155.97
2020-04-11	163.08
2020-04-10	215.788
2020-04-09	290.613
2020-04-08	127.319
2020-04-07	123.391
2020-04-06	128.638
2020-04-05	132.622
2020-04-04	118.219
2020-04-03	99.5119
2020-04-02	88.8276
2020-04-01	93.5249
2020-03-31	95.9044
2020-03-30	99.5119
2020-03-29	104.392
2020-03-28	113.123
2020-03-27	116.938
2020-03-26	126.005
2020-03-25	153.157
2020-03-24	171.755
2020-03-23	183.557
2020-03-22	150.361
2020-03-21	135.301
2020-03-20	132.622
2020-03-19	128.638
2020-03-18	132.622
2020-03-17	136.648
2020-03-16	147.582
2020-03-15	155.97
2020-03-14	171.755
2020-03-13	176.149
2020-03-12	177.622
2020-03-11	191.069
2020-03-10	191.069
2020-03-09	228.529
2020-03-08	281.928
2020-03-07	339.041
2020-03-06	238.247
2020-03-05	241.518
2020-03-04	306.471
2020-03-03	331.706
2020-03-02	391.894
2020-03-01	335.367
2020-02-29	278.479
2020-02-28	241.518
2020-02-27	167.398
2020-02-26	148.969
2020-02-25	212.642
2020-02-24	256.421
2020-02-23	244.803
2020-02-22	103.165
2020-02-21	98.3044
2020-02-20	108.105
2020-02-19	118.219
2020-02-18	131.29
2020-02-17	164.515
2020-02-16	246.451
2020-02-15	139.355
2020-02-14	126.005
2020-02-13	142.079
2020-02-12	168.846
2020-02-11	118.219
2020-02-10	135.301
2020-02-09	128.638
2020-02-08	118.219
2020-02-07	110.604
2020-02-06	115.661
2020-02-05	129.962
2020-02-04	133.96
2020-02-03	144.822
2020-02-02	158.801
2020-02-01	185.051
2020-01-31	218.95
2020-01-30	287.128
2020-01-29	405.512
2020-01-28	655.401
2020-01-27	828.45
2020-01-26	513.642
2020-01-25	306.471
2020-01-24	163.08
2020-01-23	165.955
2020-01-22	165.955
2020-01-21	101.942
