dia	mes	ano	vazao
16	4	2021	411.996
15	4	2021	425.074
14	4	2021	440.94
13	4	2021	459.687
12	4	2021	489.651
11	4	2021	495.165
10	4	2021	618.401
9	4	2021	606.568
8	4	2021	603.621
7	4	2021	678.662
6	4	2021	669.508
5	4	2021	591.881
4	4	2021	548.525
3	4	2021	462.386
2	4	2021	470.512
1	4	2021	537.145
31	3	2021	451.622
30	3	2021	492.405
29	3	2021	467.798
28	3	2021	497.929
27	3	2021	503.472
26	3	2021	497.929
25	3	2021	562.859
24	3	2021	531.484
23	3	2021	531.484
22	3	2021	600.679
21	3	2021	624.345
20	3	2021	678.662
19	3	2021	807.713
18	3	2021	807.713
17	3	2021	740.707
16	3	2021	886.552
15	3	2021	1083.03
14	3	2021	1250.588
13	3	2021	1162.194
12	3	2021	1140.425
11	3	2021	1213.502
10	3	2021	1040.617
9	3	2021	820.688
8	3	2021	697.091
7	3	2021	734.424
6	3	2021	896.573
5	3	2021	817.438
4	3	2021	1005.695
3	3	2021	1111.607
2	3	2021	1165.835
1	3	2021	1239.424
28	2	2021	1250.588
27	2	2021	1363.984
26	2	2021	1616.261
25	2	2021	1927.704
24	2	2021	2438.264
23	2	2021	2647.633
22	2	2021	2731.766
21	2	2021	2331.065
20	2	2021	1303.11
19	2	2021	1333.434
18	2	2021	947.219
17	2	2021	706.365
16	2	2021	778.767
15	2	2021	909.991
14	2	2021	1009.169
13	2	2021	1086.589
12	2	2021	1394.756
11	2	2021	1669.172
10	2	2021	1887.304
9	2	2021	971.16
8	2	2021	528.661
7	2	2021	432.983
6	2	2021	321.857
5	2	2021	361.03
4	2	2021	346.17
3	2	2021	341.262
2	2	2021	351.101
1	2	2021	388.793
31	1	2021	381.155
30	1	2021	351.101
29	1	2021	378.62
28	1	2021	371.049
27	1	2021	373.567
26	1	2021	443.603
25	1	2021	473.231
24	1	2021	500.698
23	1	2021	497.929
22	1	2021	486.902
21	1	2021	606.568
20	1	2021	594.809
19	1	2021	660.394
18	1	2021	681.723
17	1	2021	654.341
16	1	2021	666.466
15	1	2021	690.93
14	1	2021	869.932
13	1	2021	850.123
12	1	2021	967.728
11	1	2021	863.313
10	1	2021	1054.694
9	1	2021	1079.474
8	1	2021	1310.67
7	1	2021	1710.247
6	1	2021	1608.17
5	1	2021	597.742
4	1	2021	580.215
3	1	2021	559.982
2	1	2021	621.371
1	1	2021	694.008
31	12	2020	863.313
30	12	2020	954.04
29	12	2020	1144.044
28	12	2020	1425.749
27	12	2020	1539.928
26	12	2020	1410.225
25	12	2020	1295.564
24	12	2020	903.274
23	12	2020	769.194
22	12	2020	511.824
21	12	2020	448.944
20	12	2020	603.621
19	12	2020	577.311
18	12	2020	624.345
17	12	2020	850.123
16	12	2020	1023.108
15	12	2020	1068.831
14	12	2020	1468.723
13	12	2020	1567.912
