dia	mes	ano	vazao
1	7	2015	
30	6	2015	
29	6	2015	169.0
28	6	2015	165.0
27	6	2015	165.0
26	6	2015	167.0
25	6	2015	174.0
24	6	2015	167.0
23	6	2015	180.0
22	6	2015	185.0
21	6	2015	179.0
20	6	2015	168.0
19	6	2015	168.0
18	6	2015	157.0
17	6	2015	161.0
16	6	2015	162.0
15	6	2015	170.0
14	6	2015	178.0
13	6	2015	183.0
12	6	2015	183.0
11	6	2015	193.0
10	6	2015	206.0
9	6	2015	187.0
8	6	2015	216.0
7	6	2015	240.0
6	6	2015	260.0
5	6	2015	212.0
4	6	2015	236.0
3	6	2015	211.0
2	6	2015	238.0
1	6	2015	275.0
31	5	2015	213.0
30	5	2015	200.0
29	5	2015	197.0
28	5	2015	183.0
27	5	2015	186.0
26	5	2015	192.0
25	5	2015	199.0
24	5	2015	207.0
23	5	2015	202.0
22	5	2015	192.0
21	5	2015	199.0
20	5	2015	212.0
19	5	2015	206.0
18	5	2015	207.0
17	5	2015	208.0
16	5	2015	226.0
15	5	2015	218.0
14	5	2015	241.0
13	5	2015	263.0
12	5	2015	294.0
11	5	2015	395.0
10	5	2015	460.0
9	5	2015	510.0
8	5	2015	419.0
7	5	2015	266.0
6	5	2015	216.0
5	5	2015	182.0
4	5	2015	184.0
3	5	2015	192.0
2	5	2015	186.0
1	5	2015	170.0
30	4	2015	199.0
29	4	2015	281.0
28	4	2015	279.0
27	4	2015	312.0
26	4	2015	353.0
25	4	2015	352.0
24	4	2015	258.0
23	4	2015	223.0
22	4	2015	168.0
21	4	2015	170.0
20	4	2015	188.0
19	4	2015	188.0
18	4	2015	174.0
17	4	2015	188.0
16	4	2015	184.0
15	4	2015	216.0
14	4	2015	228.0
13	4	2015	239.0
12	4	2015	241.0
11	4	2015	214.0
10	4	2015	265.0
9	4	2015	263.0
8	4	2015	261.0
7	4	2015	301.0
6	4	2015	357.0
5	4	2015	418.0
4	4	2015	393.0
3	4	2015	344.0
2	4	2015	269.0
1	4	2015	240.0
31	3	2015	283.0
30	3	2015	317.0
29	3	2015	371.0
28	3	2015	473.0
27	3	2015	579.0
26	3	2015	597.0
25	3	2015	311.0
24	3	2015	248.0
23	3	2015	198.0
22	3	2015	191.0
21	3	2015	199.0
20	3	2015	223.0
19	3	2015	209.0
18	3	2015	268.0
17	3	2015	300.0
16	3	2015	319.0
15	3	2015	356.0
14	3	2015	388.0
13	3	2015	236.0
12	3	2015	261.0
11	3	2015	250.0
10	3	2015	185.0
9	3	2015	254.0
8	3	2015	288.0
7	3	2015	338.0
6	3	2015	219.0
5	3	2015	241.0
4	3	2015	195.0
3	3	2015	205.0
2	3	2015	218.0
1	3	2015	195.0
28	2	2015	198.0
27	2	2015	206.0
26	2	2015	185.0
25	2	2015	191.0
24	2	2015	198.0
23	2	2015	178.0
22	2	2015	193.0
21	2	2015	181.0
20	2	2015	183.0
19	2	2015	190.0
18	2	2015	200.0
17	2	2015	211.0
16	2	2015	256.0
15	2	2015	332.0
14	2	2015	434.0
13	2	2015	595.0
12	2	2015	686.0
11	2	2015	721.0
10	2	2015	675.0
9	2	2015	654.0
8	2	2015	232.0
7	2	2015	240.0
6	2	2015	192.0
5	2	2015	131.0
4	2	2015	130.0
3	2	2015	130.0
2	2	2015	182.0
1	2	2015	262.0
31	1	2015	250.0
30	1	2015	157.0
29	1	2015	169.0
28	1	2015	165.0
27	1	2015	167.0
26	1	2015	151.0
25	1	2015	133.0
24	1	2015	143.0
23	1	2015	144.0
22	1	2015	145.0
21	1	2015	144.0
20	1	2015	156.0
19	1	2015	153.0
18	1	2015	153.0
17	1	2015	153.0
16	1	2015	153.0
15	1	2015	153.0
14	1	2015	175.0
13	1	2015	184.0
12	1	2015	196.0
11	1	2015	190.0
10	1	2015	206.0
9	1	2015	223.0
8	1	2015	223.0
7	1	2015	186.0
6	1	2015	186.0
5	1	2015	197.0
4	1	2015	196.0
3	1	2015	189.0
2	1	2015	202.0
1	1	2015	201.0
31	12	2014	243.0
30	12	2014	271.0
29	12	2014	320.0
28	12	2014	315.0
27	12	2014	325.0
26	12	2014	347.0
25	12	2014	363.0
24	12	2014	368.0
23	12	2014	
22	12	2014	375.0
21	12	2014	429.0
20	12	2014	488.0
19	12	2014	593.0
18	12	2014	709.0
17	12	2014	885.0
16	12	2014	791.0
15	12	2014	471.0
14	12	2014	319.0
13	12	2014	331.0
12	12	2014	361.0
11	12	2014	407.0
10	12	2014	511.0
9	12	2014	652.0
8	12	2014	728.0
7	12	2014	440.0
6	12	2014	402.0
5	12	2014	551.0
4	12	2014	656.0
3	12	2014	905.0
2	12	2014	905.0
1	12	2014	911.0
30	11	2014	1150.0
29	11	2014	521.0
28	11	2014	251.0
27	11	2014	261.0
26	11	2014	269.0
25	11	2014	271.0
24	11	2014	192.0
23	11	2014	192.0
22	11	2014	215.0
21	11	2014	227.0
20	11	2014	298.0
19	11	2014	333.0
18	11	2014	440.39
17	11	2014	525.47
16	11	2014	387.96
15	11	2014	365.35
14	11	2014	311.0
13	11	2014	291.0
12	11	2014	241.0
11	11	2014	158.0
10	11	2014	154.0
9	11	2014	159.0
8	11	2014	160.0
7	11	2014	157.0
6	11	2014	154.0
5	11	2014	150.05
4	11	2014	151.0
3	11	2014	244.78
2	11	2014	210.0
1	11	2014	
31	10	2014	
30	10	2014	
29	10	2014	147.0
28	10	2014	119.0
27	10	2014	113.0
26	10	2014	118.0
25	10	2014	136.0
24	10	2014	139.0
23	10	2014	122.0
22	10	2014	148.0
21	10	2014	111.0
20	10	2014	107.0
19	10	2014	98.0
18	10	2014	98.0
17	10	2014	110.0
16	10	2014	100.0
15	10	2014	112.0
14	10	2014	113.0
13	10	2014	111.0
12	10	2014	102.0
11	10	2014	112.0
10	10	2014	112.0
9	10	2014	118.0
8	10	2014	118.0
7	10	2014	118.0
6	10	2014	131.0
5	10	2014	121.0
4	10	2014	129.0
3	10	2014	135.0
2	10	2014	133.0
1	10	2014	123.0
30	9	2014	112.0
29	9	2014	112.0
28	9	2014	117.0
27	9	2014	116.0
26	9	2014	120.0
25	9	2014	125.0
24	9	2014	135.0
23	9	2014	137.0
22	9	2014	152.0
21	9	2014	149.0
20	9	2014	128.0
19	9	2014	128.0
18	9	2014	106.0
17	9	2014	135.0
16	9	2014	133.0
15	9	2014	134.0
14	9	2014	141.0
13	9	2014	142.0
12	9	2014	140.0
11	9	2014	156.0
10	9	2014	150.0
9	9	2014	148.0
8	9	2014	158.0
7	9	2014	152.0
6	9	2014	161.0
5	9	2014	164.0
4	9	2014	163.0
3	9	2014	158.0
2	9	2014	166.0
1	9	2014	160.0
31	8	2014	160.0
30	8	2014	140.0
29	8	2014	140.0
28	8	2014	138.0
27	8	2014	140.0
26	8	2014	146.0
25	8	2014	147.0
24	8	2014	146.0
23	8	2014	143.0
22	8	2014	141.0
21	8	2014	137.0
20	8	2014	137.0
19	8	2014	141.0
18	8	2014	145.0
17	8	2014	139.0
16	8	2014	149.0
15	8	2014	165.0
14	8	2014	171.0
13	8	2014	175.0
12	8	2014	174.0
11	8	2014	173.0
10	8	2014	180.0
9	8	2014	177.0
8	8	2014	176.0
7	8	2014	183.0
6	8	2014	181.0
5	8	2014	196.0
4	8	2014	201.0
3	8	2014	210.0
2	8	2014	211.0
1	8	2014	199.0
31	7	2014	210.0
30	7	2014	201.0
29	7	2014	186.0
28	7	2014	163.0
27	7	2014	147.0
26	7	2014	140.0
25	7	2014	138.0
24	7	2014	149.0
23	7	2014	128.0
22	7	2014	128.0
21	7	2014	137.0
20	7	2014	136.0
19	7	2014	141.0
18	7	2014	137.0
17	7	2014	129.0
16	7	2014	157.79
15	7	2014	164.97
14	7	2014	164.94
13	7	2014	164.93
12	7	2014	164.94
11	7	2014	165.0
10	7	2014	164.0
9	7	2014	172.0
8	7	2014	171.0
7	7	2014	171.0
6	7	2014	184.0
5	7	2014	171.0
4	7	2014	172.0
3	7	2014	178.0
2	7	2014	178.77
1	7	2014	178.0
30	6	2014	174.0
29	6	2014	167.0
28	6	2014	176.56
27	6	2014	177.93
26	6	2014	174.62
25	6	2014	178.5
24	6	2014	165.0
23	6	2014	170.0
22	6	2014	178.0
21	6	2014	180.6
20	6	2014	180.0
19	6	2014	178.0
18	6	2014	179.0
17	6	2014	180.0
16	6	2014	181.0
15	6	2014	180.0
14	6	2014	179.0
13	6	2014	179.0
12	6	2014	187.0
11	6	2014	188.32
10	6	2014	198.9
9	6	2014	168.89
8	6	2014	187.7
7	6	2014	196.1
6	6	2014	196.27
5	6	2014	186.94
4	6	2014	188.0
