dia	mes	ano	vazao
31	12	2020	18.783
30	12	2020	21.945
29	12	2020	22.841
28	12	2020	24.365
27	12	2020	25.298
26	12	2020	24.675
25	12	2020	24.365
24	12	2020	22.841
23	12	2020	21.064
22	12	2020	20.484
21	12	2020	22.841
20	12	2020	21.356
19	12	2020	18.505
18	12	2020	18.783
17	12	2020	20.484
16	12	2020	22.541
15	12	2020	23.751
14	12	2020	24.365
13	12	2020	26.884
12	12	2020	25.928
11	12	2020	23.446
10	12	2020	24.057
9	12	2020	23.446
8	12	2020	23.751
7	12	2020	18.505
6	12	2020	20.196
5	12	2020	19.626
4	12	2020	21.064
3	12	2020	17.14
2	12	2020	15.816
1	12	2020	16.078
30	11	2020	16.341
29	11	2020	16.605
28	11	2020	17.681
27	11	2020	17.954
26	11	2020	17.681
25	11	2020	18.783
24	11	2020	18.505
23	11	2020	21.65
22	11	2020	22.841
21	11	2020	23.143
20	11	2020	21.064
19	11	2020	21.064
18	11	2020	22.242
17	11	2020	18.505
16	11	2020	18.505
15	11	2020	18.228
14	11	2020	17.14
13	11	2020	17.954
12	11	2020	15.042
11	11	2020	15.042
10	11	2020	15.816
9	11	2020	16.078
8	11	2020	16.341
7	11	2020	17.14
6	11	2020	18.228
5	11	2020	19.626
4	11	2020	22.541
3	11	2020	22.841
2	11	2020	23.446
1	11	2020	24.675
31	10	2020	22.541
30	10	2020	18.228
29	10	2020	22.541
28	10	2020	19.91
27	10	2020	18.783
26	10	2020	20.773
25	10	2020	18.783
24	10	2020	15.816
23	10	2020	17.41
22	10	2020	16.078
21	10	2020	15.557
20	10	2020	14.535
19	10	2020	14.284
18	10	2020	14.535
17	10	2020	14.284
16	10	2020	14.035
15	10	2020	13.787
14	10	2020	13.787
13	10	2020	13.787
12	10	2020	14.284
11	10	2020	14.284
10	10	2020	13.787
9	10	2020	14.035
8	10	2020	14.035
7	10	2020	12.814
6	10	2020	13.054
5	10	2020	13.541
4	10	2020	13.541
3	10	2020	13.541
2	10	2020	13.787
1	10	2020	13.787
30	9	2020	13.787
29	9	2020	13.787
28	9	2020	14.284
27	9	2020	13.787
26	9	2020	14.284
25	9	2020	14.035
24	9	2020	14.535
23	9	2020	14.284
22	9	2020	14.284
21	9	2020	14.284
20	9	2020	13.787
19	9	2020	14.035
18	9	2020	14.035
17	9	2020	15.557
16	9	2020	13.541
15	9	2020	14.284
14	9	2020	15.299
13	9	2020	14.535
12	9	2020	14.284
11	9	2020	14.788
10	9	2020	14.788
9	9	2020	15.042
8	9	2020	15.042
7	9	2020	15.042
6	9	2020	14.284
5	9	2020	16.078
4	9	2020	15.299
3	9	2020	15.299
2	9	2020	15.557
1	9	2020	15.557
31	8	2020	15.557
30	8	2020	15.816
29	8	2020	15.816
28	8	2020	15.816
27	8	2020	16.078
26	8	2020	16.078
25	8	2020	16.078
24	8	2020	16.605
23	8	2020	16.605
22	8	2020	16.078
21	8	2020	15.816
20	8	2020	15.816
19	8	2020	15.816
18	8	2020	16.078
17	8	2020	16.078
16	8	2020	16.078
15	8	2020	16.341
14	8	2020	16.341
13	8	2020	16.872
12	8	2020	17.41
11	8	2020	16.605
10	8	2020	16.341
9	8	2020	16.341
8	8	2020	16.341
7	8	2020	16.341
6	8	2020	16.341
5	8	2020	16.605
4	8	2020	16.341
3	8	2020	16.605
2	8	2020	16.872
1	8	2020	17.14
31	7	2020	16.872
30	7	2020	16.605
29	7	2020	16.872
28	7	2020	17.14
27	7	2020	17.14
26	7	2020	17.14
25	7	2020	17.41
24	7	2020	16.872
23	7	2020	16.872
22	7	2020	17.14
21	7	2020	16.872
20	7	2020	17.41
19	7	2020	17.14
18	7	2020	17.14
17	7	2020	17.681
16	7	2020	16.605
15	7	2020	16.078
14	7	2020	17.954
13	7	2020	17.954
12	7	2020	17.954
11	7	2020	18.228
10	7	2020	18.228
9	7	2020	18.228
8	7	2020	18.228
7	7	2020	19.062
6	7	2020	18.505
5	7	2020	18.505
4	7	2020	19.626
3	7	2020	18.783
2	7	2020	18.783
1	7	2020	19.062
30	6	2020	19.343
29	6	2020	19.062
28	6	2020	19.062
27	6	2020	18.783
26	6	2020	19.343
25	6	2020	19.343
24	6	2020	18.783
23	6	2020	19.91
22	6	2020	19.91
21	6	2020	19.626
20	6	2020	20.773
19	6	2020	19.343
18	6	2020	20.196
17	6	2020	20.773
16	6	2020	19.91
15	6	2020	19.062
14	6	2020	19.343
13	6	2020	19.626
12	6	2020	19.91
11	6	2020	19.626
10	6	2020	19.91
9	6	2020	19.91
8	6	2020	19.91
7	6	2020	20.196
6	6	2020	20.196
5	6	2020	20.484
4	6	2020	20.484
3	6	2020	20.773
2	6	2020	20.773
1	6	2020	21.064
31	5	2020	21.064
30	5	2020	21.356
29	5	2020	22.541
28	5	2020	22.541
27	5	2020	23.143
26	5	2020	23.446
25	5	2020	26.884
24	5	2020	21.945
23	5	2020	22.841
22	5	2020	22.242
21	5	2020	23.751
20	5	2020	24.365
19	5	2020	26.564
18	5	2020	27.528
17	5	2020	29.166
16	5	2020	24.057
15	5	2020	23.143
14	5	2020	20.773
13	5	2020	20.773
12	5	2020	21.064
11	5	2020	20.773
10	5	2020	21.064
9	5	2020	21.064
8	5	2020	21.356
7	5	2020	21.945
6	5	2020	21.65
5	5	2020	21.65
4	5	2020	21.945
3	5	2020	22.242
2	5	2020	22.242
1	5	2020	22.541
30	4	2020	22.541
29	4	2020	23.143
28	4	2020	23.143
27	4	2020	23.143
26	4	2020	23.751
25	4	2020	24.057
24	4	2020	24.986
23	4	2020	
22	4	2020	
21	4	2020	
