dia	mes	ano	vazao
3	3	2022	
2	3	2022	
1	3	2022	
28	2	2022	165.185
27	2	2022	203.561
26	2	2022	212.212
25	2	2022	198.424
24	2	2022	224.506
23	2	2022	273.863
22	2	2022	364.542
21	2	2022	447.375
20	2	2022	411.696
19	2	2022	281.427
18	2	2022	231.626
17	2	2022	348.207
16	2	2022	494.079
15	2	2022	318.208
14	2	2022	231.626
13	2	2022	342.141
12	2	2022	350.236
11	2	2022	387.374
10	2	2022	320.182
9	2	2022	242.434
8	2	2022	242.434
7	2	2022	246.07
6	2	2022	262.636
5	2	2022	191.33
4	2	2022	193.328
3	2	2022	187.598
2	2	2022	155.819
1	2	2022	135.645
31	1	2022	131.795
30	1	2022	125.017
29	1	2022	114.158
28	1	2022	119.882
27	1	2022	121.337
26	1	2022	125.761
25	1	2022	122.802
24	1	2022	118.436
23	1	2022	134.87
22	1	2022	159.19
21	1	2022	159.19
20	1	2022	169.542
19	1	2022	193.328
18	1	2022	198.424
17	1	2022	213.955
16	1	2022	240.622
15	1	2022	279.53
14	1	2022	374.867
13	1	2022	632.63
12	1	2022	745.11
11	1	2022	849.711
10	1	2022	670.733
9	1	2022	512.243
8	1	2022	352.269
7	1	2022	198.424
6	1	2022	212.212
5	1	2022	247.894
4	1	2022	273.863
3	1	2022	268.232
2	1	2022	279.53
1	1	2022	247.894
31	12	2021	266.362
30	12	2021	275.748
29	12	2021	123.538
28	12	2021	87.829
27	12	2021	87.829
26	12	2021	95.33
25	12	2021	107.219
24	12	2021	99.208
23	12	2021	95.33
22	12	2021	112.751
21	12	2021	126.506
20	12	2021	150.836
19	12	2021	195.023
18	12	2021	160.89
17	12	2021	189.459
16	12	2021	207.008
15	12	2021	210.473
14	12	2021	241.527
13	12	2021	95.33
12	12	2021	113.453
11	12	2021	131.032
10	12	2021	169.542
9	12	2021	101.84
8	12	2021	107.902
7	12	2021	103.171
6	12	2021	111.354
5	12	2021	162.6
4	12	2021	134.87
3	12	2021	134.87
2	12	2021	114.158
1	12	2021	99.208
30	11	2021	117.001
29	11	2021	137.985
28	11	2021	193.328
27	11	2021	73.837
26	11	2021	60.172
25	11	2021	65.245
24	11	2021	74.393
23	11	2021	97.906
22	11	2021	117.717
21	11	2021	90.292
20	11	2021	67.338
19	11	2021	65.245
18	11	2021	71.634
17	11	2021	76.076
16	11	2021	87.22
15	11	2021	113.453
14	11	2021	128.005
13	11	2021	139.557
12	11	2021	147.564
11	11	2021	145.943
10	11	2021	112.751
9	11	2021	66.287
8	11	2021	74.393
7	11	2021	69.468
6	11	2021	87.829
5	11	2021	114.158
4	11	2021	195.023
3	11	2021	233.417
2	11	2021	159.19
1	11	2021	71.634
31	10	2021	63.189
30	10	2021	79.505
29	10	2021	81.837
28	10	2021	66.812
27	10	2021	69.468
26	10	2021	67.338
25	10	2021	73.837
24	10	2021	85.404
23	10	2021	103.171
22	10	2021	103.171
21	10	2021	109.966
20	10	2021	116.286
19	10	2021	84.804
18	10	2021	67.867
17	10	2021	77.78
16	10	2021	89.056
15	10	2021	117.001
14	10	2021	176.644
13	10	2021	259.852
12	10	2021	200.132
11	10	2021	83.017
10	10	2021	63.189
9	10	2021	59.184
8	10	2021	59.184
7	10	2021	84.206
6	10	2021	104.51
5	10	2021	91.537
4	10	2021	96.613
3	10	2021	36.994
2	10	2021	27.846
1	10	2021	25.009
30	9	2021	27.522
29	9	2021	26.249
28	9	2021	24.401
27	9	2021	20.377
26	9	2021	19.3
25	9	2021	19.3
24	9	2021	19.834
23	9	2021	21.768
22	9	2021	23.802
21	9	2021	20.927
20	9	2021	22.628
19	9	2021	27.522
18	9	2021	23.802
17	9	2021	27.522
16	9	2021	22.053
15	9	2021	30.169
14	9	2021	29.494
13	9	2021	25.009
12	9	2021	25.009
11	9	2021	25.009
10	9	2021	25.009
9	9	2021	26.881
8	9	2021	26.881
7	9	2021	27.522
6	9	2021	27.522
5	9	2021	28.499
4	9	2021	28.829
3	9	2021	26.881
2	9	2021	26.881
1	9	2021	29.494
31	8	2021	26.881
30	8	2021	27.522
29	8	2021	26.881
28	8	2021	25.625
27	8	2021	28.829
26	8	2021	34.39
25	8	2021	28.171
24	8	2021	26.249
23	8	2021	31.542
22	8	2021	35.866
21	8	2021	37.375
20	8	2021	40.497
19	8	2021	38.529
18	8	2021	33.666
17	8	2021	30.169
16	8	2021	30.169
15	8	2021	31.195
14	8	2021	27.522
13	8	2021	29.494
12	8	2021	27.846
11	8	2021	28.171
10	8	2021	28.829
9	8	2021	30.169
8	8	2021	28.829
7	8	2021	29.494
6	8	2021	29.83
5	8	2021	29.494
4	8	2021	29.494
3	8	2021	28.829
2	8	2021	28.829
1	8	2021	27.522
31	7	2021	29.494
30	7	2021	28.829
29	7	2021	30.169
28	7	2021	30.851
27	7	2021	30.169
26	7	2021	30.169
25	7	2021	31.891
24	7	2021	31.542
23	7	2021	31.195
22	7	2021	30.851
21	7	2021	32.241
20	7	2021	32.241
19	7	2021	32.241
18	7	2021	34.39
17	7	2021	34.39
16	7	2021	34.39
15	7	2021	33.306
14	7	2021	35.124
13	7	2021	34.39
12	7	2021	34.39
11	7	2021	33.666
10	7	2021	33.666
9	7	2021	34.756
8	7	2021	35.866
7	7	2021	35.124
6	7	2021	35.494
5	7	2021	36.616
4	7	2021	36.616
3	7	2021	37.375
2	7	2021	34.756
1	7	2021	36.616
30	6	2021	36.616
29	6	2021	36.24
28	6	2021	35.866
27	6	2021	36.24
26	6	2021	37.758
25	6	2021	37.375
24	6	2021	37.375
23	6	2021	39.31
22	6	2021	40.099
21	6	2021	40.099
20	6	2021	40.497
19	6	2021	40.497
18	6	2021	40.497
17	6	2021	40.897
16	6	2021	42.11
15	6	2021	42.11
14	6	2021	44.175
13	6	2021	43.757
12	6	2021	42.929
11	6	2021	41.703
10	6	2021	42.929
9	6	2021	42.929
8	6	2021	44.594
7	6	2021	45.016
6	6	2021	48.029
5	6	2021	49.354
4	6	2021	52.521
3	6	2021	63.189
2	6	2021	71.089
1	6	2021	48.029
31	5	2021	40.897
30	5	2021	41.299
29	5	2021	41.299
28	5	2021	39.703
27	5	2021	40.497
26	5	2021	40.897
25	5	2021	41.299
24	5	2021	40.497
23	5	2021	42.929
22	5	2021	43.757
21	5	2021	42.11
20	5	2021	42.929
19	5	2021	42.929
18	5	2021	43.757
17	5	2021	49.354
16	5	2021	43.342
15	5	2021	42.929
14	5	2021	43.757
13	5	2021	42.11
12	5	2021	42.929
11	5	2021	43.757
10	5	2021	43.757
9	5	2021	45.44
8	5	2021	47.157
7	5	2021	46.294
6	5	2021	46.294
5	5	2021	47.157
4	5	2021	48.91
3	5	2021	50.248
2	5	2021	55.323
1	5	2021	63.7
30	4	2021	67.338
29	4	2021	70.546
28	4	2021	50.698
27	4	2021	46.294
26	4	2021	48.469
25	4	2021	48.029
24	4	2021	48.469
23	4	2021	52.062
22	4	2021	58.694
21	4	2021	68.932
20	4	2021	64.213
19	4	2021	55.798
18	4	2021	48.029
17	4	2021	48.91
16	4	2021	49.354
15	4	2021	48.91
14	4	2021	48.469
13	4	2021	49.8
12	4	2021	50.698
11	4	2021	50.248
10	4	2021	52.983
9	4	2021	54.851
8	4	2021	55.323
7	4	2021	80.084
6	4	2021	62.68
5	4	2021	63.189
4	4	2021	60.669
3	4	2021	71.089
2	4	2021	84.206
1	4	2021	73.837
31	3	2021	66.287
30	3	2021	54.38
29	3	2021	54.851
28	3	2021	54.38
27	3	2021	56.275
26	3	2021	59.184
25	3	2021	55.323
24	3	2021	55.798
23	3	2021	62.174
22	3	2021	65.245
21	3	2021	67.338
20	3	2021	68.399
19	3	2021	66.812
18	3	2021	72.731
17	3	2021	86.612
16	3	2021	114.158
15	3	2021	179.348
14	3	2021	116.286
13	3	2021	107.219
12	3	2021	134.87
11	3	2021	150.015
10	3	2021	132.56
9	3	2021	109.966
8	3	2021	88.442
7	3	2021	79.505
6	3	2021	67.338
5	3	2021	76.642
4	3	2021	76.642
3	3	2021	81.25
2	3	2021	89.056
1	3	2021	95.33
28	2	2021	101.178
27	2	2021	103.171
26	2	2021	131.032
25	2	2021	154.982
24	2	2021	174.853
23	2	2021	167.792
22	2	2021	154.148
21	2	2021	148.379
20	2	2021	170.421
19	2	2021	226.28
18	2	2021	174.853
17	2	2021	153.316
16	2	2021	118.436
15	2	2021	71.089
14	2	2021	77.21
13	2	2021	83.017
12	2	2021	98.555
11	2	2021	110.659
10	2	2021	122.802
9	2	2021	121.337
8	2	2021	108.588
7	2	2021	92.792
6	2	2021	63.189
5	2	2021	43.757
4	2	2021	45.44
3	2	2021	45.44
2	2	2021	47.157
1	2	2021	48.91
31	1	2021	48.469
30	1	2021	50.248
29	1	2021	54.38
28	1	2021	52.062
27	1	2021	54.851
26	1	2021	54.38
25	1	2021	58.694
24	1	2021	64.213
23	1	2021	63.7
22	1	2021	63.189
21	1	2021	72.181
20	1	2021	66.287
19	1	2021	72.731
18	1	2021	83.61
17	1	2021	92.792
16	1	2021	94.692
15	1	2021	124.276
14	1	2021	139.557
13	1	2021	148.379
12	1	2021	176.644
11	1	2021	174.853
10	1	2021	183.906
9	1	2021	151.661
8	1	2021	125.761
7	1	2021	146.753
6	1	2021	252.473
5	1	2021	279.53
4	1	2021	223.621
3	1	2021	131.032
2	1	2021	77.21
1	1	2021	72.731
31	12	2020	74.952
30	12	2020	89.056
29	12	2020	100.519
28	12	2020	131.032
27	12	2020	166.051
26	12	2020	217.454
25	12	2020	257.077
24	12	2020	213.955
23	12	2020	78.353
22	12	2020	112.751
21	12	2020	139.557
20	12	2020	133.327
19	12	2020	62.174
18	12	2020	62.174
17	12	2020	63.189
16	12	2020	75.513
15	12	2020	94.056
14	12	2020	114.158
13	12	2020	132.56
12	12	2020	180.255
11	12	2020	235.212
10	12	2020	283.328
9	12	2020	109.966
8	12	2020	80.666
7	12	2020	84.206
6	12	2020	101.84
5	12	2020	109.966
4	12	2020	109.966
3	12	2020	71.089
2	12	2020	42.929
1	12	2020	40.897
30	11	2020	42.11
29	11	2020	42.929
28	11	2020	47.592
27	11	2020	54.38
26	11	2020	71.634
25	11	2020	79.505
24	11	2020	66.287
23	11	2020	62.68
22	11	2020	70.546
21	11	2020	87.829
20	11	2020	94.056
19	11	2020	105.86
18	11	2020	91.537
17	11	2020	97.258
16	11	2020	131.795
15	11	2020	217.454
14	11	2020	294.816
13	11	2020	127.255
12	11	2020	65.765
11	11	2020	53.446
10	11	2020	45.016
9	11	2020	44.175
8	11	2020	51.151
7	11	2020	55.323
6	11	2020	60.172
5	11	2020	52.521
4	11	2020	57.719
3	11	2020	80.666
