dia	mes	ano	vazao
2	12	2021	12.154
1	12	2021	56.557
30	11	2021	25.981
29	11	2021	25.981
28	11	2021	29.43
27	11	2021	29.214
26	11	2021	35.166
25	11	2021	41.264
24	11	2021	50.933
23	11	2021	53.389
22	11	2021	45.097
21	11	2021	37.133
20	11	2021	25.471
19	11	2021	16.035
18	11	2021	20.133
17	11	2021	23.27
16	11	2021	30.974
15	11	2021	34.445
14	11	2021	35.166
13	11	2021	37.635
12	11	2021	27.556
11	11	2021	30.751
10	11	2021	20.995
9	11	2021	24.969
8	11	2021	29.43
7	11	2021	34.207
6	11	2021	35.166
5	11	2021	32.798
4	11	2021	30.974
3	11	2021	34.445
2	11	2021	46.23
1	11	2021	13.049
31	10	2021	9.99
30	10	2021	9.618
29	10	2021	9.99
28	10	2021	11.032
27	10	2021	11.168
26	10	2021	10.116
25	10	2021	10.632
24	10	2021	8.455
23	10	2021	8.128
22	10	2021	11.583
21	10	2021	9.865
20	10	2021	14.319
19	10	2021	11.305
18	10	2021	16.948
17	10	2021	8.455
16	10	2021	8.345
15	10	2021	7.603
14	10	2021	6.818
13	10	2021	8.455
12	10	2021	11.032
11	10	2021	6.912
10	10	2021	5.672
9	10	2021	5.755
8	10	2021	5.672
7	10	2021	5.43
6	10	2021	4.677
5	10	2021	5.838
4	10	2021	5.755
3	10	2021	5.59
2	10	2021	5.755
1	10	2021	5.755
31	5	2021	10.501
30	5	2021	8.236
29	5	2021	10.764
28	5	2021	12.154
27	5	2021	9.377
26	5	2021	12.3
25	5	2021	10.764
24	5	2021	10.897
23	5	2021	10.632
22	5	2021	9.258
21	5	2021	11.032
20	5	2021	12.3
19	5	2021	12.154
18	5	2021	11.583
17	5	2021	10.371
16	5	2021	12.3
15	5	2021	9.741
14	5	2021	9.497
13	5	2021	13.833
12	5	2021	12.745
11	5	2021	17.324
10	5	2021	12.3
9	5	2021	11.723
8	5	2021	12.595
7	5	2021	13.833
6	5	2021	13.673
5	5	2021	13.203
4	5	2021	17.324
3	5	2021	15.159
2	5	2021	14.819
1	5	2021	18.291
30	4	2021	15.68
29	4	2021	14.988
28	4	2021	20.995
27	4	2021	17.135
26	4	2021	18.094
25	4	2021	16.214
24	4	2021	16.395
23	4	2021	15.856
22	4	2021	15.68
21	4	2021	16.035
20	4	2021	20.133
19	4	2021	15.331
18	4	2021	16.035
17	4	2021	17.324
16	4	2021	17.514
15	4	2021	18.89
14	4	2021	16.214
13	4	2021	18.094
12	4	2021	18.89
11	4	2021	19.504
10	4	2021	19.712
9	4	2021	19.712
8	4	2021	23.987
7	4	2021	33.733
6	4	2021	34.445
5	4	2021	28.569
4	4	2021	18.094
3	4	2021	20.777
2	4	2021	19.712
1	4	2021	16.948
31	3	2021	15.159
30	3	2021	17.324
29	3	2021	18.689
28	3	2021	15.331
27	3	2021	16.948
26	3	2021	16.762
25	3	2021	18.489
24	3	2021	19.712
23	3	2021	20.56
22	3	2021	18.489
21	3	2021	20.56
20	3	2021	19.921
19	3	2021	28.145
18	3	2021	25.471
17	3	2021	29.43
16	3	2021	34.925
15	3	2021	38.141
14	3	2021	42.068
13	3	2021	47.961
12	3	2021	56.557
11	3	2021	41.264
10	3	2021	40.733
9	3	2021	33.969
8	3	2021	30.307
7	3	2021	20.133
6	3	2021	17.706
5	3	2021	28.357
4	3	2021	26.76
3	3	2021	30.974
2	3	2021	38.652
1	3	2021	42.068
28	2	2021	44.536
27	2	2021	41.799
26	2	2021	45.661
25	2	2021	47.091
24	2	2021	52.46
23	2	2021	53.389
22	2	2021	40.998
21	2	2021	40.469
20	2	2021	38.652
19	2	2021	21.659
18	2	2021	20.777
17	2	2021	22.11
16	2	2021	23.746
15	2	2021	19.712
14	2	2021	19.093
13	2	2021	26.239
12	2	2021	20.346
11	2	2021	29.214
10	2	2021	24.475
9	2	2021	36.884
8	2	2021	40.469
7	2	2021	24.23
6	2	2021	22.569
5	2	2021	11.866
4	2	2021	14.319
3	2	2021	14.484
2	2	2021	14.651
1	2	2021	14.819
31	1	2021	17.899
30	1	2021	16.578
29	1	2021	14.819
28	1	2021	16.214
27	1	2021	13.833
26	1	2021	18.89
25	1	2021	18.689
24	1	2021	19.298
23	1	2021	18.89
22	1	2021	21.659
21	1	2021	17.324
20	1	2021	19.298
19	1	2021	17.514
18	1	2021	23.987
17	1	2021	23.507
16	1	2021	28.357
15	1	2021	33.733
14	1	2021	39.424
13	1	2021	43.704
12	1	2021	44.536
11	1	2021	44.816
10	1	2021	51.541
9	1	2021	42.881
8	1	2021	41.264
7	1	2021	40.469
6	1	2021	36.636
5	1	2021	38.141
4	1	2021	44.258
3	1	2021	29.43
2	1	2021	22.339
1	1	2021	29.867
31	12	2020	30.974
30	12	2020	34.685
29	12	2020	38.141
28	12	2020	42.881
27	12	2020	46.515
26	12	2020	45.378
25	12	2020	44.536
24	12	2020	49.434
23	12	2020	32.336
22	12	2020	29.43
21	12	2020	41.531
20	12	2020	36.388
19	12	2020	28.145
18	12	2020	26.239
17	12	2020	30.751
16	12	2020	37.133
15	12	2020	41.531
14	12	2020	43.155
13	12	2020	44.258
12	12	2020	43.155
11	12	2020	39.945
10	12	2020	42.609
9	12	2020	40.207
8	12	2020	40.207
7	12	2020	21.659
6	12	2020	22.11
5	12	2020	28.357
4	12	2020	37.133
3	12	2020	16.214
2	12	2020	13.833
1	12	2020	15.159
30	11	2020	18.291
29	11	2020	18.291
28	11	2020	19.298
27	11	2020	22.11
26	11	2020	22.569
25	11	2020	26.76
24	11	2020	25.471
23	11	2020	34.685
22	11	2020	36.636
21	11	2020	40.733
20	11	2020	33.263
19	11	2020	33.263
18	11	2020	29.214
17	11	2020	18.489
16	11	2020	20.56
15	11	2020	20.777
14	11	2020	19.504
13	11	2020	20.995
12	11	2020	14.988
11	11	2020	11.583
10	11	2020	12.3
9	11	2020	15.856
8	11	2020	16.578
7	11	2020	19.504
6	11	2020	22.801
5	11	2020	26.76
4	11	2020	35.166
3	11	2020	34.685
2	11	2020	39.166
1	11	2020	42.338
31	10	2020	20.995
30	10	2020	17.324
29	10	2020	33.263
28	10	2020	29.214
27	10	2020	26.498
26	10	2020	30.751
25	10	2020	15.68
24	10	2020	12.447
23	10	2020	12.897
22	10	2020	10.897
21	10	2020	9.865
20	10	2020	8.567
19	10	2020	7.202
18	10	2020	8.021
17	10	2020	8.236
16	10	2020	7.105
15	10	2020	7.105
14	10	2020	7.202
13	10	2020	7.301
12	10	2020	8.455
11	10	2020	8.236
10	10	2020	7.81
9	10	2020	7.915
8	10	2020	8.236
7	10	2020	5.755
6	10	2020	7.301
5	10	2020	7.301
4	10	2020	7.105
3	10	2020	7.301
2	10	2020	7.008
1	10	2020	7.301
30	9	2020	7.008
29	9	2020	7.105
28	9	2020	7.706
27	9	2020	7.706
26	9	2020	7.401
25	9	2020	7.706
24	9	2020	9.741
23	9	2020	7.81
22	9	2020	7.81
21	9	2020	8.236
20	9	2020	8.236
19	9	2020	7.706
18	9	2020	8.021
17	9	2020	10.243
16	9	2020	6.539
15	9	2020	8.567
14	9	2020	9.865
13	9	2020	7.915
12	9	2020	8.455
11	9	2020	9.14
10	9	2020	8.128
9	9	2020	9.99
8	9	2020	10.897
7	9	2020	10.632
6	9	2020	7.915
5	9	2020	11.032
4	9	2020	10.371
3	9	2020	10.243
2	9	2020	9.618
1	9	2020	9.99
31	8	2020	10.897
30	8	2020	11.443
29	8	2020	11.723
28	8	2020	10.243
27	8	2020	11.305
26	8	2020	9.497
25	8	2020	11.168
24	8	2020	10.897
23	8	2020	12.447
22	8	2020	10.897
21	8	2020	9.99
20	8	2020	10.371
19	8	2020	11.723
18	8	2020	10.764
17	8	2020	14.156
16	8	2020	12.447
15	8	2020	12.595
14	8	2020	14.319
13	8	2020	10.897
12	8	2020	12.447
11	8	2020	11.866
10	8	2020	12.009
9	8	2020	10.243
8	8	2020	11.168
7	8	2020	11.443
6	8	2020	12.447
5	8	2020	12.745
4	8	2020	13.203
3	8	2020	13.673
2	8	2020	9.618
1	8	2020	11.168
31	7	2020	10.243
30	7	2020	13.833
29	7	2020	16.395
28	7	2020	15.856
27	7	2020	17.514
26	7	2020	16.578
25	7	2020	17.706
24	7	2020	12.154
23	7	2020	10.243
22	7	2020	9.99
21	7	2020	11.723
20	7	2020	15.856
19	7	2020	17.514
18	7	2020	15.505
17	7	2020	10.116
16	7	2020	11.443
15	7	2020	13.515
14	7	2020	13.203
13	7	2020	11.723
12	7	2020	13.203
11	7	2020	13.833
10	7	2020	14.484
9	7	2020	17.899
8	7	2020	11.866
7	7	2020	16.214
6	7	2020	16.395
5	7	2020	16.762
4	7	2020	18.291
3	7	2020	16.214
2	7	2020	16.035
1	7	2020	15.856
30	6	2020	14.988
29	6	2020	15.159
28	6	2020	14.819
27	6	2020	16.035
26	6	2020	16.762
25	6	2020	17.706
24	6	2020	16.578
23	6	2020	18.291
22	6	2020	17.899
21	6	2020	16.578
20	6	2020	18.89
19	6	2020	18.094
18	6	2020	18.689
17	6	2020	19.298
16	6	2020	18.291
15	6	2020	18.094
14	6	2020	17.135
13	6	2020	20.777
12	6	2020	18.89
11	6	2020	15.159
10	6	2020	18.489
9	6	2020	18.291
8	6	2020	17.324
7	6	2020	20.56
6	6	2020	18.291
5	6	2020	19.712
4	6	2020	20.777
3	6	2020	19.921
2	6	2020	21.214
1	6	2020	18.689
31	5	2020	21.659
30	5	2020	19.712
29	5	2020	24.23
28	5	2020	21.436
27	5	2020	27.934
26	5	2020	20.995
25	5	2020	28.569
24	5	2020	21.436
23	5	2020	23.987
22	5	2020	45.378
21	5	2020	29.648
20	5	2020	27.556
19	5	2020	34.445
18	5	2020	37.133
17	5	2020	39.684
16	5	2020	21.884
15	5	2020	19.712
14	5	2020	20.995
13	5	2020	19.712
12	5	2020	18.094
11	5	2020	18.689
10	5	2020	20.346
9	5	2020	20.133
8	5	2020	19.298
7	5	2020	18.689
6	5	2020	21.659
5	5	2020	17.706
4	5	2020	21.659
3	5	2020	20.56
2	5	2020	21.214
1	5	2020	22.11
30	4	2020	21.214
29	4	2020	22.339
28	4	2020	23.035
27	4	2020	22.339
26	4	2020	22.801
25	4	2020	23.035
24	4	2020	24.23
23	4	2020	23.27
22	4	2020	29.214
21	4	2020	25.471
20	4	2020	26.498
19	4	2020	32.798
18	4	2020	29.867
17	4	2020	27.934
16	4	2020	32.798
15	4	2020	29.43
14	4	2020	38.908
13	4	2020	45.097
12	4	2020	50.933
11	4	2020	44.816
10	4	2020	38.652
9	4	2020	33.498
8	4	2020	31.424
7	4	2020	29.867
6	4	2020	30.751
5	4	2020	25.219
4	4	2020	29.648
3	4	2020	30.307
2	4	2020	30.307
1	4	2020	37.635
31	3	2020	28.962
30	3	2020	35.381
29	3	2020	39.515
28	3	2020	40.381
27	3	2020	43.367
26	3	2020	46.508
25	3	2020	46.508
24	3	2020	46.831
23	3	2020	56.166
22	3	2020	45.233
21	3	2020	31.566
20	3	2020	33.054
19	3	2020	38.944
18	3	2020	42.455
17	3	2020	44.293
16	3	2020	48.801
15	3	2020	53.628
14	3	2020	63.485
13	3	2020	80.718
12	3	2020	87.694
11	3	2020	81.061
10	3	2020	90.191
9	3	2020	97.116
8	3	2020	108.473
7	3	2020	117.928
6	3	2020	116.729
5	3	2020	86.986
4	3	2020	71.462
3	3	2020	73.674
2	3	2020	55.432
1	3	2020	22.836
29	2	2020	43.704
28	2	2020	35.409
27	2	2020	27.934
26	2	2020	27.288
25	2	2020	16.395
24	2	2020	18.094
23	2	2020	22.339
22	2	2020	19.093
21	2	2020	16.214
20	2	2020	13.833
19	2	2020	15.856
18	2	2020	16.762
17	2	2020	23.27
16	2	2020	16.762
15	2	2020	20.133
14	2	2020	15.331
13	2	2020	28.569
12	2	2020	20.777
11	2	2020	21.436
10	2	2020	17.324
9	2	2020	14.651
8	2	2020	14.156
7	2	2020	16.578
6	2	2020	20.995
5	2	2020	18.89
4	2	2020	20.346
3	2	2020	32.798
2	2	2020	37.888
1	2	2020	48.254
31	1	2020	57.856
30	1	2020	64.618
29	1	2020	73.716
28	1	2020	66.025
27	1	2020	62.2
26	1	2020	57.53
25	1	2020	41.531
24	1	2020	34.207
23	1	2020	27.023
22	1	2020	16.395
21	1	2020	9.99
20	1	2020	6.358
19	1	2020	7.502
18	1	2020	7.706
17	1	2020	7.008
16	1	2020	7.603
15	1	2020	6.269
14	1	2020	6.269
13	1	2020	7.202
12	1	2020	7.603
11	1	2020	7.202
10	1	2020	7.008
9	1	2020	8.345
8	1	2020	8.567
7	1	2020	11.168
6	1	2020	10.243
5	1	2020	13.359
4	1	2020	12.447
3	1	2020	10.764
2	1	2020	6.181
1	1	2020	7.915
31	12	2019	7.105
30	12	2019	7.603
29	12	2019	8.345
28	12	2019	9.741
27	12	2019	7.915
26	12	2019	8.128
25	12	2019	12.897
24	12	2019	8.128
23	12	2019	7.502
22	12	2019	8.128
21	12	2019	8.907
20	12	2019	8.021
19	12	2019	7.706
18	12	2019	8.679
17	12	2019	9.618
16	12	2019	11.723
15	12	2019	14.156
14	12	2019	14.819
13	12	2019	19.298
12	12	2019	19.504
11	12	2019	16.214
10	12	2019	28.998
9	12	2019	34.445
8	12	2019	47.38
7	12	2019	33.733
6	12	2019	34.207
5	12	2019	36.884
4	12	2019	53.701
3	12	2019	62.2
2	12	2019	23.746
1	12	2019	19.093
30	11	2019	16.904
29	11	2019	17.86
28	11	2019	8.557
27	11	2019	7.904
26	11	2019	9.871
25	11	2019	7.46
24	11	2019	10.302
23	11	2019	10.975
22	11	2019	11.44
21	11	2019	13.181
20	11	2019	10.523
19	11	2019	5.227
18	11	2019	5.643
17	11	2019	15.103
16	11	2019	5.787
15	11	2019	4.462
14	11	2019	5.028
13	11	2019	5.028
12	11	2019	4.168
11	11	2019	5.86
10	11	2019	4.834
9	11	2019	5.028
8	11	2019	5.364
7	11	2019	5.364
6	11	2019	5.643
5	11	2019	5.86
4	11	2019	6.234
3	11	2019	6.706
2	11	2019	5.715
1	11	2019	6.158
31	10	2019	3.581
30	10	2019	4.894
29	10	2019	3.943
28	10	2019	4.607
27	10	2019	6.448
26	10	2019	4.399
25	10	2019	5.672
24	10	2019	9.377
23	10	2019	8.567
22	10	2019	4.134
21	10	2019	4.006
20	10	2019	3.466
19	10	2019	3.881
18	10	2019	3.759
17	10	2019	3.523
16	10	2019	4.821
15	10	2019	2.982
14	10	2019	4.265
13	10	2019	4.399
12	10	2019	4.134
11	10	2019	3.523
10	10	2019	4.677
9	10	2019	3.699
8	10	2019	4.468
7	10	2019	4.199
6	10	2019	4.537
5	10	2019	4.821
4	10	2019	4.265
3	10	2019	4.399
2	10	2019	4.968
1	10	2019	3.523
30	9	2019	5.351
29	9	2019	4.894
28	9	2019	5.195
27	9	2019	5.273
26	9	2019	6.448
25	9	2019	3.244
24	9	2019	3.299
23	9	2019	3.759
22	9	2019	4.399
21	9	2019	3.354
20	9	2019	4.677
19	9	2019	3.819
18	9	2019	4.537
17	9	2019	7.706
16	9	2019	4.399
15	9	2019	4.332
14	9	2019	4.199
13	9	2019	4.537
12	9	2019	5.119
11	9	2019	3.943
10	9	2019	4.537
9	9	2019	4.468
8	9	2019	5.043
7	9	2019	3.409
6	9	2019	4.607
5	9	2019	4.399
4	9	2019	4.006
3	9	2019	4.968
2	9	2019	4.537
1	9	2019	4.607
31	8	2019	4.677
30	8	2019	4.677
29	8	2019	4.749
28	8	2019	4.821
27	8	2019	4.607
26	8	2019	4.749
25	8	2019	4.749
24	8	2019	4.821
23	8	2019	4.677
22	8	2019	4.894
21	8	2019	3.581
20	8	2019	4.821
19	8	2019	4.749
18	8	2019	5.195
17	8	2019	5.119
16	8	2019	4.399
15	8	2019	5.59
14	8	2019	6.448
13	8	2019	4.537
12	8	2019	4.607
11	8	2019	5.119
10	8	2019	5.923
9	8	2019	5.755
8	8	2019	5.59
7	8	2019	5.273
6	8	2019	5.043
5	8	2019	5.43
4	8	2019	5.043
3	8	2019	5.273
2	8	2019	5.043
1	8	2019	5.119
31	7	2019	5.351
30	7	2019	4.006
29	7	2019	5.351
28	7	2019	4.968
27	7	2019	5.195
26	7	2019	5.923
25	7	2019	4.537
24	7	2019	5.195
23	7	2019	5.755
22	7	2019	4.968
21	7	2019	5.195
20	7	2019	5.273
19	7	2019	5.672
18	7	2019	4.006
17	7	2019	5.351
16	7	2019	5.195
15	7	2019	6.008
14	7	2019	6.181
13	7	2019	5.273
12	7	2019	5.755
11	7	2019	5.59
10	7	2019	8.128
9	7	2019	5.755
8	7	2019	5.59
7	7	2019	5.273
6	7	2019	5.51
5	7	2019	5.51
4	7	2019	5.672
3	7	2019	5.43
2	7	2019	6.358
1	7	2019	5.755
30	6	2019	6.094
29	6	2019	6.094
28	6	2019	5.838
27	6	2019	5.755
26	6	2019	6.181
25	6	2019	7.81
24	6	2019	5.351
23	6	2019	5.755
22	6	2019	5.923
21	6	2019	5.923
20	6	2019	5.755
19	6	2019	5.672
18	6	2019	5.672
17	6	2019	6.094
16	6	2019	6.539
15	6	2019	6.631
14	6	2019	6.094
13	6	2019	6.539
12	6	2019	6.539
11	6	2019	7.603
10	6	2019	5.755
9	6	2019	6.631
8	6	2019	6.269
7	6	2019	5.923
6	6	2019	5.838
5	6	2019	6.008
4	6	2019	6.631
3	6	2019	6.358
2	6	2019	6.724
1	6	2019	7.008
31	5	2019	6.269
30	5	2019	7.706
29	5	2019	6.181
28	5	2019	8.021
27	5	2019	6.539
26	5	2019	7.502
25	5	2019	7.401
24	5	2019	7.401
23	5	2019	8.021
22	5	2019	7.401
21	5	2019	7.401
20	5	2019	9.497
19	5	2019	8.793
18	5	2019	7.401
17	5	2019	8.021
16	5	2019	9.14
15	5	2019	8.128
14	5	2019	7.401
13	5	2019	7.105
12	5	2019	10.897
11	5	2019	10.116
10	5	2019	8.567
9	5	2019	8.907
8	5	2019	7.401
7	5	2019	7.915
6	5	2019	8.236
5	5	2019	8.345
4	5	2019	8.455
3	5	2019	7.301
2	5	2019	8.345
1	5	2019	7.81
30	4	2019	7.81
29	4	2019	7.915
28	4	2019	9.741
27	4	2019	10.243
26	4	2019	9.14
25	4	2019	9.99
24	4	2019	9.023
23	4	2019	9.618
22	4	2019	9.865
21	4	2019	9.14
20	4	2019	8.907
19	4	2019	8.907
18	4	2019	9.865
17	4	2019	11.443
16	4	2019	15.856
15	4	2019	9.865
14	4	2019	11.866
13	4	2019	9.258
12	4	2019	9.023
11	4	2019	11.443
10	4	2019	11.032
9	4	2019	8.236
8	4	2019	8.793
7	4	2019	10.501
6	4	2019	9.14
5	4	2019	10.501
4	4	2019	9.497
3	4	2019	11.583
2	4	2019	12.447
1	4	2019	12.897
31	3	2019	11.305
30	3	2019	13.049
29	3	2019	16.762
28	3	2019	14.156
27	3	2019	21.436
26	3	2019	19.712
25	3	2019	25.471
24	3	2019	30.086
23	3	2019	33.263
22	3	2019	33.733
21	3	2019	22.801
20	3	2019	12.897
19	3	2019	13.993
18	3	2019	11.723
17	3	2019	11.032
16	3	2019	14.484
15	3	2019	10.371
14	3	2019	8.907
13	3	2019	8.345
12	3	2019	8.021
11	3	2019	9.023
10	3	2019	8.793
9	3	2019	12.154
8	3	2019	13.833
7	3	2019	13.049
6	3	2019	11.723
5	3	2019	10.371
4	3	2019	9.99
3	3	2019	14.319
2	3	2019	11.443
1	3	2019	16.762
28	2	2019	13.515
27	2	2019	14.651
26	2	2019	10.116
25	2	2019	13.673
24	2	2019	11.723
23	2	2019	18.489
22	2	2019	14.988
21	2	2019	19.712
20	2	2019	14.651
19	2	2019	15.331
18	2	2019	17.135
17	2	2019	28.998
16	2	2019	15.331
15	2	2019	15.331
14	2	2019	18.094
13	2	2019	11.032
12	2	2019	9.618
11	2	2019	9.865
10	2	2019	8.907
9	2	2019	12.3
8	2	2019	22.339
7	2	2019	22.801
6	2	2019	10.371
5	2	2019	9.865
4	2	2019	6.724
3	2	2019	6.448
2	2	2019	6.631
1	2	2019	6.358
31	1	2019	6.631
30	1	2019	7.008
29	1	2019	7.301
28	1	2019	7.105
27	1	2019	7.105
26	1	2019	7.603
25	1	2019	8.793
24	1	2019	7.105
23	1	2019	5.923
22	1	2019	9.023
21	1	2019	8.907
20	1	2019	7.301
19	1	2019	8.345
18	1	2019	8.345
17	1	2019	7.81
16	1	2019	9.497
15	1	2019	10.501
14	1	2019	9.99
13	1	2019	10.371
12	1	2019	9.377
11	1	2019	10.897
10	1	2019	9.865
9	1	2019	12.154
8	1	2019	8.907
7	1	2019	11.443
6	1	2019	13.359
5	1	2019	14.484
4	1	2019	15.856
3	1	2019	14.819
2	1	2019	20.995
1	1	2019	25.725
31	12	2018	21.214
30	12	2018	46.515
29	12	2018	22.569
28	12	2018	33.969
27	12	2018	31.424
26	12	2018	23.746
25	12	2018	17.135
24	12	2018	7.401
23	12	2018	8.907
22	12	2018	9.258
21	12	2018	10.116
20	12	2018	7.915
19	12	2018	9.14
18	12	2018	10.897
17	12	2018	11.583
16	12	2018	13.359
15	12	2018	13.993
14	12	2018	13.203
13	12	2018	16.578
12	12	2018	17.706
11	12	2018	17.899
10	12	2018	16.578
9	12	2018	25.471
8	12	2018	29.43
7	12	2018	12.009
6	12	2018	15.159
5	12	2018	13.673
4	12	2018	29.648
3	12	2018	15.159
2	12	2018	8.679
1	12	2018	7.81
30	11	2018	9.871
29	11	2018	7.995
28	11	2018	9.555
27	11	2018	10.747
26	11	2018	11.559
25	11	2018	11.678
24	11	2018	12.539
23	11	2018	10.747
22	11	2018	14.257
21	11	2018	12.165
20	11	2018	9.977
19	11	2018	10.302
18	11	2018	12.413
17	11	2018	13.312
16	11	2018	15.103
15	11	2018	14.395
14	11	2018	17.377
13	11	2018	17.698
12	11	2018	19.022
11	11	2018	15.986
10	11	2018	24.627
9	11	2018	16.904
8	11	2018	10.193
7	11	2018	8.653
6	11	2018	8.848
5	11	2018	9.977
4	11	2018	9.349
3	11	2018	8.848
2	11	2018	11.09
1	11	2018	9.66
31	10	2018	11.09
30	10	2018	14.676
29	10	2018	15.836
28	10	2018	14.257
27	10	2018	11.92
26	10	2018	19.193
25	10	2018	9.046
24	10	2018	7.547
23	10	2018	7.635
22	10	2018	8.653
21	10	2018	10.193
20	10	2018	9.871
19	10	2018	15.688
18	10	2018	8.272
17	10	2018	8.087
16	10	2018	11.206
15	10	2018	6.467
14	10	2018	6.868
13	10	2018	6.868
12	10	2018	6.389
11	10	2018	7.287
10	10	2018	7.373
9	10	2018	7.995
8	10	2018	7.034
7	10	2018	6.625
6	10	2018	6.951
5	10	2018	7.547
4	10	2018	6.706
3	10	2018	6.868
2	10	2018	7.995
1	10	2018	9.046
30	9	2018	9.046
29	9	2018	7.202
28	9	2018	8.272
27	9	2018	9.871
26	9	2018	9.871
25	9	2018	10.747
24	9	2018	10.193
23	9	2018	12.539
22	9	2018	9.555
21	9	2018	10.302
20	9	2018	11.92
19	9	2018	6.008
18	9	2018	7.904
17	9	2018	7.813
16	9	2018	7.287
15	9	2018	7.117
14	9	2018	6.787
13	9	2018	6.467
12	9	2018	7.034
11	9	2018	7.287
10	9	2018	7.287
9	9	2018	8.179
8	9	2018	6.706
7	9	2018	7.813
6	9	2018	5.433
5	9	2018	8.087
4	9	2018	7.373
3	9	2018	6.706
2	9	2018	7.813
1	9	2018	8.75
31	8	2018	9.146
30	8	2018	8.848
29	8	2018	7.904
28	8	2018	9.248
27	8	2018	7.373
26	8	2018	9.349
25	8	2018	7.635
24	8	2018	8.272
23	8	2018	8.366
22	8	2018	9.765
21	8	2018	7.547
20	8	2018	8.179
19	8	2018	9.66
18	8	2018	8.461
17	8	2018	8.557
16	8	2018	7.813
15	8	2018	8.461
14	8	2018	8.087
13	8	2018	7.202
12	8	2018	9.555
11	8	2018	9.349
10	8	2018	10.302
9	8	2018	9.349
8	8	2018	9.452
7	8	2018	9.871
6	8	2018	9.452
5	8	2018	9.977
4	8	2018	9.146
3	8	2018	9.248
2	8	2018	8.557
1	8	2018	10.085
31	7	2018	6.083
30	7	2018	9.555
29	7	2018	7.373
28	7	2018	10.193
27	7	2018	8.75
26	7	2018	8.947
25	7	2018	9.871
24	7	2018	7.724
23	7	2018	9.871
22	7	2018	8.087
21	7	2018	8.557
20	7	2018	10.193
19	7	2018	9.977
18	7	2018	7.813
17	7	2018	10.302
16	7	2018	9.248
15	7	2018	9.248
14	7	2018	9.452
13	7	2018	9.66
12	7	2018	9.765
11	7	2018	10.085
10	7	2018	9.871
9	7	2018	9.555
8	7	2018	9.248
7	7	2018	11.206
6	7	2018	11.323
5	7	2018	11.559
4	7	2018	9.555
3	7	2018	11.44
2	7	2018	11.44
1	7	2018	9.765
30	6	2018	10.193
29	6	2018	10.523
28	6	2018	9.66
27	6	2018	10.302
26	6	2018	10.193
25	6	2018	9.349
24	6	2018	10.523
23	6	2018	11.09
22	6	2018	12.042
21	6	2018	11.206
20	6	2018	12.289
19	6	2018	13.181
18	6	2018	11.206
17	6	2018	11.44
16	6	2018	12.165
15	6	2018	11.678
14	6	2018	11.92
13	6	2018	10.302
12	6	2018	12.289
11	6	2018	11.559
10	6	2018	10.975
