dia	mes	ano	vazao
31	12	2022	40.47
30	12	2022	44.334
29	12	2022	52.627
28	12	2022	62.358
27	12	2022	78.249
26	12	2022	89.517
25	12	2022	63.868
24	12	2022	80.358
23	12	2022	106.336
22	12	2022	64.63
21	12	2022	44.334
20	12	2022	39.4
19	12	2022	35.774
18	12	2022	36.281
17	12	2022	42.655
16	12	2022	56.494
15	12	2022	57.212
14	12	2022	47.568
13	12	2022	46.912
12	12	2022	44.972
11	12	2022	48.893
10	12	2022	61.983
9	12	2022	57.212
8	12	2022	39.933
7	12	2022	39.933
6	12	2022	43.771
5	12	2022	52.973
4	12	2022	62.358
3	12	2022	42.655
2	12	2022	50.235
1	12	2022	46.261
30	11	2022	35.774
29	11	2022	38.87
28	11	2022	45.614
27	11	2022	51.595
26	11	2022	46.586
25	11	2022	33.298
24	11	2022	26.918
23	11	2022	29.377
22	11	2022	27.73
21	11	2022	29.377
20	11	2022	36.791
19	11	2022	51.595
18	11	2022	80.784
17	11	2022	88.624
16	11	2022	41.555
15	11	2022	28.549
14	11	2022	27.323
13	11	2022	22.221
12	11	2022	22.983
11	11	2022	17.135
10	11	2022	14.433
9	11	2022	14.433
8	11	2022	15.765
7	11	2022	18.543
6	11	2022	19.261
5	11	2022	19.261
4	11	2022	22.983
3	11	2022	21.468
2	11	2022	19.261
1	11	2022	14.433
31	10	2022	15.765
30	10	2022	16.445
29	10	2022	17.135
28	10	2022	16.789
27	10	2022	18.901
26	10	2022	19.805
25	10	2022	15.094
24	10	2022	14.433
23	10	2022	15.094
22	10	2022	14.433
21	10	2022	14.433
20	10	2022	14.433
19	10	2022	15.094
18	10	2022	15.094
17	10	2022	15.094
16	10	2022	15.094
15	10	2022	15.765
14	10	2022	17.835
13	10	2022	18.188
12	10	2022	21.468
11	10	2022	22.221
10	10	2022	28.139
9	10	2022	4.321
8	10	2022	4.973
7	10	2022	7.47
6	10	2022	6.484
5	10	2022	4.153
4	10	2022	4.488
3	10	2022	4.893
2	10	2022	5.131
1	10	2022	5.442
30	9	2022	18.901
29	9	2022	14.433
28	9	2022	14.433
27	9	2022	14.433
26	9	2022	15.094
25	9	2022	15.094
24	9	2022	15.765
23	9	2022	15.765
22	9	2022	15.765
21	9	2022	16.445
20	9	2022	17.835
19	9	2022	17.135
18	9	2022	14.433
17	9	2022	14.433
16	9	2022	14.433
15	9	2022	14.433
14	9	2022	14.433
13	9	2022	14.433
11	9	2022	14.433
10	9	2022	14.433
9	9	2022	14.433
8	9	2022	14.433
7	9	2022	14.433
6	9	2022	15.094
5	9	2022	15.094
4	9	2022	15.094
3	9	2022	15.094
2	9	2022	15.094
1	9	2022	15.094
31	8	2022	15.765
30	8	2022	15.765
29	8	2022	15.765
28	8	2022	15.765
27	8	2022	15.765
26	8	2022	15.765
25	8	2022	15.765
24	8	2022	15.765
23	8	2022	15.765
22	8	2022	15.765
21	8	2022	15.765
20	8	2022	15.765
19	8	2022	15.765
18	8	2022	15.765
17	8	2022	15.765
16	8	2022	15.765
15	8	2022	15.765
14	8	2022	15.765
13	8	2022	15.765
12	8	2022	17.835
11	8	2022	17.835
10	8	2022	18.543
9	8	2022	18.543
8	8	2022	18.543
7	8	2022	17.835
6	8	2022	18.543
5	8	2022	18.543
4	8	2022	18.543
3	8	2022	18.543
2	8	2022	17.135
1	8	2022	17.835
31	7	2022	17.835
30	7	2022	17.835
29	7	2022	18.543
28	7	2022	18.543
27	7	2022	17.135
26	7	2022	15.765
25	7	2022	15.765
24	7	2022	15.765
23	7	2022	15.765
22	7	2022	15.765
21	7	2022	19.988
20	7	2022	19.988
19	7	2022	19.988
18	7	2022	19.988
17	7	2022	19.988
16	7	2022	20.724
15	7	2022	20.724
14	7	2022	20.724
13	7	2022	21.468
12	7	2022	21.468
11	7	2022	21.468
10	7	2022	21.468
9	7	2022	22.221
8	7	2022	22.221
7	7	2022	21.468
6	7	2022	21.468
5	7	2022	22.221
4	7	2022	17.835
3	7	2022	17.835
2	7	2022	17.835
1	7	2022	18.543
30	6	2022	22.221
29	6	2022	22.221
28	6	2022	22.221
27	6	2022	22.221
26	6	2022	22.221
25	6	2022	22.983
24	6	2022	22.983
23	6	2022	22.983
22	6	2022	22.221
21	6	2022	22.221
20	6	2022	19.261
19	6	2022	22.983
18	6	2022	22.983
17	6	2022	22.983
16	6	2022	21.468
15	6	2022	22.221
14	6	2022	22.221
13	6	2022	19.261
12	6	2022	19.261
11	6	2022	23.753
10	6	2022	23.753
9	6	2022	22.221
8	6	2022	22.983
7	6	2022	23.753
6	6	2022	23.753
5	6	2022	23.753
4	6	2022	23.753
3	6	2022	23.753
2	6	2022	23.753
1	6	2022	22.983
31	5	2022	23.753
30	5	2022	23.753
29	5	2022	22.983
28	5	2022	23.753
27	5	2022	19.988
26	5	2022	21.468
25	5	2022	22.983
24	5	2022	23.753
23	5	2022	26.115
22	5	2022	19.261
21	5	2022	19.261
20	5	2022	22.983
19	5	2022	22.983
18	5	2022	23.753
17	5	2022	23.753
16	5	2022	24.532
15	5	2022	25.915
14	5	2022	26.918
13	5	2022	27.73
12	5	2022	28.549
11	5	2022	28.962
10	5	2022	31.055
9	5	2022	31.055
8	5	2022	31.055
