dia	mes	ano	vazao
31	10	2022	311.45
30	10	2022	316.326
29	10	2022	316.326
28	10	2022	408.368
27	10	2022	323.688
26	10	2022	331.108
25	10	2022	287.46
24	10	2022	311.45
23	10	2022	241.483
22	10	2022	185.928
21	10	2022	202.494
20	10	2022	219.535
19	10	2022	230.42
18	10	2022	250.46
17	10	2022	282.741
16	10	2022	296.978
15	10	2022	296.978
14	10	2022	296.978
13	10	2022	336.086
12	10	2022	361.35
11	10	2022	413.712
10	10	2022	432.6
9	10	2022	502.354
8	10	2022	525.413
7	10	2022	537.074
6	10	2022	363.911
5	10	2022	326.155
4	10	2022	331.108
3	10	2022	311.45
2	10	2022	316.326
1	10	2022	321.228
30	9	2022	273.382
29	9	2022	273.382
28	9	2022	259.547
27	9	2022	254.989
26	9	2022	254.989
25	9	2022	259.547
24	9	2022	259.547
23	9	2022	259.547
22	9	2022	239.256
21	9	2022	237.037
20	9	2022	245.957
19	9	2022	278.048
18	9	2022	237.037
17	9	2022	219.535
16	9	2022	215.231
15	9	2022	210.956
14	9	2022	210.956
13	9	2022	219.535
12	9	2022	219.535
11	9	2022	219.535
10	9	2022	228.229
9	9	2022	219.535
8	9	2022	219.535
7	9	2022	219.535
6	9	2022	221.697
5	9	2022	228.229
4	9	2022	223.867
3	9	2022	217.379
2	9	2022	237.037
1	9	2022	206.71
31	8	2022	232.618
30	8	2022	234.824
29	8	2022	299.373
28	8	2022	241.483
27	8	2022	223.867
26	8	2022	223.867
25	8	2022	217.379
24	8	2022	223.867
23	8	2022	252.721
22	8	2022	250.46
21	8	2022	266.434
20	8	2022	259.547
19	8	2022	266.434
18	8	2022	275.712
17	8	2022	264.131
16	8	2022	268.743
15	8	2022	266.434
14	8	2022	275.712
13	8	2022	250.46
12	8	2022	223.867
11	8	2022	245.957
10	8	2022	250.46
9	8	2022	237.037
8	8	2022	245.957
7	8	2022	245.957
6	8	2022	237.037
5	8	2022	273.382
4	8	2022	282.741
3	8	2022	273.382
2	8	2022	278.048
1	8	2022	282.741
31	7	2022	301.776
30	7	2022	301.776
29	7	2022	306.6
28	7	2022	306.6
27	7	2022	316.326
26	7	2022	306.6
25	7	2022	311.45
24	7	2022	304.185
23	7	2022	306.6
22	7	2022	313.885
21	7	2022	311.45
20	7	2022	323.688
19	7	2022	306.6
18	7	2022	316.326
17	7	2022	336.086
16	7	2022	304.185
15	7	2022	341.089
14	7	2022	296.978
13	7	2022	366.478
12	7	2022	333.593
11	7	2022	311.45
10	7	2022	336.086
9	7	2022	311.45
8	7	2022	309.022
7	7	2022	326.155
6	7	2022	326.155
5	7	2022	328.628
4	7	2022	351.17
3	7	2022	376.806
2	7	2022	341.089
1	7	2022	341.089
30	6	2022	333.593
29	6	2022	331.108
28	6	2022	341.089
27	6	2022	346.117
26	6	2022	346.117
25	6	2022	348.64
24	6	2022	346.117
23	6	2022	376.806
22	6	2022	351.17
21	6	2022	356.248
20	6	2022	351.17
19	6	2022	326.155
18	6	2022	371.629
17	6	2022	361.35
16	6	2022	382.006
15	6	2022	379.403
14	6	2022	346.117
13	6	2022	366.478
12	6	2022	361.35
11	6	2022	351.17
10	6	2022	351.17
9	6	2022	361.35
8	6	2022	346.117
7	6	2022	351.17
6	6	2022	371.629
5	6	2022	366.478
4	6	2022	371.629
3	6	2022	371.629
2	6	2022	387.231
1	6	2022	371.629
31	5	2022	361.35
30	5	2022	361.35
29	5	2022	408.368
28	5	2022	403.048
27	5	2022	379.403
26	5	2022	358.796
25	5	2022	358.796
24	5	2022	353.706
23	5	2022	387.231
22	5	2022	371.629
21	5	2022	361.35
20	5	2022	403.048
19	5	2022	326.155
18	5	2022	392.479
17	5	2022	392.479
16	5	2022	413.712
15	5	2022	413.712
14	5	2022	408.368
13	5	2022	435.322
12	5	2022	419.08
11	5	2022	400.397
10	5	2022	451.773
9	5	2022	496.644
8	5	2022	446.267
7	5	2022	429.885
6	5	2022	403.048
5	5	2022	392.479
4	5	2022	413.712
3	5	2022	400.397
2	5	2022	413.712
1	5	2022	435.322
30	4	2022	457.303
29	4	2022	468.431
28	4	2022	411.037
27	4	2022	429.885
26	4	2022	462.855
25	4	2022	462.855
24	4	2022	479.649
23	4	2022	479.649
22	4	2022	490.957
21	4	2022	468.431
20	4	2022	488.121
19	4	2022	519.615
18	4	2022	566.604
17	4	2022	608.839
16	4	2022	602.743
15	4	2022	508.086
14	4	2022	502.354
13	4	2022	465.64
12	4	2022	482.467
11	4	2022	508.086
10	4	2022	493.798
9	4	2022	496.644
8	4	2022	551.772
7	4	2022	534.151
6	4	2022	519.615
5	4	2022	531.233
4	4	2022	502.354
3	4	2022	471.227
2	4	2022	462.855
1	4	2022	502.354
31	3	2022	508.086
30	3	2022	560.655
29	3	2022	508.086
28	3	2022	525.413
27	3	2022	542.937
26	3	2022	560.655
25	3	2022	566.604
24	3	2022	572.575
23	3	2022	537.074
22	3	2022	593.637
21	3	2022	548.822
20	3	2022	566.604
19	3	2022	572.575
18	3	2022	611.895
17	3	2022	608.839
16	3	2022	621.094
15	3	2022	645.853
14	3	2022	670.938
13	3	2022	658.355
12	3	2022	689.964
11	3	2022	696.346
10	3	2022	702.748
9	3	2022	741.576
8	3	2022	754.675
7	3	2022	751.393
6	3	2022	807.845
5	3	2022	828.099
4	3	2022	834.888
3	3	2022	924.841
2	3	2022	938.955
1	3	2022	996.134
28	2	2022	1014.236
27	2	2022	1092.889
26	2	2022	1231.89
25	2	2022	1463.98
24	2	2022	1818.513
23	2	2022	2051.242
22	2	2022	2152.665
21	2	2022	2507.978
20	2	2022	2425.068
19	2	2022	2531.87
18	2	2022	2269.167
17	2	2022	1927.313
16	2	2022	1939.563
15	2	2022	2269.167
14	2	2022	2401.584
13	2	2022	2652.684
12	2	2022	2472.309
11	2	2022	2051.242
10	2	2022	1818.513
9	2	2022	1530.119
8	2	2022	1597.458
7	2	2022	1112.325
6	2	2022	924.841
5	2	2022	953.142
4	2	2022	845.107
3	2	2022	791.098
2	2	2022	817.951
1	2	2022	748.115
31	1	2022	709.17
30	1	2022	652.094
29	1	2022	677.26
28	1	2022	652.094
27	1	2022	677.26
26	1	2022	741.576
25	1	2022	781.106
24	1	2022	807.845
23	1	2022	862.232
22	1	2022	889.874
21	1	2022	896.831
20	1	2022	946.039
19	1	2022	1122.096
18	1	2022	1252.304
17	1	2022	1530.119
16	1	2022	2001.288
15	1	2022	2838.092
14	1	2022	3824.232
13	1	2022	4360.387
12	1	2022	5304.48
11	1	2022	5288.413
10	1	2022	3478.02
9	1	2022	2063.809
8	1	2022	1420.558
7	1	2022	1191.476
6	1	2022	1463.98
5	1	2022	1665.988
4	1	2022	1782.827
3	1	2022	1747.433
2	1	2022	1356.44
1	1	2022	1242.079
31	12	2021	882.936
30	12	2021	658.355
29	12	2021	642.74
28	12	2021	696.346
27	12	2021	735.055
26	12	2021	1017.87
25	12	2021	907.3
24	12	2021	896.831
23	12	2021	938.955
22	12	2021	1102.589
21	12	2021	1625.868
20	12	2021	1399.05
19	12	2021	814.578
18	12	2021	924.841
17	12	2021	1032.449
16	12	2021	910.799
15	12	2021	683.602
14	12	2021	596.667
13	12	2021	627.253
12	12	2021	725.311
11	12	2021	781.106
10	12	2021	931.889
9	12	2021	851.943
8	12	2021	741.576
7	12	2021	774.47
6	12	2021	814.578
5	12	2021	699.545
4	12	2021	705.957
3	12	2021	715.612
2	12	2021	712.388
1	12	2021	735.055
30	11	2021	804.486
29	11	2021	581.57
28	11	2021	499.496
27	11	2021	566.604
26	11	2021	648.971
25	11	2021	811.209
24	11	2021	893.35
23	11	2021	924.841
22	11	2021	924.841
21	11	2021	683.602
20	11	2021	551.772
19	11	2021	531.233
18	11	2021	593.637
17	11	2021	702.748
16	11	2021	855.368
15	11	2021	996.134
14	11	2021	1278.016
13	11	2021	1131.902
12	11	2021	1054.45
11	11	2021	754.675
10	11	2021	575.568
9	11	2021	465.64
8	11	2021	560.655
7	11	2021	602.743
6	11	2021	804.486
5	11	2021	1102.589
4	11	2021	1399.05
3	11	2021	709.17
2	11	2021	525.413
1	11	2021	285.097
31	10	2021	296.978
30	10	2021	301.776
29	10	2021	348.64
28	10	2021	361.35
27	10	2021	429.885
26	10	2021	471.227
25	10	2021	508.086
24	10	2021	621.094
23	10	2021	821.329
22	10	2021	914.303
21	10	2021	801.132
20	10	2021	435.322
19	10	2021	435.322
18	10	2021	369.051
17	10	2021	427.175
16	10	2021	566.604
15	10	2021	722.073
14	10	2021	602.743
13	10	2021	389.852
12	10	2021	250.46
11	10	2021	264.131
10	10	2021	223.867
9	10	2021	282.741
8	10	2021	228.229
7	10	2021	237.037
6	10	2021	135.528
5	10	2021	131.88
4	10	2021	121.139
3	10	2021	94.058
2	10	2021	97.315
1	10	2021	97.315
30	9	2021	97.315
29	9	2021	122.907
28	9	2021	139.21
27	9	2021	137.365
26	9	2021	154.271
25	9	2021	141.064
24	9	2021	135.528
23	9	2021	135.528
22	9	2021	117.628
21	9	2021	122.907
20	9	2021	121.139
19	9	2021	117.628
18	9	2021	119.379
17	9	2021	131.88
16	9	2021	142.926
15	9	2021	133.7
14	9	2021	156.19
13	9	2021	124.684
12	9	2021	117.628
11	9	2021	128.265
10	9	2021	144.797
9	9	2021	152.36
8	9	2021	146.675
7	9	2021	146.675
6	9	2021	146.675
5	9	2021	169.849
4	9	2021	185.928
3	9	2021	190.025
2	9	2021	194.151
1	9	2021	196.226
31	8	2021	163.948
30	8	2021	173.822
29	8	2021	150.457
28	8	2021	146.675
27	8	2021	146.675
26	8	2021	146.675
25	8	2021	148.562
24	8	2021	156.19
23	8	2021	185.928
22	8	2021	177.827
21	8	2021	190.025
20	8	2021	175.821
19	8	2021	181.862
18	8	2021	208.829
17	8	2021	206.71
16	8	2021	194.151
15	8	2021	173.822
14	8	2021	185.928
13	8	2021	215.231
12	8	2021	181.862
11	8	2021	148.562
10	8	2021	146.675
9	8	2021	144.797
8	8	2021	150.457
7	8	2021	146.675
6	8	2021	150.457
5	8	2021	156.19
4	8	2021	187.973
3	8	2021	187.973
2	8	2021	181.862
1	8	2021	169.849
31	7	2021	223.867
30	7	2021	150.457
29	7	2021	154.271
28	7	2021	165.907
27	7	2021	137.365
26	7	2021	135.528
25	7	2021	196.226
24	7	2021	194.151
23	7	2021	194.151
22	7	2021	194.151
21	7	2021	204.599
20	7	2021	200.397
19	7	2021	181.862
18	7	2021	179.84
17	7	2021	194.151
16	7	2021	169.849
15	7	2021	158.118
14	7	2021	146.675
13	7	2021	185.928
12	7	2021	198.308
11	7	2021	192.084
10	7	2021	194.151
9	7	2021	230.42
8	7	2021	198.308
7	7	2021	217.379
6	7	2021	202.494
5	7	2021	177.827
4	7	2021	190.025
3	7	2021	194.151
2	7	2021	228.229
1	7	2021	200.397
30	6	2021	202.494
29	6	2021	208.829
28	6	2021	215.231
27	6	2021	228.229
26	6	2021	257.264
25	6	2021	160.053
24	6	2021	165.907
23	6	2021	169.849
22	6	2021	177.827
21	6	2021	210.956
20	6	2021	223.867
19	6	2021	232.618
18	6	2021	245.957
17	6	2021	241.483
16	6	2021	245.957
15	6	2021	232.618
14	6	2021	223.867
13	6	2021	232.618
12	6	2021	228.229
11	6	2021	248.205
10	6	2021	245.957
9	6	2021	250.46
8	6	2021	273.382
7	6	2021	273.382
6	6	2021	306.6
5	6	2021	301.776
4	6	2021	223.867
3	6	2021	254.989
2	6	2021	250.46
1	6	2021	250.46
31	5	2021	237.037
30	5	2021	250.46
29	5	2021	254.989
28	5	2021	254.989
27	5	2021	250.46
26	5	2021	241.483
25	5	2021	241.483
24	5	2021	245.957
23	5	2021	241.483
22	5	2021	245.957
21	5	2021	254.989
