dia	mes	ano	vazao
31	1	2023	316.521
30	1	2023	362.965
29	1	2023	424.853
28	1	2023	520.591
27	1	2023	648.94
26	1	2023	749.032
25	1	2023	472.934
24	1	2023	376.64
23	1	2023	422.803
22	1	2023	370.758
21	1	2023	376.64
20	1	2023	445.536
19	1	2023	295.5
18	1	2023	277.636
17	1	2023	281.178
16	1	2023	334.265
15	1	2023	407.545
14	1	2023	547.255
13	1	2023	668.073
12	1	2023	867.187
11	1	2023	1066.792
10	1	2023	1019.022
9	1	2023	1177.956
8	1	2023	1100.972
7	1	2023	754.042
6	1	2023	414.641
5	1	2023	388.502
4	1	2023	494.398
3	1	2023	382.555
2	1	2023	244.788
1	1	2023	244.788
31	12	2022	230.568
30	12	2022	262.762
29	12	2022	290.1
28	12	2022	263.629
27	12	2022	319.3
26	12	2022	239.735
25	12	2022	386.516
24	12	2022	475.066
23	12	2022	583.527
22	12	2022	680.13
21	12	2022	399.488
20	12	2022	158.262
19	12	2022	155.37
18	12	2022	151.067
17	12	2022	164.102
16	12	2022	188.964
15	12	2022	210.204
14	12	2022	253.291
13	12	2022	278.52
12	12	2022	173.749
11	12	2022	223.161
10	12	2022	260.167
9	12	2022	248.177
8	12	2022	249.878
7	12	2022	148.222
6	12	2022	162.635
5	12	2022	179.782
4	12	2022	186.654
3	12	2022	256.721
2	12	2022	268.852
1	12	2022	282.066
31	10	2022	116.9
30	10	2022	107.261
29	10	2022	120.837
28	10	2022	138.415
27	10	2022	167.05
26	10	2022	207.008
25	10	2022	186.654
24	10	2022	118.207
23	10	2022	94.263
22	10	2022	85.929
21	10	2022	82.441
20	10	2022	79.005
19	10	2022	77.305
18	10	2022	77.87
17	10	2022	79.574
16	10	2022	81.29
15	10	2022	83.019
14	10	2022	85.344
13	10	2022	87.103
12	10	2022	89.468
11	10	2022	97.916
10	10	2022	110.441
9	10	2022	151.067
8	10	2022	179.024
7	10	2022	198.307
6	10	2022	230.568
5	10	2022	194.395
4	10	2022	124.818
3	10	2022	110.441
2	10	2022	108.529
1	10	2022	109.165
30	9	2022	91.256
29	9	2022	88.874
28	9	2022	85.344
27	9	2022	94.263
26	9	2022	87.103
25	9	2022	79.574
24	9	2022	73.946
23	9	2022	79.005
22	9	2022	76.742
21	9	2022	72.286
20	9	2022	70.64
19	9	2022	71.187
18	9	2022	82.441
17	9	2022	75.06
16	9	2022	73.391
15	9	2022	72.286
14	9	2022	71.187
13	9	2022	71.736
12	9	2022	71.736
11	9	2022	70.094
10	9	2022	72.286
9	9	2022	71.736
8	9	2022	71.736
7	9	2022	71.736
6	9	2022	71.736
5	9	2022	72.838
4	9	2022	73.946
3	9	2022	74.502
2	9	2022	75.06
1	9	2022	75.619
31	8	2022	75.06
30	8	2022	76.18
29	8	2022	77.87
28	8	2022	82.441
27	8	2022	95.475
26	8	2022	92.454
25	8	2022	80.144
24	8	2022	75.06
23	8	2022	73.946
22	8	2022	75.619
21	8	2022	76.18
20	8	2022	77.305
19	8	2022	78.437
18	8	2022	80.144
17	8	2022	80.144
16	8	2022	81.865
15	8	2022	82.441
14	8	2022	83.019
13	8	2022	84.179
12	8	2022	84.761
11	8	2022	85.344
10	8	2022	87.103
9	8	2022	88.874
8	8	2022	87.692
7	8	2022	88.283
6	8	2022	88.874
5	8	2022	89.468
4	8	2022	88.874
3	8	2022	90.062
2	8	2022	90.658
1	8	2022	90.658
31	7	2022	91.256
30	7	2022	92.454
29	7	2022	92.454
28	7	2022	92.454
27	7	2022	92.454
26	7	2022	93.056
25	7	2022	93.659
24	7	2022	94.868
23	7	2022	95.475
22	7	2022	93.659
21	7	2022	94.263
20	7	2022	94.868
19	7	2022	96.083
18	7	2022	94.868
17	7	2022	96.083
16	7	2022	96.083
15	7	2022	97.916
14	7	2022	97.916
13	7	2022	99.145
12	7	2022	99.761
11	7	2022	102.24
10	7	2022	100.998
9	7	2022	101.618
8	7	2022	101.618
7	7	2022	102.24
6	7	2022	100.379
5	7	2022	100.379
4	7	2022	100.998
3	7	2022	96.693
2	7	2022	94.263
1	7	2022	94.263
30	6	2022	91.854
29	6	2022	94.263
28	6	2022	93.659
27	6	2022	94.263
26	6	2022	95.475
25	6	2022	100.379
24	6	2022	101.618
23	6	2022	99.145
22	6	2022	102.863
21	6	2022	101.618
20	6	2022	102.863
19	6	2022	101.618
18	6	2022	105.368
17	6	2022	105.998
16	6	2022	105.998
15	6	2022	106.629
14	6	2022	109.165
13	6	2022	111.723
12	6	2022	111.723
11	6	2022	114.301
10	6	2022	115.598
9	6	2022	118.207
8	6	2022	118.207
7	6	2022	122.159
6	6	2022	122.159
5	6	2022	122.159
4	6	2022	128.846
3	6	2022	130.198
2	6	2022	126.156
1	6	2022	127.498
31	5	2022	127.498
30	5	2022	126.156
29	5	2022	127.498
28	5	2022	127.498
27	5	2022	130.198
26	5	2022	132.917
25	5	2022	130.198
24	5	2022	132.917
23	5	2022	130.198
22	5	2022	128.846
21	5	2022	134.284
20	5	2022	142.589
19	5	2022	152.497
18	5	2022	153.931
17	5	2022	142.589
16	5	2022	139.801
15	5	2022	138.415
14	5	2022	135.656
13	5	2022	136.344
12	5	2022	139.801
11	5	2022	142.589
10	5	2022	161.173
9	5	2022	187.423
8	5	2022	220.711
7	5	2022	228.089
6	5	2022	195.956
5	5	2022	149.642
4	5	2022	149.642
3	5	2022	152.497
2	5	2022	153.931
1	5	2022	156.091
30	4	2022	178.267
29	4	2022	176.003
28	4	2022	176.757
27	4	2022	173.001
26	4	2022	175.251
25	4	2022	176.003
24	4	2022	179.024
23	4	2022	183.588
22	4	2022	184.353
21	4	2022	189.737
20	4	2022	200.667
19	4	2022	205.416
18	4	2022	223.161
17	4	2022	265.366
16	4	2022	249.027
