ano	mes	dia	cota
2022	12	31	173.0
2022	12	30	184.0
2022	12	29	202.0
2022	12	28	226.0
2022	12	27	243.0
2022	12	26	255.0
2022	12	25	270.0
2022	12	24	307.0
2022	12	23	334.0
2022	12	22	350.0
2022	12	21	359.0
2022	12	20	424.0
2022	12	19	344.0
2022	12	18	229.0
2022	12	17	237.0
2022	12	16	229.0
2022	12	15	214.0
2022	12	14	221.0
2022	12	13	260.0
2022	12	12	273.0
2022	12	11	196.0
2022	12	10	177.0
2022	12	9	169.0
2022	12	8	173.0
2022	12	7	179.0
2022	12	6	217.0
2022	12	5	227.0
2022	12	4	242.0
2022	12	3	253.0
2022	12	2	211.0
2022	12	1	213.0
2022	11	30	166.0
2022	11	29	147.0
2022	11	28	153.0
2022	11	27	170.0
2022	11	26	186.0
2022	11	25	197.0
2022	11	24	176.0
2022	11	23	148.0
2022	11	22	135.0
2022	11	21	131.0
2022	11	20	150.0
2022	11	19	166.0
2022	11	18	151.0
2022	11	17	183.0
2022	11	16	162.0
2022	11	15	131.0
2022	11	14	124.0
2022	11	13	114.0
2022	11	12	124.0
2022	11	11	92.0
2022	11	10	91.0
2022	11	9	105.0
2022	11	8	119.0
2022	11	7	142.0
2022	11	6	160.0
2022	11	5	179.0
2022	11	4	189.0
2022	11	3	186.0
2022	11	2	152.0
2022	11	1	95.0
2022	10	31	85.0
2022	10	30	80.0
2022	10	29	70.0
2022	10	28	73.0
2022	10	27	73.0
2022	10	26	74.0
2022	10	25	75.0
2022	10	24	78.0
2022	10	23	74.0
2022	10	22	72.0
2022	10	21	73.0
2022	10	20	75.0
2022	10	19	77.0
2022	10	18	80.0
2022	10	17	81.0
2022	10	16	82.0
2022	10	15	83.0
2022	10	14	85.0
2022	10	13	88.0
2022	10	12	91.0
2022	10	11	97.0
2022	10	10	117.0
2022	10	9	97.0
2022	10	8	83.0
2022	10	7	82.0
2022	10	6	83.0
2022	10	5	84.0
2022	10	4	85.0
2022	10	3	86.0
