Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02243008


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2243008;1;01/11/2020;1;51,2;186,9;14;17;1;1;1;;0;0,0;0,0;0,0;16,6;9,3;9,6;0,0;0,0;4,3;4,2;0,3;15,1;24,3;51,2;0,0;0,0;7,1;0,3;22,9;13,2;0,0;1,4;2,2;0,0;4,7;0,2;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243008;1;01/10/2020;1;19,9;56,6;25;8;1;1;1;;0;0,0;0,0;0,0;0,9;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;17,4;0,0;0,2;0,0;0,0;0,0;0,0;0,0;1,8;0,0;19,9;13,1;0,0;0,0;0,0;0,0;2,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243008;1;01/09/2020;1;21,0;40,4;22;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,1;21,0;12,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243008;1;01/08/2020;1;13,3;21,4;22;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,3;13,3;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243008;1;01/07/2020;1;5,2;6,6;30;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,2;1,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243008;1;01/06/2020;1;7,9;11,8;8;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,9;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243008;1;01/05/2020;1;14,6;23,0;25;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;0,0;0,7;0,0;0,0;0,0;0,0;0,0;4,6;1,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4;14,6;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243008;1;01/04/2020;1;17,1;41,7;8;7;1;1;1;;0;9,9;1,4;0,0;11,4;0,0;0,0;0,0;17,1;0,0;0,0;0,6;0,9;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243008;1;01/03/2020;1;75,8;177,7;21;13;1;1;1;;0;28,2;6,0;16,6;17,1;3,2;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,3;0,0;12,3;75,8;7,8;0,0;0,0;0,0;0,0;0,8;0,0;0,0;5,6;2,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243008;1;01/02/2020;1;21,7;199,4;12;23;1;1;1;;0;0,0;0,7;9,4;15,9;6,5;12,6;19,5;1,1;0,0;2,4;20,9;21,7;18,6;0,7;0,3;1,2;6,1;0,0;0,0;0,0;0,0;9,1;3,4;3,4;3,0;16,1;2,9;12,8;11,1;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
