ano	mes	dia	cota
2023	12	30	219.0
2023	12	29	239.0
2023	12	28	207.0
2023	12	27	148.0
2023	12	26	128.0
2023	12	25	126.0
2023	12	24	132.0
2023	12	23	143.0
2023	12	22	155.0
2023	12	21	187.0
2023	12	20	162.0
2023	12	19	124.0
2023	12	18	140.0
2023	12	17	121.0
2023	12	16	117.0
2023	12	15	138.0
2023	12	14	150.0
2023	12	13	140.0
2023	12	12	163.0
2023	12	11	166.0
2023	12	10	164.0
2023	12	9	194.0
2023	12	8	259.0
2023	12	7	164.0
2023	12	6	115.0
2023	12	5	102.0
2023	12	4	113.0
2023	12	3	96.0
2023	12	2	98.0
2023	12	1	94.0
2022	6	30	84.0
2022	6	29	84.0
2022	6	28	84.0
2022	6	27	84.0
2022	6	26	85.0
2022	6	25	85.0
2022	6	24	86.0
2022	6	23	86.0
2022	6	22	87.0
2022	6	21	87.0
2022	6	20	87.0
2022	6	19	87.0
2022	6	18	88.0
2022	6	17	88.0
2022	6	16	88.0
2022	6	15	89.0
2022	6	14	89.0
2022	6	13	89.0
2022	6	12	90.0
2022	6	11	90.0
2022	6	10	89.0
2022	6	9	89.0
2022	6	8	89.0
2022	6	7	89.0
2022	6	6	89.0
2022	6	5	89.0
2022	6	4	90.0
2022	6	3	91.0
2022	6	2	91.0
2022	6	1	91.0
2022	5	31	92.0
2022	5	30	92.0
2022	5	29	93.0
2022	5	28	93.0
2022	5	27	93.0
2022	5	26	93.0
2022	5	25	93.0
2022	5	24	94.0
2022	5	23	94.0
2022	5	22	94.0
2022	5	21	94.0
2022	5	20	96.0
2022	5	19	96.0
2022	5	18	98.0
2022	5	17	99.0
2022	5	16	98.0
2022	5	15	95.0
2022	5	14	96.0
2022	5	13	96.0
2022	5	12	96.0
2022	5	11	96.0
2022	5	10	97.0
2022	5	9	98.0
2022	5	8	98.0
2022	5	7	99.0
2022	5	6	99.0
2022	5	5	100.0
2022	5	4	100.0
2022	5	3	100.0
2022	5	2	101.0
2022	5	1	102.0
2022	4	30	102.0
2022	4	29	103.0
2022	4	28	104.0
2022	4	27	105.0
2022	4	26	105.0
2022	4	25	106.0
2022	4	24	107.0
2022	4	23	108.0
2022	4	22	109.0
2022	4	21	109.0
2022	4	20	111.0
2022	4	19	113.0
2022	4	18	115.0
2022	4	17	117.0
2022	4	16	118.0
2022	4	15	119.0
2022	4	14	122.0
2022	4	13	119.0
2022	4	12	121.0
2022	4	11	129.0
2022	4	10	151.0
2022	4	9	127.0
2022	4	8	124.0
2022	4	7	133.0
2022	4	6	149.0
2022	4	5	127.0
2022	4	4	133.0
2022	4	3	148.0
