ano	mes	dia	vazao
2015	7	1	
2015	6	30	
2015	6	29	38.0
2015	6	28	39.0
2015	6	27	39.0
2015	6	26	43.0
2015	6	25	41.0
2015	6	24	39.0
2015	6	23	41.0
2015	6	22	38.0
2015	6	21	38.0
2015	6	20	38.0
2015	6	19	38.0
2015	6	18	38.0
2015	6	17	39.0
2015	6	16	39.0
2015	6	15	39.0
2015	6	14	39.0
2015	6	13	39.0
2015	6	12	39.0
2015	6	11	38.0
2015	6	10	38.0
2015	6	9	24.0
2015	6	8	41.0
2015	6	7	41.0
2015	6	6	40.0
2015	6	5	39.0
2015	6	4	38.0
2015	6	3	39.0
2015	6	2	38.0
2015	6	1	40.0
2015	5	31	41.0
2015	5	30	41.0
2015	5	29	41.0
2015	5	28	41.0
2015	5	27	41.0
2015	5	26	41.0
2015	5	25	42.0
2015	5	24	42.0
2015	5	23	42.0
2015	5	22	42.0
2015	5	21	42.0
2015	5	20	42.0
2015	5	19	42.0
2015	5	18	41.0
2015	5	17	42.0
2015	5	16	41.0
2015	5	15	41.0
2015	5	14	37.0
2015	5	13	41.0
2015	5	12	41.0
2015	5	11	42.0
2015	5	10	42.0
2015	5	9	41.0
2015	5	8	41.0
2015	5	7	44.0
2015	5	6	41.0
2015	5	5	43.0
2015	5	4	40.0
2015	5	3	42.0
2015	5	2	43.0
2015	5	1	41.0
2015	4	30	50.0
2015	4	29	40.0
2015	4	28	41.0
2015	4	27	41.0
2015	4	26	40.0
2015	4	25	38.0
2015	4	24	40.0
2015	4	23	41.0
2015	4	22	41.0
2015	4	21	41.0
2015	4	20	40.0
2015	4	19	41.0
2015	4	18	42.0
2015	4	17	40.0
2015	4	16	40.0
2015	4	15	41.0
2015	4	14	74.0
2015	4	13	38.0
2015	4	12	38.0
2015	4	11	39.0
2015	4	10	39.0
2015	4	9	39.0
2015	4	8	39.0
2015	4	7	42.0
2015	4	6	43.0
2015	4	5	43.0
2015	4	4	43.0
2015	4	3	43.0
2015	4	2	43.0
2015	4	1	42.0
2015	3	31	42.0
2015	3	30	41.0
2015	3	29	41.0
2015	3	28	41.0
2015	3	27	41.0
2015	3	26	39.0
2015	3	25	38.0
2015	3	24	41.0
2015	3	23	41.0
2015	3	22	41.0
2015	3	21	43.0
2015	3	20	42.0
2015	3	19	42.0
2015	3	18	43.0
2015	3	17	45.0
