ano	mes	dia	cota
2016	12	31	163.0
2016	12	30	168.0
2016	12	29	172.0
2016	12	28	185.0
2016	12	27	204.0
2016	12	26	186.0
2016	12	25	190.0
2016	12	24	199.0
2016	12	23	189.0
2016	12	22	176.0
2016	12	21	182.0
2016	12	20	187.0
2016	12	19	197.0
2016	12	18	213.0
2016	12	17	232.0
2016	12	16	245.0
2016	12	15	218.0
2016	12	14	223.0
2016	12	13	260.0
2016	12	12	238.0
2016	12	11	210.0
2016	12	10	198.0
2016	12	9	179.0
2016	12	8	181.0
2016	12	7	202.0
2016	12	6	251.0
2016	12	5	238.0
2016	12	4	203.0
2016	12	3	172.0
2016	12	2	192.0
2016	12	1	208.0
2016	11	30	244.0
2016	11	29	189.0
2016	11	28	182.0
2016	11	27	159.0
2016	11	26	162.0
2016	11	25	169.0
2016	11	24	168.0
2016	11	23	171.0
2016	11	22	174.0
2016	11	21	181.0
2016	11	20	198.0
2016	11	19	208.0
2016	11	18	212.0
2016	11	17	237.0
2016	11	16	272.0
2016	11	15	350.0
2016	11	14	262.0
2016	11	13	202.0
2016	11	12	243.0
2016	11	11	160.0
2016	11	10	155.0
2016	11	9	163.0
2016	11	8	162.0
2016	11	7	154.0
2016	11	6	162.0
2016	11	5	166.0
2016	11	4	144.0
2016	11	3	131.0
2016	11	2	132.0
2016	11	1	135.0
2016	10	31	138.0
2016	10	30	142.0
2016	10	29	148.0
2016	10	28	150.0
2016	10	27	148.0
2016	10	26	145.0
2016	10	25	148.0
2016	10	24	153.0
2016	10	23	166.0
2016	10	22	172.0
2016	10	21	170.0
2016	10	20	143.0
2016	10	19	152.0
2016	10	18	158.0
2016	10	17	169.0
2016	10	16	176.0
2016	10	15	190.0
2016	10	14	182.0
2016	10	13	131.0
2016	10	12	134.0
2016	10	11	128.0
2016	10	10	131.0
2016	10	9	136.0
2016	10	8	146.0
2016	10	7	155.0
2016	10	6	158.0
2016	10	5	158.0
2016	10	4	137.0
2016	10	3	117.0
2016	10	2	118.0
2016	10	1	119.0
2016	9	30	121.0
2016	9	29	124.0
2016	9	28	128.0
2016	9	27	120.0
2016	9	26	118.0
2016	9	25	117.0
2016	9	24	118.0
2016	9	23	118.0
2016	9	22	120.0
2016	9	21	121.0
2016	9	20	121.0
2016	9	19	120.0
2016	9	18	121.0
2016	9	17	122.0
2016	9	16	122.0
2016	9	15	123.0
2016	9	14	124.0
2016	9	13	125.0
2016	9	12	126.0
2016	9	11	127.0
2016	9	10	128.0
2016	9	9	129.0
2016	9	8	130.0
2016	9	7	131.0
2016	9	6	133.0
2016	9	5	135.0
2016	9	4	137.0
2016	9	3	139.0
2016	9	2	143.0
2016	9	1	138.0
2016	8	31	130.0
2016	8	30	131.0
2016	8	29	132.0
2016	8	28	133.0
2016	8	27	135.0
2016	8	26	138.0
2016	8	25	144.0
2016	8	24	148.0
2016	8	23	149.0
2016	8	22	147.0
2016	8	21	135.0
2016	8	20	134.0
2016	8	19	136.0
2016	8	18	136.0
2016	8	17	134.0
2016	8	16	132.0
2016	8	15	130.0
2016	8	14	130.0
2016	8	13	131.0
2016	8	12	131.0
2016	8	11	131.0
2016	8	10	131.0
2016	8	9	132.0
2016	8	8	132.0
2016	8	7	133.0
2016	8	6	133.0
2016	8	5	133.0
2016	8	4	134.0
2016	8	3	134.0
2016	8	2	134.0
2016	8	1	135.0
2016	7	31	135.0
2016	7	30	135.0
