data	vazao
2016-03-16	28.65
2016-03-15	29.677
2016-03-14	32.42
2016-03-13	35.245
2016-03-12	33.953
2016-03-11	32.805
2016-03-10	37.539
2016-03-09	44.605
2016-03-08	40.19
2016-03-07	35.88
2016-03-06	39.338
2016-03-05	46.505
2016-03-04	37.707
2016-03-03	32.805
2016-03-02	36.791
2016-03-01	61.802
2016-02-29	48.099
2016-02-28	39.338
2016-02-27	41.53
2016-02-26	49.819
2016-02-25	58.998
2016-02-24	61.375
2016-02-23	71.615
2016-02-22	76.038
2016-02-21	52.851
2016-02-20	46.089
2016-02-19	50.047
2016-02-18	38.213
2016-02-17	30.478
2016-02-16	26.493
2016-02-15	26.38
2016-02-14	28.176
2016-02-13	33.401
2016-02-12	32.583
2016-02-11	29.852
2016-02-10	37.371
2016-02-09	41.562
2016-02-08	44.002
2016-02-07	37.569
2016-02-06	29.619
2016-02-05	31.299
2016-02-04	33.564
2016-02-03	36.654
2016-02-02	42.33
2016-02-01	53.297
2016-01-31	62.623
2016-01-30	81.262
2016-01-29	64.79
2016-01-28	40.594
2016-01-27	40.33
2016-01-26	44.462
2016-01-25	42.204
2016-01-24	45.896
2016-01-23	49.46
2016-01-22	61.905
2016-01-21	80.646
2016-01-20	93.185
2016-01-19	112.641
2016-01-18	190.25
2016-01-17	188.238
2016-01-16	140.507
2016-01-15	74.735
2016-01-14	65.827
2016-01-13	60.456
2016-01-12	46.537
2016-01-11	52.093
2016-01-10	70.962
2016-01-09	23.847
2016-01-08	20.874
2016-01-07	22.965
2016-01-06	26.777
2016-01-05	34.028
2016-01-04	40.299
2016-01-03	34.208
2016-01-02	20.793
2016-01-01	22.172
2015-12-31	24.778
2015-12-30	28.176
2015-12-29	28.176
2015-12-28	34.883
2015-12-27	33.088
2015-12-26	38.167
2015-12-25	20.833
2015-12-24	21.48
2015-12-23	24.778
2015-12-22	28.176
2015-12-21	31.313
2015-12-20	42.267
2015-12-19	35.971
2015-12-18	43.401
2015-12-17	36.7
2015-12-16	40.019
2015-12-15	25.45
2015-12-14	30.961
2015-12-13	37.799
2015-12-12	36.7
2015-12-11	42.267
2015-12-10	34.163
2015-12-09	38.536
2015-12-08	44.923
2015-12-07	38.167
2015-12-06	41.891
2015-12-05	45.689
2015-12-04	55.489
2015-12-03	67.773
2015-12-02	42.267
2015-12-01	43.781
2015-11-30	29.561
2015-11-29	26.465
2015-11-28	20.512
2015-11-27	24.778
2015-11-26	26.125
2015-11-25	30.61
2015-11-24	53.495
2015-11-23	39.647
2015-11-22	48.002
2015-11-21	67.355
2015-11-20	63.206
2015-11-19	35.245
2015-11-18	44.542
2015-11-17	20.833
2015-11-16	20.512
2015-11-15	15.206
2015-11-14	11.846
2015-11-13	14.012
2015-11-12	17.488
2015-11-11	24.778
2015-11-10	25.787
2015-11-09	20.191
2015-11-08	14.304
2015-11-07	13.166
2015-11-06	17.835
2015-11-05	21.156
2015-11-04	33.088
2015-11-03	17.835
2015-11-02	10.867
2015-11-01	6.559
2015-10-31	7.392
2015-10-30	8.307
2015-10-29	9.519
2015-10-28	9.1
2015-10-27	5.659
2015-10-26	5.382
2015-10-25	5.247
2015-10-24	5.247
2015-10-23	4.859
2015-10-22	3.829
2015-10-21	3.829
2015-10-20	3.829
2015-10-19	3.934
2015-10-18	4.042
2015-10-17	4.151
2015-10-16	4.263
2015-10-15	4.494
2015-10-14	4.613
2015-10-13	4.735
2015-10-12	4.986
2015-10-11	5.115
2015-10-10	5.247
2015-10-09	5.519
2015-10-08	5.659
2015-10-07	5.802
2015-10-06	5.947
2015-10-05	6.096
2015-10-04	6.247
2015-10-03	6.402
2015-10-02	6.402
2015-10-01	6.402
2015-09-30	6.247
2015-09-29	6.247
2015-09-28	6.247
2015-09-27	6.247
2015-09-26	6.402
2015-09-25	6.559
2015-09-24	6.883
2015-09-23	7.219
2015-09-22	7.568
2015-09-21	7.931
2015-09-20	8.5
2015-09-19	9.1
2015-09-18	10.402
2015-09-17	12.101
2015-09-16	14.304
2015-09-15	18.187
2015-09-14	22.787
2015-09-13	25.787
2015-09-12	27.488
2015-09-11	19.553
2015-09-10	18.187
2015-09-09	12.361
2015-09-08	6.096
2015-09-07	5.659
2015-09-06	6.719
2015-09-05	5.382
2015-09-04	5.247
2015-09-03	5.382
2015-09-02	5.659
2015-09-01	5.802
2015-08-31	6.096
2015-08-30	6.402
2015-08-29	7.049
2015-08-28	7.931
2015-08-27	8.896
2015-08-26	8.307
2015-08-25	5.247
2015-08-24	4.986
2015-08-23	4.986
2015-08-22	4.986
2015-08-21	4.986
2015-08-20	5.115
2015-08-19	5.115
2015-08-18	5.115
2015-08-17	5.247
2015-08-16	5.247
2015-08-15	5.382
2015-08-14	5.382
2015-08-13	5.382
2015-08-12	5.382
2015-08-11	5.519
2015-08-10	5.519
2015-08-09	5.659
2015-08-08	5.659
2015-08-07	5.659
2015-08-06	5.802
2015-08-05	5.802
2015-08-04	5.947
2015-08-03	5.947
2015-08-02	6.096
2015-08-01	6.247
2015-07-31	6.402
2015-07-30	6.402
2015-07-29	6.559
2015-07-28	6.719
2015-07-27	6.719
2015-07-26	6.559
2015-07-25	6.559
2015-07-24	6.559
2015-07-23	6.559
2015-07-22	6.559
2015-07-21	6.719
2015-07-20	6.719
2015-07-19	6.719
2015-07-18	6.883
2015-07-17	7.049
2015-07-16	7.049
2015-07-15	7.219
2015-07-14	7.219
2015-07-13	7.392
2015-07-12	7.568
2015-07-11	7.748
2015-07-10	7.931
2015-07-09	7.931
2015-07-08	7.931
2015-07-07	7.931
2015-07-06	7.931
2015-07-05	7.931
2015-07-04	7.931
2015-07-03	7.931
2015-07-02	7.931
2015-07-01	7.931
2015-06-30	8.117
2015-06-29	8.117
2015-06-28	8.117
2015-06-27	8.307
2015-06-26	8.307
2015-06-25	8.5
2015-06-24	8.696
2015-06-23	8.896
2015-06-22	9.1
2015-06-21	9.734
2015-06-20	12.101
2015-06-19	9.1
2015-06-18	8.696
2015-06-17	8.896
2015-06-16	8.5
2015-06-15	8.5
