data	cota
2016-12-31	270.0
2016-12-30	282.0
2016-12-29	320.0
2016-12-28	322.0
2016-12-27	285.0
2016-12-26	284.0
2016-12-25	280.0
2016-12-24	283.0
2016-12-23	294.0
2016-12-22	303.0
2016-12-21	314.0
2016-12-20	333.0
2016-12-19	360.0
2016-12-18	407.0
2016-12-17	437.0
2016-12-16	441.0
2016-12-15	430.0
2016-12-14	370.0
2016-12-13	351.0
2016-12-12	342.0
2016-12-11	329.0
2016-12-10	300.0
2016-12-09	277.0
2016-12-08	294.0
2016-12-07	319.0
2016-12-06	323.0
2016-12-05	288.0
2016-12-04	277.0
2016-12-03	290.0
2016-12-02	354.0
2016-12-01	316.0
2016-11-30	290.0
2016-11-29	275.0
2016-11-28	271.0
2016-11-27	280.0
2016-11-26	297.0
2016-11-25	308.0
2016-11-24	298.0
2016-11-23	286.0
2016-11-22	289.0
2016-11-21	313.0
2016-11-20	343.0
2016-11-19	360.0
2016-11-18	411.0
2016-11-17	458.0
2016-11-16	488.0
2016-11-15	510.0
2016-11-14	338.0
2016-11-13	256.0
2016-11-12	237.0
2016-11-11	240.0
2016-11-10	237.0
2016-11-09	245.0
2016-11-08	241.0
2016-11-07	238.0
2016-11-06	243.0
2016-11-05	262.0
2016-11-04	251.0
2016-11-03	204.0
2016-11-02	202.0
2016-11-01	202.0
2016-10-31	203.0
2016-10-30	206.0
2016-10-29	211.0
2016-10-28	215.0
2016-10-27	214.0
2016-10-26	210.0
2016-10-25	213.0
2016-10-24	219.0
2016-10-23	223.0
2016-10-22	227.0
2016-10-21	213.0
2016-10-20	217.0
2016-10-19	217.0
2016-10-18	216.0
2016-10-17	222.0
2016-10-16	222.0
2016-10-15	220.0
2016-10-14	220.0
2016-10-13	215.0
2016-10-12	213.0
2016-10-11	216.0
2016-10-10	224.0
2016-10-09	228.0
2016-10-08	229.0
2016-10-07	230.0
2016-10-06	225.0
2016-10-05	222.0
2016-10-04	218.0
2016-10-03	206.0
2016-10-02	206.0
2016-10-01	209.0
2016-09-30	213.0
2016-09-29	218.0
2016-09-28	222.0
2016-09-27	214.0
2016-09-26	209.0
2016-09-25	211.0
2016-09-24	206.0
2016-09-23	210.0
2016-09-22	211.0
2016-09-21	203.0
2016-09-20	202.0
2016-09-19	205.0
2016-09-18	204.0
2016-09-17	203.0
2016-09-16	205.0
2016-09-15	206.0
2016-09-14	207.0
2016-09-13	208.0
2016-09-12	210.0
2016-09-11	211.0
2016-09-10	212.0
2016-09-09	212.0
2016-09-08	214.0
2016-09-07	216.0
2016-09-06	219.0
2016-09-05	225.0
2016-09-04	232.0
2016-09-03	231.0
2016-09-02	223.0
2016-09-01	209.0
2016-08-31	208.0
2016-08-30	208.0
2016-08-29	211.0
2016-08-28	212.0
