data	vazao
2016-12-31	70.702
2016-12-30	80.704
2016-12-29	114.348
2016-12-28	116.195
2016-12-27	83.254
2016-12-26	82.402
2016-12-25	79.015
2016-12-24	81.552
2016-12-23	91.018
2016-12-22	98.946
2016-12-21	108.851
2016-12-20	126.481
2016-12-19	152.594
2016-12-18	200.713
2016-12-17	233.021
2016-12-16	237.417
2016-12-15	225.378
2016-12-14	162.56
2016-12-13	143.758
2016-12-12	135.052
2016-12-11	122.716
2016-12-10	96.286
2016-12-09	76.498
2016-12-08	91.018
2016-12-07	113.427
2016-12-06	117.122
2016-12-05	85.823
2016-12-04	76.498
2016-12-03	87.546
2016-12-02	146.689
2016-12-01	110.676
2016-11-30	87.546
2016-11-29	74.831
2016-11-28	71.523
2016-11-27	79.015
2016-11-26	93.643
2016-11-25	103.42
2016-11-24	94.522
2016-11-23	84.108
2016-11-22	86.684
2016-11-21	107.941
2016-11-20	136.013
2016-11-19	152.594
2016-11-18	204.952
2016-11-17	256.316
2016-11-16	290.503
2016-11-15	316.219
2016-11-14	131.226
2016-11-13	59.457
2016-11-12	45.542
2016-11-11	47.666
2016-11-10	45.542
2016-11-09	51.347
2016-11-08	48.388
2016-11-07	46.243
2016-11-06	49.853
2016-11-05	64.218
2016-11-04	56.0
2016-11-03	26.087
2016-11-02	25.125
2016-11-01	25.125
2016-10-31	25.723
2016-10-30	27.135
2016-10-29	29.378
2016-10-28	31.968
2016-10-27	31.393
2016-10-26	29.181
2016-10-25	30.576
2016-10-24	33.782
2016-10-23	36.561
2016-10-22	39.114
2016-10-21	30.938
2016-10-20	32.808
2016-10-19	33.138
2016-10-18	32.62
2016-10-17	35.809
2016-10-16	35.884
2016-10-15	34.36
2016-10-14	34.725
2016-10-13	31.875
2016-10-12	30.644
2016-10-11	32.596
2016-10-10	37.196
2016-10-09	39.511
2016-10-08	39.991
2016-10-07	41.015
2016-10-06	37.477
2016-10-05	35.66
2016-10-04	33.614
2016-10-03	26.99
2016-10-02	27.114
2016-10-01	28.445
2016-09-30	30.644
2016-09-29	33.638
2016-09-28	35.636
2016-09-27	31.028
2016-09-26	28.424
2016-09-25	29.862
2016-09-24	27.114
2016-09-23	28.898
2016-09-22	29.422
2016-09-21	25.643
2016-09-20	25.164
2016-09-19	26.515
2016-09-18	26.229
2016-09-17	25.764
2016-09-16	26.556
2016-09-15	27.198
2016-09-14	27.743
2016-09-13	28.296
2016-09-12	29.268
2016-09-11	29.597
2016-09-10	30.263
2016-09-09	30.129
2016-09-08	31.393
2016-09-07	32.549
2016-09-06	34.167
2016-09-05	37.4
2016-09-04	41.918
2016-09-03	41.26
2016-09-02	36.234
2016-09-01	28.661
2016-08-31	27.828
2016-08-30	28.04
2016-08-29	29.378
2016-08-28	30.174
2016-08-27	30.983
2016-08-26	32.246
2016-08-25	30.644
2016-08-24	31.187
2016-08-23	31.324
2016-08-22	31.438
2016-08-21	31.096
2016-08-20	32.153
2016-08-19	33.375
2016-08-18	32.855
2016-08-17	31.599
2016-08-16	29.73
2016-08-15	28.661
2016-08-14	29.029
2016-08-13	28.682
2016-08-12	29.444
2016-08-11	29.4
2016-08-10	29.862
2016-08-09	30.307
2016-08-08	30.87
2016-08-07	31.142
2016-08-06	30.983
2016-08-05	31.21
2016-08-04	32.526
2016-08-03	32.973
2016-08-02	33.02
2016-08-01	32.526
2016-07-31	32.69
2016-07-30	32.573
2016-07-29	33.471
2016-07-28	34.167
2016-07-27	34.312
2016-07-26	34.823
2016-07-25	34.798
2016-07-24	34.701
2016-07-23	34.336
2016-07-22	33.471
2016-07-21	34.094
2016-07-20	33.186
2016-07-19	33.257
2016-07-18	33.95
2016-07-17	34.725
2016-07-16	35.191
2016-07-15	35.636
2016-07-14	36.209
2016-07-13	37.298
2016-07-12	36.941
2016-07-11	37.76
2016-07-10	38.121
2016-07-09	38.512
2016-07-08	38.957
2016-07-07	39.299
2016-07-06	40.044
2016-07-05	40.933
2016-07-04	40.689
2016-07-03	41.533
2016-07-02	41.753
2016-07-01	41.478
2016-06-30	41.069
2016-06-29	41.698
2016-06-28	41.314
2016-06-27	42.056
2016-06-26	42.527
2016-06-25	42.527
2016-06-24	43.085
2016-06-23	42.249
2016-06-22	43.142
2016-06-21	43.142
2016-06-20	43.677
2016-06-19	43.875
2016-06-18	44.675
2016-06-17	44.847
2016-06-16	46.008
2016-06-15	46.567
2016-06-14	47.816
2016-06-13	50.069
2016-06-12	52.486
2016-06-11	56.366
2016-06-10	57.744
2016-06-09	58.63
2016-06-08	60.048
2016-06-07	66.363
2016-06-06	75.594
2016-06-05	85.036
2016-06-04	72.759
2016-06-03	66.396
2016-06-02	48.479
2016-06-01	43.62
2016-05-31	44.303
2016-05-30	44.646
2016-05-29	44.905
2016-05-28	44.274
2016-05-27	44.388
2016-05-26	45.454
2016-05-25	46.331
2016-05-24	47.367
2016-05-23	49.148
2016-05-22	51.851
2016-05-21	53.77
2016-05-20	47.487
2016-05-19	46.36
2016-05-18	47.278
2016-05-17	47.188
2016-05-16	47.159
2016-05-15	48.177
2016-05-14	47.846
2016-05-13	47.996
2016-05-12	49.699
2016-05-11	50.534
2016-05-10	51.756
2016-05-09	51.221
2016-05-08	50.908
2016-05-07	51.347
2016-05-06	52.454
2016-05-05	53.35
2016-05-04	56.299
2016-05-03	61.298
2016-05-02	71.9
2016-05-01	75.42
2016-04-30	60.343
2016-04-29	49.977
2016-04-28	47.996
2016-04-27	48.449
2016-04-26	48.904
2016-04-25	49.454
2016-04-24	50.1
2016-04-23	50.659
2016-04-22	52.231
2016-04-21	52.168
2016-04-20	52.965
2016-04-19	53.35
2016-04-18	54.648
2016-04-17	55.107
2016-04-16	56.633
2016-04-15	57.508
2016-04-14	58.87
2016-04-13	59.785
2016-04-12	60.837
2016-04-11	62.655
2016-04-10	64.218
2016-04-09	66.497
2016-04-08	68.389
2016-04-07	70.907
2016-04-06	73.966
2016-04-05	81.481
2016-04-04	89.061
2016-04-03	90.546
2016-04-02	97.725
2016-04-01	82.934
2016-03-31	91.418
2016-03-30	108.661
2016-03-29	107.373
2016-03-28	121.585
2016-03-27	146.607
2016-03-26	138.986
2016-03-25	128.532
2016-03-24	97.688
2016-03-23	84.322
2016-03-22	91.127
2016-03-21	104.997
2016-03-20	104.733
2016-03-19	99.726
2016-03-18	106.806
2016-03-17	117.276
2016-03-16	124.517
2016-03-15	131.584
2016-03-14	144.855
2016-03-13	155.071
2016-03-12	138.1
2016-03-11	113.504
2016-03-10	127.348
2016-03-09	148.61
2016-03-08	186.004
2016-03-07	171.87
2016-03-06	179.374
2016-03-05	157.973
2016-03-04	121.78
2016-03-03	139.107
2016-03-02	168.739
2016-03-01	194.875
2016-02-29	148.651
2016-02-28	128.374
2016-02-27	139.872
2016-02-26	170.641
2016-02-25	133.136
2016-02-24	167.6
2016-02-23	218.877
2016-02-22	236.316
2016-02-21	180.876
2016-02-20	185.01
2016-02-19	200.713
2016-02-18	142.784
2016-02-17	156.562
2016-02-16	86.684
2016-02-15	93.643
2016-02-14	98.057
2016-02-13	97.171
2016-02-12	97.171
2016-02-11	88.411
2016-02-10	95.403
2016-02-09	111.591
2016-02-08	110.676
2016-02-07	116.195
2016-02-06	113.427
2016-02-05	123.655
2016-02-04	136.975
2016-02-03	154.575
2016-02-02	185.01
2016-02-01	300.959
2016-01-31	385.216
2016-01-30	377.8
2016-01-29	311.504
2016-01-28	179.846
2016-01-27	136.013
2016-01-26	137.939
2016-01-25	155.567
2016-01-24	195.444
2016-01-23	212.422
2016-01-22	237.417
2016-01-21	254.074
2016-01-20	315.039
2016-01-19	365.517
2016-01-18	462.548
2016-01-17	581.212
2016-01-16	257.438
2016-01-15	120.844
2016-01-14	83.254
2016-01-13	65.021
2016-01-12	64.218
2016-01-11	70.702
2016-01-10	86.684
2016-01-09	84.108
2016-01-08	90.147
2016-01-07	105.222
2016-01-06	138.905
2016-01-05	155.567
2016-01-04	181.907
2016-01-03	87.546
2016-01-02	86.684
2016-01-01	75.663
2015-12-31	72.349
2015-12-30	78.177
2015-12-29	90.152
2015-12-28	103.428
