dataHora	chuva	nivel	vazao
2013-01-01	0.0	177.0	78.54791666666667
2013-01-02	28.0	158.95238095238096	68.53478260869565
2013-01-03	1.0	153.45833333333334	63.49565217391305
2013-01-04	2.0	145.875	57.08181818181818
2013-01-05	1.0	152.91666666666666	62.895833333333336
2013-01-06	0.0	165.75	73.77916666666667
2013-01-07	3.0	151.66666666666666	61.895833333333336
2013-01-08	0.0	155.625	65.06666666666666
2013-01-09	6.0	156.125	65.62727272727273
2013-01-10	13.0	191.83333333333334	98.67826086956521
2013-01-11	77.0	265.7916666666667	168.02916666666667
2013-01-12	17.0	271.4166666666667	173.45833333333334
2013-01-13	5.0	300.875	204.22916666666666
2013-01-14	26.0	365.5833333333333	275.6791666666667
2013-01-15	21.0	327.125	233.41739130434783
2013-01-16	21.0	354.5416666666667	262.90833333333336
2013-01-17	6.0	390.6666666666667	303.65833333333336
2013-01-18	4.0	369.5416666666667	279.7291666666667
2013-01-19	1.0	335.5	242.32500000000002
2013-01-20	3.0	288.5833333333333	191.19583333333333
2013-01-21	0.0	274.2173913043478	176.5666666666667
2013-01-22	0.0	286.4583333333333	188.5
2013-01-23	0.0	266.4583333333333	168.625
2013-01-24	4.0	239.75	142.42083333333332
2013-01-25	0.0	227.08333333333334	130.42083333333332
2013-01-26	28.0	222.875	126.3
2013-01-27	31.0	219.9	123.05499999999999
2013-01-28	13.0	266.85	167.22083333333333
2013-01-29	5.0	263.3333333333333	165.5
2013-01-30	10.0	254.33333333333334	156.29583333333332
2013-01-31	6.0	316.625	221.04166666666666
2013-02-01	2.0	394.375	306.9913043478261
2013-02-02	2.0	408.7916666666667	324.7291666666667
2013-02-03	10.0	429.0	348.7
2013-02-04	5.0	377.25	289.04583333333335
2013-02-05	4.0	307.0416666666667	211.15
2013-02-06	6.0	331.5	237.42083333333335
2013-02-07	6.0	426.0	345.5916666666667
2013-02-08	0.0	322.0	227.65833333333333
2013-02-09	0.0	281.5652173913044	184.25
2013-02-10	1.0	261.6666666666667	164.0
2013-02-11	0.0	247.54166666666666	150.308
2013-02-12	0.0	231.58333333333334	134.668
2013-02-13	0.0	220.33333333333334	123.93799999999999
2013-02-14	0.0	213.84615384615384	117.83333333333333
2013-02-15	0.0	204.27272727272728	108.49545454545455
2013-02-16	0.0	198.52	103.08
2013-02-17	2.0	194.83333333333334	99.65833333333335
2013-02-18	0.0	189.79166666666666	94.83749999999999
2013-02-19	0.0	185.65217391304347	91.10000000000001
2013-02-20	0.0	182.54166666666666	88.325
2013-02-21	0.0	179.75	85.8875
2013-02-22	0.0	175.0	81.58181818181818
2013-02-23	0.0	174.2173913043478	80.75
2013-02-24	0.0	171.05263157894737	335.14434782608697
2013-02-25	0.0	173.0	1447.4141666666667
2013-02-26	0.0	164.5	1001.3887500000001
2013-02-27	0.0	174.6818181818182	140.36166666666668
2013-02-28	0.0	203.52173913043478	107.29583333333333
2013-03-01	12.0	231.47826086956522	134.725
2013-03-02	10.0	286.90909090909093	188.30416666666667
2013-03-03	4.0	305.4782608695652	211.6086956521739
2013-03-04	8.0	289.6521739130435	192.2458333333333
2013-03-05	0.0	257.7391304347826	160.49583333333334
2013-03-06	0.0	234.2608695652174	137.26666666666668
2013-03-07	2.0	225.65217391304347	129.07291666666666
2013-03-08	0.0	232.70833333333334	135.55833333333334
2013-03-09	3.0	213.0	116.90799999999999
2013-03-10	43.0	225.54545454545453	180.02916666666667
2013-03-11	27.0	205.0	202.07500000000002
2013-03-12	0.0	287.25	171.725
2013-03-13	5.0	260.125	167.3375
2013-03-14	0.0	267.375	161.65416666666667
2013-03-15	0.0	236.54545454545453	135.82708333333332
2013-03-16	0.0	215.375	119.25
2013-03-17	0.0	203.41666666666666	107.69166666666666
2013-03-18	0.0	195.66666666666666	100.48333333333333
2013-03-19	0.0	194.58333333333334	99.375
2013-03-20	0.0	193.33333333333334	97.86666666666667
2013-03-21	1.0	186.04545454545453	91.45
2013-03-22	1.0	184.29166666666666	89.89999999999999
2013-03-23	0.0	186.16666666666666	91.4875
2013-03-24	0.0	210.25	114.08333333333333
2013-03-25	0.0	218.20833333333334	122.05416666666667
2013-03-26	5.0	206.52	110.72
2013-03-27	15.0	212.75	116.5625
2013-03-28	3.0	261.4583333333333	164.5375
2013-03-29	0.0	294.6666666666667	198.07916666666665
2013-03-30	0.0	267.5833333333333	169.76250000000002
2013-03-31	1.0	237.20833333333334	140.07500000000002
2013-04-01	0.0	222.375	125.82083333333333
2013-04-02	2.0	214.82608695652175	118.35652173913043
2013-04-03	0.0	211.47826086956522	115.13478260869564
2013-04-04	1.0	236.70833333333334	139.29166666666666
2013-04-05	15.0	273.6666666666667	175.46666666666667
2013-04-06	0.0	272.625	174.79166666666666
2013-04-07	0.0	246.45833333333334	148.84166666666667
2013-04-08	0.0	249.47368421052633	152.1
2013-04-09	0.0	243.0	84.31144905857465
2013-04-10	0.0	166.56706812691434	84.31144905857465
2013-04-11	0.0	166.56706812691434	84.31144905857465
2013-04-12	0.0	166.56706812691434	84.31144905857465
2013-04-13	0.0	166.56706812691434	84.31144905857465
2013-04-14	0.0	166.56706812691434	84.31144905857465
2013-04-15	0.0	166.56706812691434	84.31144905857465
2013-04-16	0.0	166.56706812691434	84.31144905857465
2013-04-17	0.0	166.56706812691434	84.31144905857465
2013-04-18	0.0	202.4	106.82000000000001
2013-04-19	0.0	197.375	102.14375
2013-04-20	0.0	194.0	98.825
2013-04-21	0.0	190.41666666666666	95.46249999999999
2013-04-22	0.0	187.43478260869566	92.79166666666667
