ano	mes	dia	vazao
2015	7	1	
2015	6	30	
2015	6	29	3156.0
2015	6	28	2464.0
2015	6	27	2460.0
2015	6	26	2854.0
2015	6	25	3093.0
2015	6	24	3034.0
2015	6	23	3256.0
2015	6	22	3125.0
2015	6	21	2319.0
2015	6	20	2719.0
2015	6	19	2903.0
2015	6	18	3727.0
2015	6	17	3316.0
2015	6	16	3185.0
2015	6	15	3291.0
2015	6	14	2863.0
2015	6	13	2819.0
2015	6	12	3246.0
2015	6	11	3065.0
2015	6	10	3024.0
2015	6	9	3439.0
2015	6	8	3799.0
2015	6	7	2968.0
2015	6	6	2821.0
2015	6	5	2785.0
2015	6	4	3061.0
2015	6	3	2694.0
2015	6	2	3321.0
2015	6	1	3401.0
2015	5	31	2868.0
2015	5	30	2688.0
2015	5	29	3546.0
2015	5	28	3193.0
2015	5	27	3449.0
2015	5	26	3812.0
2015	5	25	3419.0
2015	5	24	2655.0
2015	5	23	3525.0
2015	5	22	3862.0
2015	5	21	3428.0
2015	5	20	3456.0
2015	5	19	3406.0
2015	5	18	3523.0
2015	5	17	2940.0
2015	5	16	2868.0
2015	5	15	3653.0
2015	5	14	3270.0
2015	5	13	3153.0
2015	5	12	3177.0
2015	5	11	3525.0
2015	5	10	2641.0
2015	5	9	2814.0
2015	5	8	2833.0
2015	5	7	3291.0
2015	5	6	3090.0
2015	5	5	3424.0
2015	5	4	4004.0
2015	5	3	2781.0
2015	5	2	2488.0
2015	5	1	3093.0
2015	4	30	2792.0
2015	4	29	4317.0
2015	4	28	3764.0
2015	4	27	3525.0
2015	4	26	2264.0
2015	4	25	3058.0
2015	4	24	3046.0
2015	4	23	3187.0
2015	4	22	3749.0
2015	4	21	3466.0
2015	4	20	3690.0
2015	4	19	3478.0
2015	4	18	3358.0
2015	4	17	4362.0
2015	4	16	5910.0
2015	4	15	4978.0
2015	4	14	4101.0
2015	4	13	4098.0
2015	4	12	2759.0
2015	4	11	2605.0
2015	4	10	3661.0
2015	4	9	3670.0
2015	4	8	3056.0
2015	4	7	3646.0
2015	4	6	4201.0
2015	4	5	2871.0
2015	4	4	2807.0
2015	4	3	2703.0
2015	4	2	3539.0
2015	4	1	4650.0
2015	3	31	4910.0
2015	3	30	3909.0
2015	3	29	3251.0
2015	3	28	3430.0
2015	3	27	4830.0
2015	3	26	5167.0
