Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02143021


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2143021;1;01/05/2020;1;9,8;22,3;15;5;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;9,8;4,3;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,0;7,7;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143021;1;01/04/2020;1;37,4;103,4;8;7;1;1;1;;0;37,1;0,0;0,0;10,6;0,0;0,0;0,0;37,4;0,0;0,0;0,0;8,4;1,3;0,0;0,0;7,3;1,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143021;1;01/03/2020;1;35,5;118,9;4;14;1;1;1;;0;2,3;3,0;20,5;35,5;2,7;0,0;0,0;2,7;0,8;0,0;0,0;0,0;0,0;0,9;0,0;0,0;0,7;2,0;0,0;1,3;35,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,5;2,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143021;1;01/02/2020;1;48,5;279,8;3;23;1;1;1;;0;0,1;1,6;48,5;3,3;7,3;12,5;29,4;1,4;0,0;0,6;24,9;27,6;22,5;3,3;4,2;0,0;3,3;0,0;0,0;0,0;1,3;25,5;5,9;1,5;0,0;26,3;1,0;25,3;2,5;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2143021;1;01/01/2020;1;62,9;275,9;6;25;1;1;1;;0;0,0;0,0;14,5;7,5;12,2;62,9;5,2;16,0;24,2;0,3;11,2;15,0;10,6;0,1;0,3;0,0;6,1;3,7;0,3;0,0;0,4;0,0;9,7;0,1;15,5;0,1;0,0;27,0;15,4;1,4;16,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143021;1;01/12/2019;1;95,5;282,9;11;14;1;1;1;;0;0,0;5,0;0,0;0,0;0,0;6,2;11,4;0,0;0,0;18,7;95,5;50,6;16,4;9,5;0,0;0,0;0,0;0,0;9,2;11,2;0,5;0,7;47,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143021;1;01/11/2019;1;19,5;135,8;16;22;1;1;1;;0;0,3;0,0;4,9;0,0;0,0;0,9;0,8;4,9;3,7;4,7;9,1;16,5;0,1;0,5;15,9;19,5;0,0;4,7;1,3;1,8;3,7;9,1;1,0;16,6;0,1;0,0;0,0;0,0;15,7;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143021;1;01/10/2019;1;27,3;81,6;29;7;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,3;11,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,3;0,5;0,0;27,3;13,1;1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2143021;1;01/09/2019;1;21,3;54,4;26;8;1;1;1;;0;0,0;11,2;0,0;6,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;21,3;14,3;0,1;0,1;0,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2143021;1;01/08/2019;1;10,0;10,7;24;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,3;0,0;0,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
