dataHora	chuva	nivel	vazao
2015-06-03	0.0	8992.5	236.45000000000002
2015-06-04	0.0	8995.5	238.65
2015-06-05	0.0	8992.833333333334	229.79375
2015-06-06	0.0	8995.416666666666	259.90588235294115
2015-06-07	0.0	8993.041666666666	212.00588235294117
2015-06-08	0.0	8995.045454545454	270.48125
2015-06-09	0.0	8993.791666666666	252.1705882352941
2015-06-10	0.0	8994.125	191.775
2015-06-11	0.0	8994.875	215.38750000000002
2015-06-12	0.0	8993.666666666666	205.68125
2015-06-13	0.0	8994.833333333334	199.4294117647059
2015-06-14	0.0	8993.791666666666	199.9375
2015-06-15	0.0	8992.058823529413	197.61818181818182
2015-06-16	0.0	8987.25	202.61111111111111
2015-06-17	0.0	8985.416666666666	189.3375
2015-06-18	0.0	8985.041666666666	184.54375
2015-06-19	0.0	8989.583333333334	193.075
2015-06-20	0.0	8986.5	183.7
2015-06-21	0.0	8985.0	183.9875
2015-06-22	0.0	8985.0	184.35
2015-06-23	0.0	8985.55	193.70625
2015-06-24	0.0	8987.565217391304	174.66
2015-06-25	0.0	8990.25	183.65625
2015-06-26	0.0	8991.5	182.8875
2015-06-27	0.0	8990.333333333334	182.9125
2015-06-28	0.0	8988.75	182.6705882352941
2015-06-29	0.0	8986.916666666666	184.8375
2015-06-30	0.0	8982.708333333334	198.4
2015-07-01	0.0	8981.0	183.71666666666667
2015-07-02	0.0	8979.041666666666	183.76666666666668
2015-07-03	0.0	8975.625	184.14117647058825
2015-07-04	0.0	8971.416666666666	174.28125
2015-07-05	0.0	8969.875	181.18421052631578
2015-07-06	0.0	8967.166666666666	183.03333333333333
2015-07-07	0.0	8964.695652173914	189.54705882352943
2015-07-08	0.0	8963.166666666666	165.95624999999998
2015-07-09	0.0	8964.75	170.3235294117647
2015-07-10	0.0	8965.625	175.58125
2015-07-11	0.0	8963.0	164.59375
2015-07-12	0.0	8963.583333333334	160.45882352941177
2015-07-13	0.0	8964.458333333334	183.4625
2015-07-14	0.0	8961.666666666666	183.44117647058823
2015-07-15	0.0	8963.916666666666	144.94117647058823
2015-07-16	0.0	8962.125	162.975
2015-07-17	0.0	8962.291666666666	162.65625
2015-07-18	0.0	8962.166666666666	172.24375
2015-07-19	0.0	8960.875	170.44375
2015-07-20	0.0	8960.916666666666	169.63125
2015-07-21	0.0	8960.291666666666	165.40625
2015-07-22	0.0	8958.916666666666	132.54117647058823
2015-07-23	0.0	8960.692307692309	124.85454545454546
2015-07-24	0.0	8961.75	132.51875
2015-07-25	0.0	8962.0	138.1
2015-07-26	0.0	8962.375	142.78125
2015-07-27	0.0	8960.583333333334	135.66875
2015-07-28	0.0	8960.0	131.8
2015-07-29	0.0	8960.0	125.11250000000001
2015-07-30	0.0	8960.291666666666	130.68947368421055
2015-07-31	0.0	8960.0	122.23529411764706
2015-08-01	0.0	8961.541666666666	133.45
2015-08-02	0.0	8962.875	143.475
2015-08-03	0.0	8965.916666666666	154.825
2015-08-04	0.0	8963.75	159.5
2015-08-05	0.0	8963.333333333334	137.00555555555556
2015-08-06	0.0	8962.708333333334	144.6
2015-08-07	0.0	8963.458333333334	147.6625
2015-08-08	0.0	8964.0	151.6
2015-08-09	0.0	8965.041666666666	151.61875
2015-08-10	0.0	8965.91304347826	151.66470588235293
2015-08-11	0.0	8963.583333333334	145.46875
2015-08-12	0.0	8964.181818181818	140.71176470588236
2015-08-13	0.0	8964.333333333334	140.75
2015-08-14	0.0	8962.791666666666	140.7
2015-08-15	0.0	8963.0	140.7
2015-08-16	0.0	8963.833333333334	140.7
2015-08-17	0.0	8962.833333333334	140.7
2015-08-18	0.0	8962.0	140.7
2015-08-19	0.0	8962.0	140.7
2015-08-20	0.0	8962.791666666666	140.7
2015-08-21	0.0	8963.25	140.7
2015-08-22	0.0	8964.0	140.7
2015-08-23	0.0	8964.5	141.58125
2015-08-24	0.0	8962.833333333334	148.1375
2015-08-25	0.0	8960.333333333334	135.4625
2015-08-26	0.0	8960.5	115.76875
2015-08-27	0.0	8963.166666666666	128.5875
2015-08-28	0.0	8961.5	139.00625
2015-08-29	0.0	8960.0	125.1
2015-08-30	0.0	8960.0	125.1
2015-08-31	0.0	8963.142857142857	125.2
2015-09-01	0.0	8964.083333333334	128.13125
2015-09-02	0.0	8966.583333333334	140.5
2015-09-03	0.0	8963.416666666666	138.32500000000002
2015-09-04	0.0	8962.916666666666	127.15625
2015-09-05	0.0	8962.625	134.56428571428572
2015-09-06	0.0	8962.291666666666	127.31875
2015-09-07	0.0	8964.208333333334	137.24375
2015-09-08	0.0	8960.958333333334	144.125
2015-09-09	0.0	8960.0	120.70625
2015-09-10	0.0	8962.166666666666	130.74375
2015-09-11	0.0	8960.4	131.55
2015-09-12	0.0	8962.791666666666	138.30625
2015-09-13	0.0	8967.166666666666	170.0
2015-09-14	0.0	8969.5	185.1058823529412
2015-09-15	0.0	8968.958333333334	214.31875
2015-09-16	0.0	8961.541666666666	171.15
2015-09-17	0.0	8966.933333333332	161.93636363636364
2015-09-18	0.0	8965.833333333334	179.06470588235294
2015-09-19	0.0	8961.25	150.14705882352942
2015-09-20	0.0	8963.25	165.39374999999998
2015-09-21	0.0	8961.708333333334	162.78125
2015-09-22	0.0	8962.125	147.69375
2015-09-23	0.0	8963.041666666666	147.70624999999998
2015-09-24	0.0	8962.708333333334	147.04666666666665
2015-09-25	0.0	8961.0	133.1
2015-09-26	0.0	8960.125	133.01764705882354
2015-09-27	0.0	8960.0	133.0
2015-09-28	0.0	8960.0	124.66428571428571
2015-09-29	0.0	8960.076923076924	106.53
2015-09-30	0.0	8964.0	120.5
2015-10-01	0.0	8964.0	125.2
2015-10-02	0.0	8958.048675876338	113.44999999999999
2015-10-03	0.0	8958.048675876338	111.1
2015-10-04	0.0	8958.048675876338	111.1
2015-10-05	0.0	8958.048675876338	111.1
2015-10-06	0.0	8958.048675876338	111.1
2015-10-07	0.0	8958.048675876338	111.1
2015-10-08	0.0	8958.048675876338	111.1
2015-10-09	0.0	8958.048675876338	111.1
2015-10-10	0.0	8958.048675876338	111.1
2015-10-11	0.0	8958.048675876338	109.675
2015-10-12	0.0	8958.048675876338	99.7
2015-10-13	0.0	8958.048675876338	79.84375
2015-10-14	0.0	8958.048675876338	76.04736842105264
2015-10-15	0.0	8958.048675876338	93.37142857142857
2015-10-16	0.0	8958.048675876338	99.1
2015-10-17	0.0	8958.048675876338	95.26875
2015-10-18	0.0	8958.048675876338	60.1
2015-10-19	0.0	8958.048675876338	72.0
2015-10-20	0.0	8958.048675876338	80.5
2015-10-21	0.0	8958.048675876338	80.5
2015-10-22	0.0	8958.048675876338	80.5
2015-10-23	0.0	8958.048675876338	83.25
2015-10-24	0.0	8958.048675876338	87.06875
2015-10-25	0.0	8958.048675876338	66.1875
2015-10-26	0.0	8958.048675876338	66.84444444444445
2015-10-27	0.0	8958.048675876338	74.72941176470587
2015-10-28	0.0	8958.048675876338	67.46111111111111
2015-10-29	0.0	8958.048675876338	65.1375
2015-10-30	0.0	8958.048675876338	75.59375
2015-10-31	0.0	8958.048675876338	99.325
2015-11-01	0.0	8958.048675876338	102.8
2015-11-02	0.0	8958.048675876338	108.15294117647058
2015-11-03	0.0	8958.048675876338	115.7375
2015-11-04	0.0	8958.048675876338	92.4
2015-11-05	0.0	8958.048675876338	73.63888888888889
2015-11-06	0.0	8958.048675876338	67.14444444444445
2015-11-07	0.0	8958.048675876338	89.6125
2015-11-08	0.0	8958.048675876338	96.28125
2015-11-09	0.0	8958.048675876338	197.38823529411764
2015-11-10	0.0	8958.048675876338	316.8722222222222
2015-11-11	0.0	8958.048675876338	172.58499999999998
2015-11-12	0.0	8958.048675876338	179.14117647058825
2015-11-13	0.0	8958.048675876338	191.52
2015-11-14	0.0	8958.048675876338	144.6625
2015-11-15	0.0	8958.048675876338	94.5125
2015-11-16	0.0	8958.048675876338	158.14117647058825
2015-11-17	0.0	8958.048675876338	142.34117647058824
2015-11-18	0.0	8958.048675876338	149.23125
2015-11-19	0.0	8958.048675876338	229.46875
2015-11-20	0.0	8958.048675876338	208.725
2015-11-21	0.0	8958.048675876338	295.6375
2015-11-22	0.0	8958.048675876338	309.59375
2015-11-23	0.0	8958.048675876338	453.3588235294118
2015-11-24	0.0	8958.048675876338	361.56
2015-11-25	0.0	8958.048675876338	351.8375
2015-11-26	0.0	8958.048675876338	314.175
2015-11-27	0.0	8958.048675876338	365.77058823529416
2015-11-28	0.0	8958.048675876338	354.55625
2015-11-29	0.0	8958.048675876338	324.6055555555556
2015-11-30	0.0	8958.048675876338	281.225
2015-12-01	0.0	8958.048675876338	269.94705882352946
2015-12-02	0.0	8958.048675876338	258.2
2015-12-03	0.0	8958.048675876338	429.7529999210586
2015-12-04	0.0	8958.048675876338	522.8666666666667
2015-12-05	0.0	8958.048675876338	685.0714285714286
2015-12-06	0.0	8958.048675876338	677.85
2015-12-07	0.0	8958.048675876338	745.7625
2015-12-08	0.0	8958.048675876338	916.364705882353
2015-12-09	0.0	8958.048675876338	1101.58125
2015-12-10	0.0	8958.048675876338	854.41875
2015-12-11	0.0	8958.048675876338	838.4875
2015-12-12	0.0	8958.048675876338	779.8
2015-12-13	0.0	8958.048675876338	687.81875
2015-12-14	0.0	8958.048675876338	594.80625
2015-12-15	0.0	8958.048675876338	513.6
2015-12-16	0.0	8958.048675876338	499.43125
2015-12-17	0.0	8958.048675876338	412.8705882352941
2015-12-18	0.0	8958.048675876338	387.63125
2015-12-19	0.0	8958.048675876338	332.8
2015-12-20	0.0	8958.048675876338	295.05
2015-12-21	0.0	8958.048675876338	299.2125
2015-12-22	0.0	8958.048675876338	282.67333333333335
2015-12-23	0.0	8958.048675876338	260.60625
2015-12-24	0.0	8963.4	285.44375
2015-12-25	0.0	8962.583333333334	271.2
2015-12-26	0.0	8963.25	261.625
2015-12-27	0.0	8965.5	276.09999999999997
2015-12-28	0.0	8963.5	330.31875
2015-12-29	0.0	8962.541666666666	250.35
2015-12-30	0.0	8964.5	262.0352941176471
2015-12-31	0.0	8963.458333333334	241.59375
2016-01-01	0.0	8962.291666666666	259.68823529411765
2016-01-02	0.0	8963.041666666666	236.4625
2016-01-03	0.0	8963.208333333334	256.34375
2016-01-04	0.0	8962.75	243.475
2016-01-05	0.0	8965.083333333334	272.3176470588235
2016-01-06	0.0	8964.041666666666	280.275
2016-01-07	0.0	8961.916666666666	302.66470588235296
2016-01-08	0.0	8964.136363636364	375.19090909090914
2016-01-09	0.0	8963.666666666666	339.40000000000003
