data	chuva	nivel	vazao
2021-08-29	0.0	79.125	32.282916666666665
2021-08-30	0.0	78.95652173913044	32.04608695652174
2021-08-31	0.2	78.375	31.45875
2021-09-01	0.0	78.29166666666667	31.374583333333334
2021-09-02	0.8	78.13636363636364	31.21772727272727
2021-09-03	0.0	79.4090909090909	32.50318181818182
2021-09-04	0.0	82.08333333333333	35.87791666666667
2021-09-05	0.0	83.75	38.099583333333335
2021-09-06	0.0	83.08333333333333	37.21083333333333
2021-09-07	0.0	82.625	36.73636363636364
2021-09-08	0.0	80.45833333333333	33.749583333333334
2021-09-09	0.0	78.58333333333333	31.66916666666667
2021-09-10	0.0	80.52173913043478	34.14739130434783
2021-09-11	0.0	79.25	32.43666666666667
2021-09-12	0.0	80.45833333333333	33.709583333333335
2021-09-13	0.0	78.25	31.3325
2021-09-14	0.0	76.20833333333333	29.270416666666666
2021-09-15	0.0	74.08695652173913	27.127826086956524
2021-09-16	0.0	76.29166666666667	29.354583333333334
2021-09-17	0.0	75.66666666666667	28.723333333333333
2021-09-18	0.0	75.45454545454545	28.50909090909091
2021-09-19	0.0	75.91304347826087	28.97217391304348
2021-09-20	0.0	75.54545454545455	28.60090909090909
2021-09-21	0.0	73.5	26.535
2021-09-22	0.0	71.0	24.01
2021-09-23	0.0	73.95833333333333	26.99791666666667
2021-09-24	0.0	76.33333333333333	29.396666666666665
2021-09-25	0.0	74.125	27.16625
2021-09-26	0.0	74.58333333333333	27.629166666666666
2021-09-27	0.0	73.36363636363636	26.39727272727273
2021-09-28	0.0	73.75	26.787499999999998
2021-09-29	0.0	73.33333333333333	26.293478260869566
2021-09-30	0.0	73.16666666666667	26.198333333333334
2021-10-01	0.0	73.54166666666667	26.577083333333334
2021-10-02	0.0	72.66666666666667	25.69333333333333
2021-10-03	0.8	74.75	27.7975
2021-10-04	0.0	79.27272727272727	32.46727272727273
2021-10-05	0.0	80.45	33.7975
2021-10-06	0.0	86.30434782608695	41.81826086956522
2021-10-07	0.0	92.6086956521739	52.580869565217384
2021-10-08	0.0	85.45833333333333	40.42041666666667
2021-10-09	6.6	82.5	36.43333333333334
2021-10-10	11.0	80.6086956521739	33.91130434782609
2021-10-11	50.6	82.86363636363636	36.96363636363637
2021-10-12	13.8	101.125	73.18333333333334
2021-10-13	0.0	121.83333333333333	124.58333333333333
2021-10-14	0.0	124.33333333333333	130.83333333333334
2021-10-15	0.0	120.16666666666667	120.41666666666667
2021-10-16	0.0	109.66666666666667	94.16666666666667
2021-10-17	0.0	99.625	69.24833333333333
2021-10-18	0.2	96.75	62.35333333333333
2021-10-19	12.2	106.5	86.25
2021-10-20	10.6	122.58333333333333	126.45833333333333
2021-10-21	5.0	140.58333333333334	171.46666666666667
2021-10-22	0.0	139.47826086956522	168.69565217391303
2021-10-23	0.0	126.75	136.875
2021-10-24	0.0	119.21739130434783	118.04347826086956
2021-10-25	20.200000000000003	112.91304347826087	102.28260869565217
2021-10-26	0.0	105.0	82.5
2021-10-27	0.0	105.66666666666667	84.16666666666667
2021-10-28	0.0	104.41666666666667	81.04166666666667
2021-10-29	0.0	99.875	69.83125
2021-10-30	2.2	96.29166666666667	61.26208333333333
2021-10-31	1.0	93.875	55.567499999999995
2021-11-01	11.2	98.04545454545455	65.51136363636364
2021-11-02	44.2	115.75	109.375
2021-11-03	37.0	127.375	138.4375
2021-11-04	30.0	122.5	126.25
2021-11-05	9.2	121.33333333333333	123.33333333333333
2021-11-06	0.0	122.41666666666667	126.04166666666667
2021-11-07	0.0	111.04166666666667	97.60416666666667
2021-11-08	0.0	108.08333333333333	90.20833333333333
2021-11-09	0.0	104.5	81.25
2021-11-10	5.2	101.0	72.5
2021-11-11	21.6	104.0	80.0
2021-11-12	13.200000000000001	134.54166666666666	156.35416666666666
2021-11-13	1.6	132.95833333333334	152.39583333333334
2021-11-14	0.0	127.95833333333333	139.89583333333334
2021-11-15	0.0	124.04166666666667	130.10416666666666
2021-11-16	0.0	118.70833333333333	116.77083333333333
2021-11-17	0.0	113.29166666666667	103.22916666666667
2021-11-18	0.0	107.08333333333333	87.70833333333333
2021-11-19	0.0	103.63157894736842	79.07894736842105
2021-11-20	0.0	103.4094954876129	96.88694127736865
2021-11-21	0.0	103.4094954876129	96.88694127736865
2021-11-22	0.0	159.83333333333334	220.61666666666667
2021-11-23	0.0	157.70833333333334	215.09583333333333
2021-11-24	0.0	138.6315789473684	166.57894736842104
2021-11-25	0.0	124.54545454545455	131.36363636363637
2021-11-26	0.0	116.8	112.0
2021-11-27	4.6000000000000005	113.52631578947368	103.8157894736842
2021-11-28	0.0	111.0	97.5
2021-11-29	6.2	114.0	105.0
2021-11-30	0.0	121.125	122.8125
2021-12-01	40.0	125.25	133.125
2021-12-02	32.0	140.20833333333334	170.52083333333334
2021-12-03	5.2	135.66666666666666	159.16666666666666
2021-12-04	0.0	132.75	151.875
2021-12-05	0.0	129.70833333333334	144.27083333333334
2021-12-06	0.2	124.29166666666667	130.72916666666666
2021-12-07	20.400000000000002	121.75	124.375
2021-12-08	0.4	133.83333333333334	154.58333333333334
2021-12-09	6.6	132.83333333333334	151.7391304347826
2021-12-10	0.0	129.7826086956522	144.45652173913044
2021-12-11	0.0	123.58333333333333	128.95833333333334
2021-12-12	0.0	119.95833333333333	119.89583333333333
2021-12-13	0.0	116.29166666666667	110.72916666666667
2021-12-14	0.2	111.91666666666667	99.79166666666667
2021-12-15	0.2	111.80952380952381	99.44444444444444
2021-12-16	0.2	116.5	111.25
2021-12-17	0.0	112.70833333333333	101.77083333333333
