ano	mes	dia	vazao
2023	1	31	541.65
2023	1	30	541.65
2023	1	29	541.65
2023	1	28	549.169
2023	1	27	549.169
2023	1	26	549.169
2023	1	25	549.169
2023	1	24	579.633
2023	1	23	579.633
2023	1	22	579.633
2023	1	21	591.216
2023	1	20	591.216
2023	1	19	129.113
2023	1	18	591.216
2023	1	17	591.216
2023	1	16	591.216
2023	1	15	591.216
2023	1	14	670.622
2023	1	13	670.622
2023	1	12	670.622
2023	1	11	670.622
2023	1	10	416.541
2023	1	9	66.755
2023	1	8	66.755
2023	1	7	66.755
2023	1	6	66.755
2023	1	5	66.755
2023	1	4	133.506
2023	1	3	133.506
2023	1	2	133.506
2023	1	1	133.506
2022	12	31	133.506
2022	12	30	133.506
2022	12	29	133.506
2022	12	28	133.506
2022	12	27	70.191
2022	12	26	70.191
2022	12	25	66.755
2022	12	24	66.755
2022	12	23	66.755
2022	12	22	63.385
2022	12	21	63.385
2022	12	20	63.385
2022	12	19	63.385
2022	12	18	63.385
2022	12	17	63.385
2022	12	16	63.385
2022	12	15	63.385
2022	12	14	70.191
2022	12	13	430.208
2022	12	12	221.641
2022	12	11	221.641
2022	12	10	66.755
2022	12	9	66.755
2022	12	8	66.755
2022	12	7	47.545
2022	12	6	47.545
2022	12	5	47.545
2022	12	4	47.545
2022	12	3	47.545
2022	12	2	47.545
2022	12	1	47.545
2022	11	30	430.208
2022	11	29	430.208
2022	11	28	430.208
2022	11	27	430.208
2022	11	26	430.208
2022	11	25	430.208
2022	11	24	430.208
2022	11	23	47.545
2022	11	22	47.545
2022	11	21	47.545
2022	11	20	47.545
2022	11	19	47.545
2022	11	18	47.545
2022	11	17	47.545
2022	11	16	47.545
2022	11	15	47.545
2022	11	14	47.545
2022	11	13	47.545
2022	11	12	47.545
2022	11	11	47.545
2022	11	10	47.545
2022	11	9	47.545
2022	11	8	47.545
2022	11	7	47.545
2022	11	6	190.414
2022	11	5	190.414
2022	11	4	200.624
2022	11	3	200.624
2022	11	2	200.624
2022	11	1	200.624
2022	10	31	151.626
2022	10	30	151.626
2022	10	29	151.626
2022	10	28	151.626
2022	10	27	151.626
2022	10	26	151.626
2022	10	25	142.458
2022	10	24	151.626
2022	10	23	151.626
2022	10	22	224.324
2022	10	21	224.324
2022	10	20	224.324
2022	10	19	224.324
2022	10	18	224.324
2022	10	17	224.324
2022	10	16	224.324
2022	10	15	60.081
2022	10	14	60.081
2022	10	13	60.081
2022	10	12	60.081
2022	10	11	204.504
2022	10	10	204.504
2022	10	9	151.626
2022	10	8	151.626
2022	10	7	151.626
2022	10	6	151.626
2022	10	5	151.626
2022	10	4	151.626
2022	10	3	151.626
2022	10	2	151.626
2022	10	1	151.626
2022	9	30	213.667
2022	9	29	213.667
2022	9	28	213.667
2022	9	27	213.667
2022	9	26	213.667
2022	9	25	213.667
2022	9	24	213.667
2022	9	23	213.667
2022	9	22	213.667
2022	9	21	213.667
2022	9	20	213.667
2022	9	19	213.667
2022	9	18	203.208
2022	9	17	203.208
2022	9	16	203.208
2022	9	15	63.385
2022	9	14	63.385
2022	9	13	63.385
2022	9	12	63.385
2022	9	11	63.385
2022	9	10	77.257
2022	9	9	77.257
2022	9	8	77.257
2022	9	7	203.208
2022	9	6	203.208
2022	9	5	203.208
2022	9	4	203.208
2022	9	3	203.208
2022	9	2	203.208
2022	9	1	203.208
2022	8	31	192.947
2022	8	30	192.947
2022	8	29	192.947
2022	8	28	192.947
2022	8	27	192.947
2022	8	26	190.414
2022	8	25	190.414
2022	8	24	195.494
2022	8	23	195.494
2022	8	22	195.494
2022	8	21	203.208
2022	8	20	203.208
2022	8	19	203.208
2022	8	18	203.208
2022	8	17	203.208
2022	8	16	328.735
2022	8	15	409.771
2022	8	14	409.771
2022	8	13	409.771
2022	8	12	409.771
2022	8	11	409.771
2022	8	10	409.771
2022	8	9	409.771
2022	8	8	409.771
2022	8	7	409.771
2022	8	6	409.771
2022	8	5	409.771
2022	8	4	409.771
2022	8	3	409.771
2022	8	2	409.771
2022	8	1	409.771
2022	7	31	393.028
2022	7	30	393.028
2022	7	29	393.028
2022	7	28	393.028
2022	7	27	393.028
2022	7	26	393.028
2022	7	25	393.028
2022	7	24	393.028
2022	7	23	393.028
2022	7	22	393.028
2022	7	21	198.053
2022	7	20	198.053
2022	7	19	198.053
2022	7	18	198.053
2022	7	17	198.053
2022	7	16	198.053
2022	7	15	198.053
2022	7	14	198.053
2022	7	13	43.134
2022	7	12	43.134
2022	7	11	43.134
2022	7	10	43.134
2022	7	9	43.134
2022	7	8	43.134
2022	7	7	43.134
2022	7	6	43.134
2022	7	5	43.134
2022	7	4	43.134
2022	7	3	43.134
2022	7	2	43.134
2022	7	1	43.134
2022	6	30	43.134
2022	6	29	43.134
2022	6	28	43.134
2022	6	27	43.134
2022	6	26	43.134
2022	6	25	43.134
2022	6	24	43.134
2022	6	23	43.134
2022	6	22	43.134
2022	6	21	43.134
2022	6	20	43.134
2022	6	19	43.134
2022	6	18	43.134
2022	6	17	43.134
2022	6	16	43.134
2022	6	15	43.134
2022	6	14	43.134
2022	6	13	43.134
2022	6	12	43.134
2022	6	11	43.134
2022	6	10	43.134
2022	6	9	43.134
2022	6	8	43.134
2022	6	7	43.134
2022	6	6	43.134
2022	6	5	43.134
2022	6	4	43.134
2022	6	3	43.134
2022	6	2	43.134
2022	6	1	43.134
2022	5	31	43.134
2022	5	30	43.134
2022	5	29	43.134
2022	5	28	43.134
2022	5	27	43.134
2022	5	26	43.134
2022	5	25	43.134
2022	5	24	43.134
2022	5	23	43.134
2022	5	22	43.134
2022	5	21	43.134
2022	5	20	43.134
2022	5	19	43.134
2022	5	18	43.134
2022	5	17	43.134
2022	5	16	43.134
2022	5	15	43.134
2022	5	14	43.134
2022	5	13	43.134
2022	5	12	43.134
2022	5	11	43.134
2022	5	10	43.134
2022	5	9	43.134
2022	5	8	43.134
2022	5	7	43.134
2022	5	6	43.134
2022	5	5	43.134
2022	5	4	43.134
2022	5	3	43.134
2022	5	2	43.134
2022	5	1	43.134
2022	4	30	43.134
2022	4	29	43.134
2022	4	28	43.134
2022	4	27	43.134
2022	4	26	43.134
2022	4	25	43.134
2022	4	24	43.134
2022	4	23	43.134
2022	4	22	43.134
2022	4	21	43.134
2022	4	20	43.134
2022	4	19	43.134
2022	4	18	43.134
2022	4	17	43.134
2022	4	16	43.134
2022	4	15	43.134
2022	4	14	43.134
2022	4	13	43.134
2022	4	12	43.134
2022	4	11	43.134
2022	4	10	43.134
2022	4	9	43.134
2022	4	8	43.134
2022	4	7	43.134
2022	4	6	43.134
2022	4	5	43.134
2022	4	4	43.134
2022	4	3	43.134
2022	4	2	43.134
2022	4	1	43.134
2022	3	31	41.7
2022	3	30	41.7
2022	3	29	41.7
2022	3	28	41.7
2022	3	27	41.7
2022	3	26	41.7
2022	3	25	37.508
2022	3	24	37.508
2022	3	23	37.508
2022	3	22	37.508
2022	3	21	37.508
2022	3	20	37.508
2022	3	19	37.508
2022	3	18	37.508
2022	3	17	37.508
2022	3	16	37.508
2022	3	15	37.508
2022	3	14	37.508
2022	3	13	37.508
2022	3	12	37.508
2022	3	11	37.508
2022	3	10	37.508
2022	3	9	37.508
2022	3	8	37.508
2022	3	7	37.508
2022	3	6	37.508
2022	3	5	396.355
2022	3	4	396.355
2022	3	3	396.355
2022	3	2	396.355
2022	3	1	396.355
2022	2	28	396.355
2022	2	27	396.355
2022	2	26	396.355
2022	2	25	1114.675
2022	2	24	1117.756
2022	2	23	1139.444
2022	2	22	1139.444
2022	2	21	1139.444
2022	2	20	1139.444
2022	2	19	47.545
2022	2	18	47.545
2022	2	17	47.545
2022	2	16	47.545
2022	2	15	440.566
2022	2	14	47.545
2022	2	13	47.545
2022	2	12	47.545
2022	2	11	47.545
2022	2	10	47.545
2022	2	9	47.545
2022	2	8	47.545
2022	2	7	47.545
2022	2	6	47.545
2022	2	5	47.545
2022	2	4	47.545
2022	2	3	47.545
2022	2	2	47.545
2022	2	1	47.545
2022	1	31	47.545
2022	1	30	47.545
2022	1	29	47.545
2022	1	28	47.545
2022	1	27	47.545
2022	1	26	50.575
2022	1	25	437.103
2022	1	24	50.575
2022	1	23	50.575
2022	1	22	50.575
2022	1	21	50.575
