ano	mes	dia	cota
2023	1	31	362.0
2023	1	30	368.0
2023	1	29	310.0
2023	1	28	356.0
2023	1	27	358.0
2023	1	26	345.0
2023	1	25	348.0
2023	1	24	286.0
2023	1	23	281.0
2023	1	22	282.0
2023	1	21	240.0
2023	1	20	240.0
2023	1	19	290.0
2023	1	18	314.0
2023	1	17	364.0
2023	1	16	345.0
2023	1	15	400.0
2023	1	14	404.0
2023	1	13	418.0
2023	1	12	500.0
2023	1	11	404.0
2023	1	10	220.0
2023	1	9	232.0
2023	1	8	270.0
2023	1	7	222.0
2023	1	6	228.0
2023	1	5	334.0
2023	1	4	235.0
2023	1	3	174.0
2023	1	2	168.0
2023	1	1	171.0
2022	1	31	248.0
2022	1	30	205.0
2022	1	29	236.0
2022	1	28	323.0
2022	1	27	322.0
2022	1	26	321.0
2022	1	25	244.0
2022	1	24	182.0
2022	1	23	182.0
2022	1	22	184.0
2022	1	21	184.0
2022	1	20	186.0
2022	1	19	187.0
2022	1	18	189.0
2022	1	17	193.0
2022	1	16	193.0
2022	1	15	196.0
2022	1	14	201.0
2022	1	13	212.0
2022	1	12	226.0
2022	1	11	231.0
2022	1	10	263.0
2022	1	9	305.0
2022	1	8	300.0
2022	1	7	224.0
2022	1	6	218.0
2022	1	5	240.0
2022	1	4	258.0
2022	1	3	247.0
2022	1	2	261.0
2022	1	1	283.0
2021	12	31	354.0
2021	12	30	486.0
2021	12	29	759.0
2021	12	28	703.0
2021	12	27	377.0
2021	12	26	342.0
2021	12	25	380.0
2021	12	24	310.0
2021	12	23	275.0
2021	12	22	339.0
2021	12	21	357.0
2021	12	20	524.0
2021	12	19	445.0
2021	12	18	173.0
2021	12	17	188.0
2021	12	16	184.0
2021	12	15	192.0
2021	12	14	203.0
2021	12	13	247.0
2021	12	12	391.0
2021	12	11	254.0
2021	12	10	238.0
2021	12	9	258.0
2021	12	8	310.0
2021	12	7	193.0
2021	12	6	186.0
2021	12	5	197.0
2021	12	4	217.0
2021	12	3	230.0
2021	12	2	251.0
2021	12	1	252.0
2021	11	30	256.0
2021	11	29	260.0
2021	11	28	170.0
2021	11	27	208.0
2021	11	26	256.0
2021	11	25	260.0
2021	11	24	230.0
2021	11	23	288.0
2021	11	22	176.0
2021	11	21	162.0
2021	11	20	178.0
2021	11	19	190.0
2021	11	18	250.0
2021	11	17	304.0
2021	11	16	258.0
2021	11	15	258.0
2021	11	14	259.0
2021	11	13	316.0
2021	11	12	354.0
2021	11	11	247.0
2021	11	10	221.0
2021	11	9	226.0
2021	11	8	216.0
2021	11	7	160.0
2021	11	6	165.0
2021	11	5	274.0
2021	11	4	200.0
2021	11	3	188.0
2021	11	2	148.0
2021	11	1	147.0
2021	10	31	148.0
2021	10	30	149.0
2021	10	29	194.0
2021	10	28	196.0
2021	10	27	196.0
2021	10	26	206.0
2021	10	25	198.0
2021	10	24	159.0
2021	10	23	165.0
2021	10	22	186.0
2021	10	21	200.0
2021	10	20	200.0
2021	10	19	200.0
2021	10	18	146.0
2021	10	17	150.0
2021	10	16	150.0
2021	10	15	150.0
2021	10	14	155.0
2021	10	13	150.0
2021	10	12	150.0
2021	10	11	150.0
2021	10	10	148.0
2021	10	9	160.0
2021	10	8	164.0
2021	10	7	166.0
2021	10	6	168.0
2021	10	5	180.0
2021	10	4	146.0
2021	10	3	145.0
2021	10	2	146.0
2021	10	1	164.0
2021	9	30	250.0
2021	9	29	251.0
2021	9	28	250.0
2021	9	27	208.0
2021	9	26	150.0
2021	9	25	151.0
2021	9	24	163.0
2021	9	23	227.0
2021	9	22	305.0
2021	9	21	305.0
2021	9	20	227.0
2021	9	19	165.0
2021	9	18	292.0
2021	9	17	290.0
2021	9	16	304.0
2021	9	15	304.0
2021	9	14	302.0
2021	9	13	300.0
2021	9	12	190.0
2021	9	11	273.0
2021	9	10	305.0
2021	9	9	305.0
2021	9	8	259.0
2021	9	7	165.0
2021	9	6	183.0
2021	9	5	299.0
2021	9	4	303.0
2021	9	3	307.0
2021	9	2	307.0
2021	9	1	306.0
2021	8	31	300.0
2021	8	30	232.0
2021	8	29	164.0
2021	8	28	279.0
2021	8	27	302.0
2021	8	26	303.0
2021	8	25	301.0
2021	8	24	299.0
2021	8	23	269.0
2021	8	22	164.0
2021	8	21	210.0
2021	8	20	292.0
2021	8	19	296.0
2021	8	18	297.0
2021	8	17	300.0
2021	8	16	232.0
2021	8	15	164.0
2021	8	14	188.0
2021	8	13	293.0
2021	8	12	301.0
2021	8	11	302.0
2021	8	10	301.0
2021	8	9	234.0
2021	8	8	193.0
2021	8	7	248.0
2021	8	6	293.0
2021	8	5	300.0
2021	8	4	301.0
2021	8	3	302.0
2021	8	2	294.0
2021	8	1	169.0
2021	7	31	280.0
2021	7	30	300.0
2021	7	29	302.0
2021	7	28	302.0
2021	7	27	308.0
2021	7	26	280.0
2021	7	25	164.0
2021	7	24	200.0
2021	7	23	303.0
2021	7	22	306.0
2021	7	21	298.0
2021	7	20	298.0
2021	7	19	270.0
2021	7	18	260.0
2021	7	17	309.0
2021	7	16	288.0
2021	7	15	164.0
2021	7	14	164.0
2021	7	13	164.0
2021	7	12	164.0
2021	7	11	164.0
2021	7	10	164.0
2021	7	9	163.0
2021	7	8	163.0
2021	7	7	163.0
2021	7	6	163.0
2021	7	5	163.0
2021	7	4	163.0
2021	7	3	163.0
2021	7	2	163.0
2021	7	1	163.0
2021	6	30	163.0
2021	6	29	163.0
2021	6	28	163.0
2021	6	27	163.0
2021	6	26	163.0
2021	6	25	163.0
2021	6	24	163.0
2021	6	23	163.0
2021	6	22	163.0
2021	6	21	163.0
2021	6	20	163.0
2021	6	19	163.0
2021	6	18	163.0
2021	6	17	163.0
2021	6	16	163.0
2021	6	15	163.0
2021	6	14	163.0
2021	6	13	163.0
2021	6	12	163.0
2021	6	11	163.0
2021	6	10	164.0
2021	6	9	163.0
2021	6	8	163.0
2021	6	7	163.0
2021	6	6	163.0
2021	6	5	163.0
2021	6	4	163.0
2021	6	3	163.0
2021	6	2	163.0
2021	6	1	163.0
2021	5	31	163.0
2021	5	30	163.0
2021	5	29	163.0
2021	5	28	163.0
2021	5	27	163.0
2021	5	26	160.0
2021	5	25	160.0
2021	5	24	160.0
2021	5	23	160.0
2021	5	22	160.0
2021	5	21	160.0
2021	5	20	160.0
2021	5	19	160.0
2021	5	18	160.0
2021	5	17	160.0
2021	5	16	160.0
2021	5	15	160.0
2021	5	14	160.0
2021	5	13	160.0
2021	5	12	160.0
2021	5	11	160.0
2021	5	10	160.0
2021	5	9	160.0
2021	5	8	160.0
2021	5	7	160.0
2021	5	6	160.0
2021	5	5	160.0
2021	5	4	160.0
2021	5	3	160.0
2021	5	2	161.0
2021	5	1	163.0
2021	4	30	164.0
2021	4	29	164.0
2021	4	28	164.0
2021	4	27	164.0
2021	4	26	164.0
2021	4	25	165.0
2021	4	24	166.0
2021	4	23	169.0
2021	4	22	169.0
2021	4	21	169.0
2021	4	20	180.0
2021	4	19	160.0
2021	4	18	160.0
2021	4	17	161.0
2021	4	16	161.0
2021	4	15	162.0
2021	4	14	162.0
2021	4	13	162.0
2021	4	12	162.0
2021	4	11	162.0
2021	4	10	163.0
2021	4	9	163.0
2021	4	8	163.0
2021	4	7	164.0
2021	4	6	166.0
2021	4	5	166.0
2021	4	4	166.0
2021	4	3	166.0
2021	4	2	166.0
2021	4	1	166.0
2021	3	31	166.0
2021	3	30	167.0
2021	3	29	167.0
2021	3	28	167.0
2021	3	27	169.0
2021	3	26	170.0
2021	3	25	270.0
2021	3	24	288.0
2021	3	23	230.0
2021	3	22	160.0
2021	3	21	160.0
2021	3	20	162.0
2021	3	19	162.0
2021	3	18	164.0
2021	3	17	166.0
2021	3	16	166.0
2021	3	15	168.0
2021	3	14	169.0
2021	3	13	170.0
2021	3	12	170.0
2021	3	11	172.0
2021	3	10	218.0
2021	3	9	160.0
2021	3	8	169.0
2021	3	7	160.0
2021	3	6	166.0
2021	3	5	188.0
2021	3	4	230.0
2021	3	3	210.0
2021	3	2	170.0
2021	3	1	170.0
2021	2	28	181.0
2021	2	27	204.0
2021	2	26	214.0
2021	2	25	230.0
2021	2	24	220.0
2021	2	23	198.0
2021	2	22	239.0
2021	2	21	275.0
2021	2	20	219.0
2021	2	19	249.0
2021	2	18	206.0
2021	2	17	178.0
2021	2	16	170.0
2021	2	15	171.0
2021	2	14	178.0
2021	2	13	180.0
2021	2	12	214.0
2021	2	11	260.0
2021	2	10	305.0
2021	2	9	319.0
2021	2	8	239.0
2021	2	7	192.0
2021	2	6	205.0
2021	2	5	218.0
2021	2	4	195.0
2021	2	3	188.0
2021	2	2	168.0
2021	2	1	194.0
2021	1	31	164.0
2021	1	30	167.0
2021	1	29	169.0
2021	1	28	184.0
2021	1	27	210.0
2021	1	26	201.0
2021	1	25	185.0
2021	1	24	200.0
2021	1	23	302.0
2021	1	22	295.0
2021	1	21	305.0
2021	1	20	304.0
2021	1	19	302.0
2021	1	18	240.0
2021	1	17	187.0
2021	1	16	276.0
2021	1	15	287.0
2021	1	14	304.0
2021	1	13	292.0
2021	1	12	304.0
2021	1	11	302.0
2021	1	10	178.0
2021	1	9	303.0
2021	1	8	256.0
2021	1	7	247.0
2021	1	6	160.0
2021	1	5	163.0
2021	1	4	167.0
2021	1	3	165.0
2021	1	2	165.0
2021	1	1	165.0
2020	12	31	168.0
2020	12	30	168.0
2020	12	29	168.0
2020	12	28	169.0
2020	12	27	169.0
2020	12	26	166.0
2020	12	25	169.0
2020	12	24	170.0
2020	12	23	179.0
2020	12	22	180.0
2020	12	21	192.0
2020	12	20	199.0
2020	12	19	200.0
2020	12	18	210.0
2020	12	17	260.0
2020	12	16	280.0
2020	12	15	296.0
2020	12	14	262.0
2020	12	13	169.0
2020	12	12	303.0
2020	12	11	308.0
2020	12	10	324.0
2020	12	9	372.0
2020	12	8	308.0
2020	12	7	169.0
2020	12	6	180.0
2020	12	5	308.0
2020	12	4	308.0
2020	12	3	312.0
2020	12	2	308.0
2020	12	1	308.0
2020	11	30	312.0
2020	11	29	169.0
2020	11	28	308.0
2020	11	27	312.0
2020	11	26	312.0
2020	11	25	312.0
2020	11	24	338.0
2020	11	23	306.0
2020	11	22	169.0
2020	11	21	308.0
2020	11	20	323.0
2020	11	19	334.0
2020	11	18	308.0
2020	11	17	308.0
2020	11	16	308.0
2020	11	15	168.0
2020	11	14	308.0
2020	11	13	303.0
2020	11	12	303.0
2020	11	11	300.0
2020	11	10	300.0
2020	11	9	308.0
2020	11	8	168.0
2020	11	7	302.0
2020	11	6	302.0
2020	11	5	303.0
2020	11	4	308.0
2020	11	3	308.0
2020	11	2	308.0
2020	11	1	268.0
2020	10	31	308.0
2020	10	30	308.0
2020	10	29	308.0
2020	10	28	406.0
2020	10	27	321.0
2020	10	26	320.0
2020	10	25	200.0
2020	10	24	303.0
2020	10	23	303.0
2020	10	22	303.0
2020	10	21	303.0
2020	10	20	303.0
2020	10	19	303.0
2020	10	18	164.0
2020	10	17	303.0
2020	10	16	303.0
2020	10	15	303.0
2020	10	14	303.0
2020	10	13	303.0
2020	10	12	303.0
2020	10	11	166.0
2020	10	10	303.0
2020	10	9	303.0
2020	10	8	303.0
2020	10	7	303.0
2020	10	6	303.0
2020	10	5	298.0
2020	10	4	169.0
2020	10	3	280.0
2020	10	2	251.0
2020	10	1	260.0
2020	9	30	173.0
2020	9	29	217.0
2020	9	28	174.0
2020	9	27	217.0
2020	9	26	219.0
2020	9	25	215.0
2020	9	24	221.0
2020	9	23	220.0
2020	9	22	207.0
2020	9	21	211.0
2020	9	20	175.0
2020	9	19	204.0
2020	9	18	232.0
2020	9	17	228.0
2020	9	16	235.0
2020	9	15	225.0
2020	9	14	209.0
2020	9	13	169.0
2020	9	12	169.0
2020	9	11	230.0
2020	9	10	230.0
2020	9	9	225.0
2020	9	8	209.0
2020	9	7	219.0
2020	9	6	233.0
2020	9	5	235.0
2020	9	4	209.0
2020	9	3	220.0
2020	9	2	243.0
2020	9	1	189.0
2020	8	31	224.0
2020	8	30	167.0
2020	8	29	204.0
2020	8	28	225.0
2020	8	27	218.0
2020	8	26	220.0
2020	8	25	229.0
2020	8	24	251.0
2020	8	23	240.0
2020	8	22	201.0
2020	8	21	250.0
2020	8	20	229.0
2020	8	19	218.0
2020	8	18	218.0
2020	8	17	211.0
2020	8	16	162.0
2020	8	15	240.0
2020	8	14	309.0
2020	8	13	308.0
2020	8	12	220.0
2020	8	11	229.0
2020	8	10	233.0
2020	8	9	220.0
2020	8	8	225.0
2020	8	7	230.0
2020	8	6	230.0
2020	8	5	235.0
2020	8	4	222.0
2020	8	3	248.0
2020	8	2	228.0
2020	8	1	224.0
2020	7	31	250.0
2020	7	30	254.0
2020	7	29	240.0
2020	7	28	229.0
2020	7	27	216.0
2020	7	26	219.0
2020	7	25	228.0
2020	7	24	209.0
2020	7	23	222.0
2020	7	22	240.0
2020	7	21	249.0
2020	7	20	239.0
2020	7	19	235.0
2020	7	18	229.0
2020	7	17	229.0
2020	7	16	230.0
2020	7	15	219.0
2020	7	14	284.0
2020	7	13	222.0
2020	7	12	220.0
2020	7	11	167.0
2020	7	10	230.0
2020	7	9	224.0
2020	7	8	239.0
2020	7	7	197.0
2020	7	6	193.0
2020	7	5	200.0
2020	7	4	195.0
2020	7	3	216.0
2020	7	2	208.0
2020	7	1	164.0
2020	6	30	166.0
2020	6	29	167.0
2020	6	28	169.0
2020	6	27	169.0
2020	6	26	185.0
2020	6	25	218.0
2020	6	24	168.0
2020	6	23	168.0
2020	6	22	168.0
2020	6	21	168.0
2020	6	20	168.0
2020	6	19	168.0
2020	6	18	168.0
2020	6	17	168.0
2020	6	16	169.0
2020	6	15	169.0
2020	6	14	169.0
2020	6	13	169.0
2020	6	12	169.0
2020	6	11	169.0
2020	6	10	169.0
2020	6	9	169.0
2020	6	8	169.0
2020	6	7	169.0
2020	6	6	169.0
2020	6	5	169.0
2020	6	4	169.0
2020	6	3	169.0
2020	6	2	169.0
2020	6	1	169.0
2020	5	31	169.0
2020	5	30	169.0
2020	5	29	169.0
2020	5	28	170.0
2020	5	27	172.0
2020	5	26	185.0
2020	5	25	169.0
2020	5	24	169.0
2020	5	23	169.0
2020	5	22	169.0
2020	5	21	169.0
2020	5	20	170.0
