ano	mes	dia	vazao
2022	8	31	48.995
2022	8	30	51.067
2022	8	29	45.633
2022	8	28	43.026
2022	8	27	42.385
2022	8	26	41.118
2022	8	25	43.026
2022	8	24	46.964
2022	8	23	51.067
2022	8	22	46.296
2022	8	21	44.32
2022	8	20	43.026
2022	8	19	45.633
2022	8	18	44.974
2022	8	17	47.637
2022	8	16	44.32
2022	8	15	46.296
2022	8	14	48.995
2022	8	13	51.766
2022	8	12	50.371
2022	8	11	51.766
2022	8	10	45.633
2022	8	9	45.633
2022	8	8	46.964
2022	8	7	51.067
2022	8	6	50.371
2022	8	5	52.47
2022	8	4	56.059
2022	8	3	43.026
2022	8	2	46.964
2022	8	1	43.671
2022	7	31	43.671
2022	7	30	45.633
2022	7	29	49.681
2022	7	28	47.637
2022	7	27	52.47
2022	7	26	58.266
2022	7	25	54.61
2022	7	24	53.179
2022	7	23	60.514
2022	7	22	62.035
2022	7	21	59.385
2022	7	20	60.892
2022	7	19	58.266
2022	7	18	57.895
2022	7	17	53.892
2022	7	16	55.332
2022	7	15	55.332
2022	7	14	52.47
2022	7	13	55.332
2022	7	12	53.179
2022	7	11	55.332
2022	7	10	58.266
2022	7	9	58.266
2022	7	8	60.514
2022	7	7	59.76
2022	7	6	58.266
2022	7	5	57.895
2022	7	4	57.526
2022	7	3	59.011
2022	7	2	60.514
2022	7	1	62.035
2022	6	30	62.035
2022	6	29	59.76
2022	6	28	59.76
2022	6	27	62.035
2022	6	26	62.035
2022	6	25	64.35
2022	6	24	67.499
2022	6	23	66.705
2022	6	22	66.705
2022	6	21	66.705
2022	6	20	65.916
2022	6	19	67.499
2022	6	18	66.705
2022	6	17	69.101
2022	6	16	68.298
2022	6	15	69.908
2022	6	14	67.499
2022	6	13	65.916
2022	6	12	66.705
2022	6	11	69.908
2022	6	10	69.101
2022	6	9	69.101
2022	6	8	69.101
2022	6	7	68.298
2022	6	6	70.72
2022	6	5	72.358
2022	6	4	72.358
2022	6	3	71.537
2022	6	2	75.686
2022	6	1	79.085
2022	5	31	81.681
2022	5	30	80.811
2022	5	29	81.681
2022	5	28	79.946
2022	5	27	74.013
2022	5	26	69.101
2022	5	25	71.537
2022	5	24	73.183
2022	5	23	74.013
2022	5	22	72.77
2022	5	21	74.013
2022	5	20	71.537
2022	5	19	72.358
2022	5	18	74.847
2022	5	17	76.529
2022	5	16	80.811
2022	5	15	80.811
2022	5	14	78.229
2022	5	13	79.946
2022	5	12	76.529
2022	5	11	86.096
2022	5	10	83.434
2022	5	9	80.811
2022	5	8	76.529
2022	5	7	71.537
2022	5	6	71.128
2022	5	5	69.101
2022	5	4	78.656
2022	5	3	88.798
2022	5	2	83.434
2022	5	1	85.204
2022	4	30	82.555
2022	4	29	86.096
2022	4	28	87.893
2022	4	27	90.164
2022	4	26	95.258
2022	4	25	96.198
2022	4	24	92.463
2022	4	23	91.54
2022	4	22	88.798
2022	4	21	96.198
2022	4	20	97.143
2022	4	19	108.822
2022	4	18	125.372
2022	4	17	136.28
2022	4	16	152.865
2022	4	15	153.453
2022	4	14	143.033
2022	4	13	125.372
2022	4	12	118.514
2022	4	11	113.874
2022	4	10	111.84
2022	4	9	110.83
2022	4	8	108.822
2022	4	7	111.84
2022	4	6	126.443
2022	4	5	121.13
2022	4	4	120.08
2022	4	3	131.318
2022	4	2	127.519
2022	4	1	117.994
2022	3	31	105.843
2022	3	30	104.859
2022	3	29	100.966
2022	3	28	109.322
2022	3	27	114.897
2022	3	26	116.958
2022	3	25	119.035
2022	3	24	125.372
2022	3	23	123.242
2022	3	22	127.519
2022	3	21	124.305
2022	3	20	119.035
2022	3	19	120.08
2022	3	18	122.184
2022	3	17	127.519
2022	3	16	134.064
2022	3	15	137.395
2022	3	14	139.637
2022	3	13	142.464
2022	3	12	144.173
2022	3	11	148.779
2022	3	10	149.941
2022	3	9	151.107
2022	3	8	154.632
2022	3	7	160.593
2022	3	6	163.007
2022	3	5	167.887
2022	3	4	172.835
2022	3	3	183.577
2022	3	2	195.947
2022	3	1	203.284
2022	2	28	213.496
2022	2	27	216.952
2022	2	26	249.248
2022	2	25	268.11
2022	2	24	287.624
2022	2	23	354.437
2022	2	22	467.017
2022	2	21	603.256
2022	2	20	603.256
2022	2	19	401.41
2022	2	18	335.403
2022	2	17	347.458
2022	2	16	388.49
2022	2	15	314.38
2022	2	14	407.009
2022	2	13	576.451
2022	2	12	763.529
2022	2	11	592.017
2022	2	10	417.369
2022	2	9	305.336
2022	2	8	271.96
2022	2	7	279.74
2022	2	6	295.613
2022	2	5	322.712
2022	2	4	258.22
2022	2	3	189.389
2022	2	2	167.887
2022	2	1	149.941
2022	1	31	124.838
2022	1	30	112.855
2022	1	29	107.327
2022	1	28	109.824
2022	1	27	116.958
2022	1	26	119.035
2022	1	25	122.184
2022	1	24	125.372
2022	1	23	127.519
2022	1	22	132.962
2022	1	21	144.173
2022	1	20	154.632
2022	1	19	166.66
2022	1	18	175.335
2022	1	17	176.591
2022	1	16	185.505
2022	1	15	216.259
2022	1	14	249.248
2022	1	13	358.833
2022	1	12	556.728
2022	1	11	696.784
2022	1	10	441.375
2022	1	9	240.428
2022	1	8	174.083
2022	1	7	130.772
2022	1	6	127.519
2022	1	5	127.519
2022	1	4	129.683
2022	1	3	131.865
2022	1	2	135.17
2022	1	1	138.514
2021	12	31	140.765
2021	12	30	145.892
2021	12	29	149.941
2021	12	28	158.793
2021	12	27	199.934
2021	12	26	177.852
2021	12	25	122.184
2021	12	24	116.958
2021	12	23	120.08
2021	12	22	125.907
2021	12	21	122.713
2021	12	20	119.035
2021	12	19	114.385
2021	12	18	104.859
2021	12	17	100.966
2021	12	16	121.13
2021	12	15	125.372
2021	12	14	140.765
2021	12	13	157.003
2021	12	12	171.592
2021	12	11	186.795
2021	12	10	208.02
2021	12	9	203.958
2021	12	8	175.963
2021	12	7	166.66
2021	12	6	158.195
2021	12	5	160.593
2021	12	4	174.083
2021	12	3	197.272
2021	12	2	208.701
2021	12	1	169.117
2021	11	30	137.395
2021	11	29	122.184
2021	11	28	112.855
2021	11	27	105.843
2021	11	26	126.443
2021	11	25	140.765
2021	11	24	195.947
2021	11	23	284.458
2021	11	22	253.715
2021	11	21	195.947
2021	11	20	84.317
2021	11	19	90.622
2021	11	18	102.903
2021	11	17	116.958
2021	11	16	129.141
2021	11	15	144.173
2021	11	14	184.219
2021	11	13	227.481
2021	11	12	213.496
2021	11	11	108.323
2021	11	10	93.39
2021	11	9	81.245
2021	11	8	104.859
2021	11	7	135.725
2021	11	6	123.773
2021	11	5	129.683
2021	11	4	139.075
2021	11	3	160.593
2021	11	2	122.184
2021	11	1	67.499
2021	10	31	59.011
2021	10	30	59.011
2021	10	29	65.916
2021	10	28	85.204
2021	10	27	85.204
2021	10	26	85.204
2021	10	25	114.897
2021	10	24	130.227
2021	10	23	145.318
2021	10	22	168.502
2021	10	21	237.521
2021	10	20	154.632
2021	10	19	88.798
2021	10	18	62.802
2021	10	17	59.76
2021	10	16	82.555
2021	10	15	120.08
2021	10	14	144.173
2021	10	13	116.441
2021	10	12	95.258
2021	10	11	75.686
2021	10	10	41.749
2021	10	9	21.01
2021	10	8	16.27
2021	10	7	15.078
2021	10	6	14.307
2021	10	5	15.078
2021	10	4	14.69
2021	10	3	13.929
2021	10	2	15.868
2021	10	1	15.078
2021	9	30	16.27
2021	9	29	16.677
2021	9	28	16.27
2021	9	27	17.089
2021	9	26	17.089
2021	9	25	16.27
