ds	y	chuva1	vazao1	chuva2	vazao2	chuva3	vazao3	chuva4	vazao4	chuva5	vazao5	chuva6	vazao6
2021-05-03	94.263	0.0	51.98125	4.8	33.76666666666667	0.0	30.081330373655952	0.0	254.03585347956272	2.4	83.24166666666666	1.2	50.248
2021-05-02	88.874	0.0	57.346875	0.0	37.99583333333333	0.0	30.081330373655952	0.0	254.03585347956272	0.0	90.48958333333331	0.0	55.323
2021-05-01	87.103	0.0	65.87052631578948	0.0	44.08636363636364	0.0	30.081330373655952	0.0	254.03585347956272	0.0	97.12291666666664	0.0	63.7
2021-04-30	87.103	0.0	70.24791666666667	0.0	47.87083333333334	0.0	0.0	0.0	254.03585347956272	0.0	103.88958333333332	0.0	67.338
2021-04-29	87.692	0.0	71.21770833333333	0.0	44.49166666666667	0.0	0.0	0.0	254.03585347956272	0.0	95.7625	0.0	70.546
2021-04-28	91.854	8.0	52.15729166666667	0.8	31.504166666666663	4.6	0.0	0.0	254.03585347956272	0.0	82.64791666666666	0.0	50.698
2021-04-27	89.468	1.0	48.47604166666667	0.4	29.541666666666668	0.4	0.0	0.0	254.03585347956272	0.0	79.03333333333333	0.0	46.294
2021-04-26	91.854	0.6000000000000001	48.64270833333333	0.4	29.79583333333333	5.0	0.0	0.0	254.03585347956272	0.0	79.57916666666667	0.0	48.469
2021-04-25	96.693	0.0	50.034375	0.0	30.329166666666666	0.0	30.081330373655952	0.0	254.03585347956272	0.0	79.68124999999999	0.0	48.029
2021-04-24	102.863	0.0	51.253125	0.0	31.883333333333336	0.0	0.0	0.0	254.03585347956272	0.0	83.17083333333333	0.0	48.469
2021-04-23	106.629	0.0	56.39270833333333	0.0	36.05416666666667	0.0	0.0	0.0	254.03585347956272	0.0	89.88125000000001	0.0	52.062
2021-04-22	111.723	0.0	63.30729166666666	0.0	42.15416666666666	0.0	0.0	0.0	254.03585347956272	0.0	99.84375	0.0	58.694
2021-04-21	114.301	0.0	70.60208333333333	0.0	46.025	0.0	0.0	0.0	254.03585347956272	0.0	105.24791666666664	0.0	68.932
2021-04-20	106.629	0.0	63.11770833333333	4.6	39.57083333333333	0.0	0.00625	0.0	254.03585347956272	0.4	101.38958333333332	5.2	64.213
2021-04-19	91.854	1.2000000000000002	54.559375	12.6	33.725	5.4	0.2365853658536585	0.0	254.03585347956272	4.2	88.34166666666665	0.0	55.798
2021-04-18	90.658	17.4	50.13958333333333	17.0	28.945833333333336	1.2	0.0052631578947368	0.0	254.03585347956272	11.4	84.79791666666667	0.0	48.029
2021-04-17	94.263	0.0	49.93020833333333	0.0	29.60833333333333	0.0	0.0677419354838709	0.0	254.03585347956272	0.0	82.61666666666666	0.0	48.91
2021-04-16	96.693	0.0	50.71875	0.0	29.7125	0.0	0.0	0.0	254.03585347956272	0.0	80.97916666666667	0.0	49.354
2021-04-15	94.263	0.0	50.68125	0.0	29.83333333333333	0.0	0.0	0.0	254.03585347956272	0.0	84.57291666666667	0.0	48.91
2021-04-14	93.659	0.0	49.44375	0.0	29.22083333333333	0.2	0.0	0.0	254.03585347956272	0.0	84.9125	0.0	48.469
2021-04-13	95.475	0.0	51.286458333333336	0.0	30.429166666666664	0.2	0.0	0.0	254.03585347956272	0.0	85.91458333333333	0.0	49.8
2021-04-12	97.304	0.0	52.90104166666666	0.0	30.85	0.0	0.1363636363636363	0.0	254.03585347956272	0.0	85.8	0.0	50.698
2021-04-11	97.916	0.0	52.3625	0.0	31.525	0.0	0.0	0.0	254.03585347956272	0.0	89.07708333333333	0.0	50.248
2021-04-10	97.304	0.0	54.51354166666667	0.0	32.44166666666667	0.0	0.0	0.0	254.03585347956272	0.0	88.99583333333334	0.0	52.983
2021-04-09	96.693	0.0	55.725	0.0	33.525	0.0	0.0	0.0	254.03585347956272	0.0	93.50625	0.0	54.851
2021-04-08	109.165	0.0	58.26354166666667	0.0	35.4	0.0	0.0	0.0	254.03585347956272	0.0	95.41458333333333	0.0	55.323
2021-04-07	109.165	0.4	63.184375	0.2	37.12083333333333	0.0	0.0	0.0	254.03585347956272	0.0	96.76875	0.0	80.084
2021-04-06	119.519	0.0	62.753125	0.0	39.12083333333333	0.0	0.1770833333333333	0.0	254.03585347956272	0.0	103.60416666666669	0.0	62.68
2021-04-05	138.415	0.0	67.59375	0.0	42.895833333333336	0.0	0.525	0.0	254.03585347956272	0.0	117.35625	0.0	63.189
2021-04-04	128.846	13.4	74.17812500000001	3.2	47.175	7.0	2.3354166666666667	0.0	254.03585347956272	0.0	112.39791666666667	5.4	60.669
2021-04-03	130.198	3.0	74.921875	0.0	49.00833333333333	13.8	0.0	0.0	254.03585347956272	0.0	115.8	0.0	71.089
2021-04-02	132.917	0.0	91.296875	0.0	60.47083333333333	0.0	0.3374999999999999	0.0	254.03585347956272	0.0	126.85833333333332	0.0	84.206
2021-04-01	134.284	0.0	81.94895833333334	2.0	52.06818181818182	1.4	1.3895833333333334	0.0	254.03585347956272	0.4	120.31458333333336	4.2	73.837
2021-03-31	119.519	4.6000000000000005	62.015625	3.0	34.68333333333333	2.4	1.24375	0.0	254.03585347956272	1.2	95.20652173913044	6.2	66.287
2021-03-30	104.74	0.0	55.47083333333333	3.2	32.858333333333334	0.6	0.3541666666666667	0.0	254.03585347956272	1.4	94.39583333333331	3.6	54.38
2021-03-29	106.629	0.0	57.94479166666667	0.0	33.358333333333334	0.0	0.1166666666666666	0.0	254.03585347956272	0.0	90.64791666666667	0.0	54.851
2021-03-28	108.529	0.0	57.6375	0.0	34.85	0.0	0.0	0.0	254.03585347956272	0.0	94.68958333333336	0.0	54.38
2021-03-27	111.081	0.0	58.929166666666674	0.0	35.666666666666664	0.0	0.3145833333333333	0.0	254.03585347956272	0.0	100.98541666666668	0.0	56.275
2021-03-26	112.366	0.0	60.43020833333333	0.0	35.891666666666666	0.0	0.1583333333333333	0.0	254.03585347956272	0.0	98.51458333333332	0.0	59.184
2021-03-25	114.301	0.0	66.08958333333334	0.0	37.94166666666667	0.0	0.0	0.0	254.03585347956272	0.0	100.80416666666667	0.6	55.323
2021-03-24	117.553	0.0	65.4875	0.0	39.8375	0.0	0.0	0.0	254.03585347956272	0.0	104.94166666666666	0.0	55.798
2021-03-23	116.9	0.0	65.61979166666667	0.0	41.09583333333333	0.0	0.1104166666666666	0.0	254.03585347956272	0.0	105.69791666666669	0.0	62.174
2021-03-22	121.497	0.0	67.37916666666666	0.0	42.99583333333333	0.0	0.15625	0.0	254.03585347956272	0.6000000000000001	108.11875	0.0	65.245
2021-03-21	130.876	0.2	67.35729166666667	1.8	43.41666666666666	2.2	0.1583333333333333	0.0	254.03585347956272	26.4	110.32553191489362	0.0	67.338
2021-03-20	130.198	10.2	70.30624999999999	3.8	44.28333333333333	1.2000000000000002	0.3229166666666667	0.0	254.03585347956272	4.0	112.64583333333331	5.0	68.399
2021-03-19	142.589	0.0	71.565625	0.0	46.77916666666667	0.0	1.2041666666666666	0.0	254.03585347956272	0.0	121.52083333333331	0.0	66.812
2021-03-18	149.642	0.0	76.046875	0.0	51.3875	0.0	1.2854166666666669	0.0	254.03585347956272	0.0	121.9531914893617	0.0	72.731
2021-03-17	161.904	0.0	89.05624999999999	0.0	61.36666666666667	0.0	2.347916666666667	0.0	254.03585347956272	0.0	134.21875	0.0	86.612
2021-03-16	197.522	0.0	130.43333333333334	0.0	100.51666666666668	0.0	1.725	0.0	254.03585347956272	0.0	185.6875	0.0	114.158
2021-03-15	221.527	0.0	170.69375	0.0	114.55416666666667	0.0	2.6104166666666666	0.0	254.03585347956272	0.0	186.825	0.0	179.348
2021-03-14	238.059	0.0	113.95625	0.0	74.79166666666667	0.0	7.556249999999999	0.0	254.03585347956272	0.0	154.89583333333334	0.0	116.286
2021-03-13	197.522	0.0	110.440625	0.0	79.32083333333334	0.0	6.14375	0.0	254.03585347956272	0.0	167.33124999999998	0.0	107.219
2021-03-12	249.878	0.0	141.30729166666666	0.0	102.01666666666668	0.0	14.658333333333331	0.0	254.03585347956272	0.0	203.93958333333333	0.0	134.87
2021-03-11	330.501	0.4	155.75208333333333	1.2	111.38333333333333	0.2	51.94166666666666	0.0	254.03585347956272	0.6000000000000001	254.68541666666667	4.4	150.015
2021-03-10	216.649	5.4	132.42708333333334	14.4	90.22083333333336	43.0	60.583333333333336	0.0	254.03585347956272	48.2	223.91875	5.4	132.56
2021-03-09	173.001	9.8	111.284375	2.6	72.93333333333334	14.0	12.6875	0.0	254.03585347956272	22.8	163.00625	13.0	109.966
2021-03-08	143.99	7.6	83.89583333333333	12.6	58.3125	6.0	9.975	0.0	254.03585347956272	5.2	136.45208333333332	28.4	88.442
2021-03-07	138.415	21.4	74.55104166666666	10.8	48.54166666666666	7.4	3.36875	0.0	254.03585347956272	28.6	124.79583333333332	24.4	79.505
2021-03-06	135.656	0.0	69.63645833333332	0.0	44.60833333333333	0.2	4.541666666666667	0.0	254.03585347956272	0.0	119.92083333333332	0.0	67.338
2021-03-05	142.589	0.0	74.75104166666667	0.0	47.91666666666666	0.0	3.2895833333333333	0.0	254.03585347956272	0.0	120.77291666666667	0.0	76.642
2021-03-04	150.354	0.0	77.99479166666667	0.0	51.35	0.0	5.33125	0.0	254.03585347956272	0.0	129.20208333333332	0.0	76.642
2021-03-03	155.37	0.0	83.428125	0.0	56.33181818181818	0.0	8.054545454545455	0.0	254.03585347956272	0.8	137.6279069767442	0.0	81.25
2021-03-02	162.635	0.0	91.02916666666664	0.0	62.06666666666667	0.0	10.777083333333332	0.0	254.03585347956272	0.0	149.69166666666666	0.0	89.056
2021-03-01	179.782	0.0	98.04895833333336	0.2	67.18636363636364	0.0	19.558333333333334	0.0	254.03585347956272	0.2	161.91458333333335	0.0	95.33
2021-02-28	210.204	4.0	104.21666666666664	1.4	71.14999999999999	1.6	26.42708333333333	0.0	254.03585347956272	4.4	175.31458333333333	1.2	101.178
2021-02-27	313.751	0.0	106.80729166666669	0.0	76.84166666666667	0.0	58.08541666666667	0.0	254.03585347956272	0.0	195.475	0.0	103.171
2021-02-26	359.091	36.6	138.68333333333334	8.0	101.87083333333334	7.8	12.354166666666666	0.0	254.03585347956272	11.8	198.9375	52.0	131.032
2021-02-25	422.803	0.0	162.50104166666668	0.0	118.69583333333333	0.0	22.1125	0.0	254.03585347956272	0.0	223.76875	0.0	154.982
2021-02-24	472.934	0.0	180.89895833333333	0.0	131.35	0.0	39.65833333333333	0.0	254.03585347956272	0.0	255.11666666666667	0.0	174.853
2021-02-23	458.11	0.8	190.27395833333333	2.4	150.54999999999998	0.2	84.02926829268293	0.0	254.03585347956272	1.0	369.2916666666667	3.4	167.792
2021-02-22	297.308	19.4	163.37604166666668	10.6	119.05	42.8	90.21777777777778	0.0	254.03585347956272	31.0	266.99375000000003	1.4	154.148
2021-02-21	357.159	0.2	150.92083333333332	2.6	107.7	0.0	46.26875	0.0	254.03585347956272	6.4	248.9333333333333	39.0	148.379
2021-02-20	531.644	8.4	189.7697916666667	13.6	156.84583333333333	10.0	65.96458333333334	0.0	254.03585347956272	31.4	363.1583333333333	0.6000000000000001	170.421
2021-02-19	492.236	36.0	223.86458333333331	50.8	175.74166666666667	48.8	75.05416666666666	0.0	254.03585347956272	87.2	376.2484848484849	56.0	226.28
2021-02-18	483.624	73.0	179.1291666666667	50.0	153.40833333333333	28.4	16.377083333333335	0.0	254.03585347956272	94.0	323.3541666666667	52.6	174.853
2021-02-17	265.366	3.6	138.48645833333333	16.6	102.22083333333336	10.6	36.21666666666667	0.0	254.03585347956272	4.0	225.2125	7.6	153.316
2021-02-16	156.814	20.2	117.6	13.6	72.78333333333333	16.2	37.72708333333333	0.0	254.03585347956272	11.6	176.67291666666665	0.0	118.436
2021-02-15	146.807	2.4	75.24583333333334	10.8	47.05	12.2	17.970833333333335	0.0	254.03585347956272	28.0	132.83541666666667	0.0	71.089
2021-02-14	158.262	5.4	78.43958333333333	3.2	50.7875	4.2	3.583333333333333	0.0	254.03585347956272	2.4000000000000004	129.19375	0.0	77.21
2021-02-13	172.253	0.0	88.13854166666665	0.0	60.6625	0.0	2.09375	0.0	254.03585347956272	0.0	139.69791666666666	5.6	83.017
2021-02-12	198.307	9.2	101.715625	7.2	70.15416666666667	9.6	12.3625	0.0	254.03585347956272	10.6	167.63958333333332	23.4	98.555
2021-02-11	221.527	0.0	113.71145833333333	0.0	82.94583333333334	0.0	32.77291666666667	0.0	254.03585347956272	0.0	195.7	17.8	110.659
2021-02-10	218.27	22.6	122.890625	67.2	110.12083333333334	15.6	15.2	0.0	254.03585347956272	4.8	214.39583333333331	15.2	122.802
2021-02-09	219.896	11.6	124.56666666666666	5.6000000000000005	86.67083333333333	22.0	15.864583333333334	0.0	254.03585347956272	7.6	189.4104166666667	0.0	121.337
2021-02-08	191.285	5.0	107.60833333333332	5.0	74.675	2.8000000000000003	59.556250000000006	0.0	254.03585347956272	20.0	194.23958333333331	0.0	108.588
2021-02-07	127.498	55.2	89.34270833333333	24.8	57.19583333333333	27.4	6.65	0.0	254.03585347956272	83.4	133.79999999999998	0.0	92.792
2021-02-06	94.263	14.2	57.62708333333333	6.6000000000000005	28.6375	10.6	12.261702127659571	0.0	254.03585347956272	23.0	103.95208333333332	0.0	63.189
2021-02-05	92.454	12.6	45.69791666666666	7.6	25.60833333333333	11.2	0.0	0.0	254.03585347956272	6.8	78.92083333333333	0.0	43.757
2021-02-04	90.658	0.0	46.927083333333336	0.0	25.604166666666668	0.0	0.0	0.0	254.03585347956272	0.0	80.30416666666666	0.0	45.44
2021-02-03	88.874	0.0	47.14166666666667	0.0	26.758333333333336	0.0	0.0	0.0	254.03585347956272	0.0	82.11666666666666	0.0	45.44
2021-02-02	86.516	0.0	48.34479166666667	0.0	26.33333333333333	0.0	0.0	0.0	254.03585347956272	0.0	78.91666666666667	0.0	47.157
2021-02-01	87.103	0.0	48.661458333333336	0.0	27.808695652173917	0.0	0.0	0.0	254.03585347956272	0.0	81.58749999999999	0.0	48.91
2021-01-31	90.062	0.0	50.61041666666667	0.0	28.791666666666668	0.0	0.0	0.0	254.03585347956272	0.0	83.69375	0.0	48.469
2021-01-30	88.283	0.0	51.471875	0.0	29.84583333333333	0.0	0.0	0.0	254.03585347956272	0.0	87.3125	0.0	50.248
2021-01-29	90.658	0.0	54.375	0.0	31.104166666666668	0.0	0.0	0.0	254.03585347956272	0.0	88.81041666666665	0.0	54.38
2021-01-28	93.056	0.0	54.15625	0.0	31.79583333333333	0.0	0.0	0.0	254.03585347956272	0.0	90.09791666666666	0.0	52.062
2021-01-27	99.145	0.0	56.911458333333336	0.0	33.15	0.0	0.0	0.0	254.03585347956272	0.2	91.68541666666668	0.0	54.851
2021-01-26	104.113	0.0	58.07083333333333	0.0	34.8375	0.0	0.0	0.0	254.03585347956272	0.0	97.13333333333333	0.0	54.38
2021-01-25	104.74	0.0	59.679166666666674	0.0	35.5875	0.0	0.0	0.0	254.03585347956272	0.0	98.45833333333331	0.0	58.694
2021-01-24	109.165	0.0	61.333333333333336	0.2	36.675	0.0	0.0	0.0	254.03585347956272	0.0	98.40416666666664	0.0	64.213
2021-01-23	118.863	6.0	63.38333333333333	1.6	37.975	0.8	0.0	0.0	254.03585347956272	0.0	102.38958333333332	0.0	63.7
2021-01-22	122.822	0.0	64.41979166666667	0.0	39.35416666666666	0.0	0.0791666666666666	0.0	254.03585347956272	0.0	104.31666666666666	0.0	63.189
2021-01-21	134.284	0.0	68.39166666666667	0.0	41.3625	0.0	0.0020833333333333	0.0	254.03585347956272	0.0	105.23541666666668	0.0	72.181
2021-01-20	137.723	0.0	70.70208333333333	0.0	45.19583333333333	0.0	0.45625	0.0	254.03585347956272	0.0	113.94791666666669	0.0	66.287
2021-01-19	145.396	0.0	75.903125	0.0	47.75833333333333	0.0	1.7833333333333332	0.0	254.03585347956272	0.0	119.55208333333331	0.0	72.731
2021-01-18	156.814	0.0	93.32083333333333	0.0	52.5	0.0	2.225	0.0	254.03585347956272	0.0	125.21458333333334	0.0	83.61
2021-01-17	167.05	0.0	97.925	0.0	59.21666666666667	0.0	2.652083333333333	0.0	254.03585347956272	0.0	133.74791666666667	0.0	92.792
2021-01-16	180.541	0.0	101.70625	0.0	70.42916666666666	0.8	1.2	0.0	254.03585347956272	0.0	145.04791666666668	0.0	94.692
2021-01-15	187.423	0.0	129.82291666666666	0.0	91.22083333333336	0.0	5.441666666666666	0.0	254.03585347956272	0.0	175.85416666666666	0.0	124.276
2021-01-14	191.285	0.0	144.48020833333334	0.0	100.425	0.0	12.379166666666668	0.0	254.03585347956272	0.0	193.47708333333333	0.0	139.557
2021-01-13	202.245	0.0	150.94895833333334	0.0	106.97916666666669	0.0	12.19375	0.0	254.03585347956272	0.0	201.6604166666667	0.0	148.379
2021-01-12	215.031	0.0	179.0822916666667	0.0	125.05833333333334	0.0	16.016666666666666	0.0	254.03585347956272	0.0	223.98333333333332	0.0	176.644
2021-01-11	223.161	0.0	184.69270833333331	0.0	133.26666666666668	0.0	28.258333333333336	0.0	254.03585347956272	0.0	246.70416666666665	0.0	174.853
2021-01-10	233.056	1.2	176.44791666666666	0.0	123.60416666666669	0.0	29.547916666666666	0.0	254.03585347956272	5.6000000000000005	233.775	0.0	183.906
2021-01-09	274.991	20.200000000000003	140.95625	3.2	96.81666666666666	0.8	37.71458333333333	0.0	254.03585347956272	7.8	209.3625	0.0	151.661
2021-01-08	323.019	9.0	123.61666666666667	0.0	84.29583333333333	9.8	26.93541666666667	0.0	254.03585347956272	1.2000000000000002	186.80416666666667	0.0	125.761
2021-01-07	353.307	7.0	162.17916666666667	0.0	123.125	14.8	16.54375	0.0	254.03585347956272	0.2	232.61041666666665	0.0	146.753
2021-01-06	406.535	0.0	261.50104166666665	0.0	205.7125	0.0	22.56458333333333	0.0	254.03585347956272	0.0	356.6479166666666	0.0	252.473
2021-01-05	445.536	0.0	272.3041666666667	0.0	201.3083333333333	0.0	52.0875	0.0	254.03585347956272	0.0	379.98333333333335	0.0	279.53
2021-01-04	475.066	31.6	212.24479166666663	14.6	159.07500000000002	33.8	162.42727272727274	0.0	254.03585347956272	43.8	424.8416666666667	0.0	223.621
2021-01-03	274.111	93.0	147.79270833333334	11.8	112.78333333333336	26.2	128.16666666666666	0.0	254.03585347956272	48.4	280.24791666666664	0.0	131.032
2021-01-02	124.818	7.6	72.16875	0.0	43.43333333333334	11.6	27.266666666666666	0.0	254.03585347956272	24.0	128.17708333333334	0.0	77.21
2021-01-01	119.519	0.0	73.753125	0.0	45.51304347826087	0.0	1.4729166666666669	0.0	254.03585347956272	0.0	116.80208333333331	0.0	72.731
2020-12-31	115.598	0.0	80.24583333333334	0.0	51.55	0.0	2.9562500000000003	0.0	254.03585347956272	0.0	126.3375	0.0	74.952
2020-12-30	111.723	0.0	93.56666666666666	0.0	60.1375	0.0	5.235416666666667	0.0	254.03585347956272	0.0	138.30416666666667	0.0	89.056
2020-12-29	99.145	0.0	104.73020833333334	0.0	72.6375	0.0	8.247916666666667	0.0	254.03585347956272	0.0	161.03125	0.0	100.519
2020-12-28	107.894	0.0	137.85104166666667	0.0	96.12083333333334	0.0	16.7	0.0	254.03585347956272	0.0	198.5125	0.0	131.032
2020-12-27	115.598	0.0	173.54895833333333	0.0	126.20833333333331	0.0	36.91875	0.0	254.03585347956272	0.0	261.56458333333336	0.0	166.051
2020-12-26	119.519	2.0	221.93645833333332	0.0	161.97916666666666	2.0	74.64583333333333	0.0	254.03585347956272	98.2	380.0833333333333	0.0	217.454
2020-12-25	127.498	11.8	264.80833333333334	5.4	203.5666666666667	3.8	115.65	0.0	254.03585347956272	29.6	438.2875	0.0	257.077
2020-12-24	146.807	29.2	173.57291666666666	14.2	101.23333333333332	31.0	41.85416666666666	0.0	254.03585347956272	60.0	219.5	0.0	213.955
2020-12-23	162.635	11.8	83.859375	9.6	60.87916666666666	1.8	6.3975	0.0	254.03585347956272	16.2	143.21458333333334	0.0	78.353
2020-12-22	205.416	0.0	118.66041666666666	0.0	82.43333333333334	3.0	0.03125	0.0	254.03585347956272	0.0	168.65	0.0	112.751
2020-12-21	211.809	0.0	145.51458333333332	0.0	99.25833333333333	0.4	1.25625	0.0	254.03585347956272	192.2	195.80625	0.0	139.557
2020-12-20	170.016	0.0	122.92708333333331	0.2	72.81666666666666	2.4000000000000004	9.8625	0.0	254.03585347956272	3.2	160.44583333333333	0.0	133.327
2020-12-19	132.917	7.8	72.14270833333333	4.0	39.61666666666667	4.8	2.4291666666666667	0.0	254.03585347956272	22.8	119.82708333333332	0.0	62.174
2020-12-18	131.555	11.6	63.40104166666666	0.0	37.2375	25.000000000000004	0.0	0.0	254.03585347956272	6.2	101.19166666666666	0.0	62.174
2020-12-17	133.6	0.0	68.31666666666666	0.0	41.59166666666667	0.0	30.081330373655952	0.0	254.03585347956272	0.0	110.23191489361702	0.0	63.189
2020-12-16	142.589	0.0	77.93020833333334	0.0	49.15	0.0	0.0	0.0	254.03585347956272	0.0	128.14166666666668	0.0	75.513
2020-12-15	153.931	0.0	101.36979166666669	0.0	68.79166666666667	0.0	0.0	0.0	254.03585347956272	0.0	152.36666666666667	0.0	94.056
2020-12-14	196.738	0.0	114.66458333333333	0.0	74.3	0.0	0.3270833333333333	0.0	254.03585347956272	0.0	165.28125	0.0	114.158
2020-12-13	244.788	0.0	135.40416666666667	0.0	95.57916666666668	0.0	6.929166666666667	0.0	254.03585347956272	0.0	206.82708333333332	0.0	132.56
2020-12-12	291.896	0.0	195.55	0.0	143.15416666666667	0.0	5.920833333333333	0.0	254.03585347956272	0.0	262.7916666666667	0.0	180.255
2020-12-11	389.496	0.2	244.93296703296704	0.8	184.74166666666667	0.0	26.620833333333334	0.0	254.03585347956272	0.0	375.625	0.0	235.212
2020-12-10	315.597	18.2	252.61458333333331	11.8	177.4958333333333	22.6	84.47083333333333	0.0	254.03585347956272	30.2	376.63958333333335	0.0	283.328
2020-12-09	164.102	35.4	105.059375	4.6000000000000005	64.2625	15.6	36.41875	0.0	254.03585347956272	9.4	165.52291666666667	0.0	109.966
2020-12-08	155.37	1.8	82.109375	0.0	50.55	1.0	1.275	0.0	254.03585347956272	3.4000000000000004	133.28333333333333	0.0	80.666
2020-12-07	158.262	0.0	86.80978260869566	0.4	56.5	0.0	3.0979166666666664	0.0	254.03585347956272	0.0	146.6	0.0	84.206
2020-12-06	158.262	37.4	107.3125	37.6	73.53750000000001	24.6	0.0	0.0	254.03585347956272	48.6	159.04791666666668	0.0	101.84
2020-12-05	151.067	30.0	113.325	22.200000000000003	74.67916666666667	8.8	30.081330373655952	0.0	254.03585347956272	0.0	142.77291666666667	0.0	109.966
2020-12-04	137.033	0.2	107.38541666666669	0.0	67.39166666666667	0.2	30.081330373655952	0.0	254.03585347956272	0.0	130.88750000000002	0.0	109.966
2020-12-03	106.629	3.4	62.442708333333336	1.8	31.166666666666668	4.4	30.081330373655952	0.0	254.03585347956272	3.6	78.64999999999999	0.0	71.089
2020-12-02	87.103	0.0	43.08315789473684	0.0	21.933333333333334	9.4	30.081330373655952	0.0	254.03585347956272	0.0	73.63913043478261	0.0	42.929
2020-12-01	82.441	0.0	44.95113636363636	0.0	24.095652173913045	0.0	30.081330373655952	0.0	254.03585347956272	0.0	76.1127659574468	0.0	40.897
2020-11-30	82.441	0.0	49.82386363636363	0.0	24.875	0.0	30.081330373655952	0.0	254.03585347956272	0.0	74.1	0.0	42.11
2020-11-29	88.283	0.0	51.60795454545455	0.0	26.266666666666666	0.0	30.081330373655952	0.0	254.03585347956272	0.0	81.79583333333333	0.0	42.929
2020-11-28	92.454	2.6	54.19493670886075	0.0	29.879166666666663	0.0	30.081330373655952	0.0	254.03585347956272	0.0	88.30638297872339	0.0	47.592
2020-11-27	98.53	0.0	60.44782608695652	0.0	35.483333333333334	0.0	30.081330373655952	0.0	254.03585347956272	0.0	98.17083333333332	0.0	54.38
2020-11-26	99.761	0.2	76.64239130434783	0.0	48.30416666666667	0.2	30.081330373655952	0.0	254.03585347956272	0.2	113.675	0.0	71.634
2020-11-25	106.629	0.2	80.18804347826087	0.2	48.22083333333333	2.8	30.081330373655952	0.0	254.03585347956272	0.0	111.71041666666667	0.2	79.505
2020-11-24	105.368	10.4	67.38125000000001	2.8	40.6125	4.800000000000001	30.081330373655952	0.0	254.03585347956272	2.2	104.3375	0.0	66.287
2020-11-23	119.519	8.4	63.059375	0.0	36.44166666666667	2.8	30.081330373655952	0.0	254.03585347956272	1.2	100.76666666666668	0.0	62.68
2020-11-22	126.156	0.0	73.48421052631579	0.0	45.75416666666666	0.0	30.081330373655952	0.0	254.03585347956272	0.0	116.17021276595744	0.0	70.546
2020-11-21	137.033	0.0	83.77634408602151	0.0	52.70416666666667	0.0	30.081330373655952	0.0	254.03585347956272	0.0	123.31702127659574	0.0	87.829
2020-11-20	153.931	4.0	98.1442105263158	0.0	63.958333333333336	0.8	30.081330373655952	0.0	254.03585347956272	2.0	141.86875	0.0	94.056
2020-11-19	183.588	1.8	111.12708333333336	1.0	72.4	3.2	30.081330373655952	0.0	254.03585347956272	17.2	149.83333333333334	0.0	105.86
2020-11-18	207.008	19.2	94.6306818181818	6.0	63.475	3.2	0.0	0.0	254.03585347956272	46.0	149.69583333333333	85.7	91.537
2020-11-17	182.062	0.0	107.18541666666664	0.0	69.85833333333333	0.0	0.0	0.0	254.03585347956272	0.0	155.4375	0.1	97.258
2020-11-16	186.654	0.0	156.39374999999998	0.0	109.79166666666669	13.8	0.0	0.0	254.03585347956272	33.4	211.38125	0.0	131.795
2020-11-15	153.931	1.6	250.496875	0.2	185.1208333333333	0.2	0.4270833333333333	0.0	254.03585347956272	0.4	321.36041666666665	0.0	217.454
2020-11-14	124.818	0.8	264.25104166666665	1.0	186.89583333333331	1.2	8.291666666666666	0.0	254.03585347956272	4.6000000000000005	314.4458333333333	1.8	294.816
2020-11-13	81.29	54.4	107.140625	12.0	64.16250000000001	37.4	14.335416666666667	0.0	254.03585347956272	19.0	173.42083333333335	2.2	127.255
2020-11-12	71.187	21.4	69.54130434782608	3.2	35.954166666666666	9.6	1.0583333333333331	0.0	254.03585347956272	6.8	119.225	6.2	65.765
2020-11-11	63.66	1.0	50.99166666666667	0.0	22.64583333333333	3.8	30.081330373655952	0.0	254.03585347956272	2.8	83.12083333333334	0.0	53.446
2020-11-10	73.391	0.4	42.91847826086956	0.0	19.55	0.4	30.081330373655952	0.0	254.03585347956272	0.0	81.15208333333332	6.4	45.016
2020-11-09	80.144	0.0	47.661458333333336	0.0	22.2625	0.0	30.081330373655952	0.0	254.03585347956272	0.0	87.075	0.0	44.175
2020-11-08	85.929	0.0	54.6375	0.0	27.33333333333333	0.0	30.081330373655952	0.0	254.03585347956272	0.0	98.98541666666668	0.0	51.151
2020-11-07	89.468	7.8	60.15978260869565	0.0	31.29583333333333	0.0	30.081330373655952	0.0	254.03585347956272	0.2	102.30625	34.5	55.323
2020-11-06	96.693	0.0	59.36629213483147	0.0	29.97083333333333	0.0	30.081330373655952	0.0	254.03585347956272	0.0	100.17916666666667	0.0	60.172
2020-11-05	104.113	0.6000000000000001	54.71235955056179	0.0	27.266666666666666	0.0	30.081330373655952	0.0	254.03585347956272	0.0	101.07708333333332	0.0	52.521
2020-11-04	118.207	1.4	64.67291666666667	0.0	35.270833333333336	1.4	30.081330373655952	0.0	254.03585347956272	4.4	110.93333333333334	0.0	57.719
2020-11-03	132.917	0.0	91.39583333333331	0.0	56.17083333333333	0.0	30.081330373655952	0.0	254.03585347956272	0.0	146.47291666666666	5.6	80.666
2020-11-02	143.99	0.0	133.45208333333332	0.0	82.83333333333333	0.0	0.0	0.0	254.03585347956272	0.0	177.46458333333337	0.0	130.271
