data	chuva	nivel	vazao
2015-02-22	0.0	451.5	330.55
2015-02-23	0.0	452.7083333333333	335.06145833333335
2015-02-24	0.0	452.5416666666667	334.409375
2015-02-25	0.0	451.9583333333333	332.24583333333334
2015-02-26	0.0	452.28125	333.440625
2015-02-27	0.0	452.9270833333333	335.87395833333335
2015-02-28	0.0	452.40625	333.90625
2015-03-01	0.0	452.7395833333333	335.17395833333336
2015-03-02	0.0	452.59375	334.6020833333333
2015-03-03	0.0	453.2708333333333	337.15208333333334
2015-03-04	0.0	452.4479166666667	334.06145833333335
2015-03-05	0.0	452.4791666666667	334.175
2015-03-06	0.0	452.8958333333333	335.7583333333333
2015-03-07	0.0	453.2083333333333	336.92604166666666
2015-03-08	0.0	453.0416666666667	336.3052083333333
2015-03-09	0.0	440.9791666666667	307.7197916666667
2015-03-10	0.0	418.1770833333333	217.64166666666665
2015-03-11	0.0	433.8125	269.57604166666664
2015-03-12	0.0	435.0208333333333	273.68125000000003
2015-03-13	0.0	420.3020833333333	223.76666666666665
2015-03-14	0.0	453.7291666666667	348.07187500000003
2015-03-15	0.0	448.5833333333333	326.08229166666666
2015-03-16	0.0	446.625	318.1666666666667
2015-03-17	0.0	440.9895833333333	295.87395833333335
2015-03-18	0.0	432.8854166666667	265.6635416666667
2015-03-19	0.0	416.2291666666667	211.265625
2015-03-20	0.0	417.5729166666667	217.45624999999998
2015-03-21	0.0	419.0520833333333	219.22395833333334
2015-03-22	0.0	415.625	208.678125
2015-03-23	0.0	419.0	219.19479166666667
2015-03-24	0.0	429.9583333333333	257.0708333333333
2015-03-25	0.0	437.1770833333333	281.76979166666666
2015-03-26	0.0	498.0520833333333	556.6177083333333
2015-03-27	0.0	484.4479166666667	484.6489583333334
2015-03-28	0.0	466.5416666666667	404.421875
2015-03-29	0.0	450.9583333333333	335.6458333333333
2015-03-30	0.0	440.6979166666667	294.54062500000003
2015-03-31	0.0	439.78125	290.21979166666665
2015-04-01	0.0	446.84375	314.77500000000003
2015-04-02	0.0	449.2291666666667	324.63854166666664
2015-04-03	0.0	462.3958333333333	372.8177083333333
2015-04-04	0.0	468.5729166666667	396.67291666666665
2015-04-05	0.0	474.4270833333333	422.50624999999997
2015-04-06	0.0	467.3854166666667	391.215625
2015-04-07	0.0	455.3958333333333	346.8489583333333
2015-04-08	0.0	456.46875	350.01979166666666
2015-04-09	0.0	457.2708333333333	352.61562499999997
2015-04-10	0.0	460.6666666666667	367.42291666666665
2015-04-11	0.0	439.1770833333333	292.359375
2015-04-12	0.0	451.9791666666667	333.8989583333333
2015-04-13	0.0	449.9479166666667	327.71250000000003
2015-04-14	0.0	439.4479166666667	292.9760416666667
2015-04-15	0.0	446.59375	316.534375
2015-04-16	0.0	441.875	302.4927083333333
2015-04-17	0.0	441.75	302.6802083333333
2015-04-18	0.0	441.7291666666667	302.75104166666665
2015-04-19	0.0	433.8229166666667	278.99791666666664
2015-04-20	0.0	446.4479166666667	318.78749999999997
2015-04-21	0.0	446.6770833333333	320.8822916666667
2015-04-22	0.0	447.8020833333333	324.7447916666667
2015-04-23	0.0	454.5833333333333	346.0697916666666
2015-04-24	0.0	451.1145833333333	332.72291666666666
2015-04-25	0.0	468.6145833333333	395.9322916666667
2015-04-26	0.0	469.3958333333333	399.1354166666667
2015-04-27	0.0	461.25	367.42083333333335
2015-04-28	0.0	448.3541666666667	322.34583333333336
2015-04-29	0.0	462.2083333333333	374.78020833333335
2015-04-30	0.0	445.0208333333333	309.93541666666664
2015-05-01	0.0	442.0208333333333	302.3041666666667
2015-05-02	0.0	441.6145833333333	301.01875
2015-05-03	0.0	441.3020833333333	300.21666666666664
2015-05-04	0.0	441.5208333333333	301.778125
2015-05-05	0.0	448.84375	326.66979166666664
2015-05-06	0.0	443.8229166666667	310.43125
2015-05-07	0.0	454.5	345.34375
2015-05-08	0.0	475.1041666666667	422.56041666666664
2015-05-09	0.0	486.5833333333333	473.94687500000003
2015-05-10	0.0	480.3854166666667	448.19687500000003
