data	chuva	nivel	vazao
2017-02-10	0.0	261.8796709118359	55.06504373286262
2017-02-11	0.0	261.8796709118359	55.06504373286262
2017-02-12	0.0	261.8796709118359	55.06504373286262
2017-02-13	0.0	261.8796709118359	55.06504373286262
2017-02-14	0.0	261.8796709118359	55.06504373286262
2017-02-15	0.0	261.8796709118359	55.06504373286262
2017-02-16	0.0	166.5	10.850000000000001
2017-02-17	0.0	261.8796709118359	55.06504373286262
2017-02-18	0.0	261.8796709118359	55.06504373286262
2017-02-19	0.0	150.0	9.0
2017-02-20	0.0	139.4	8.58
2017-02-21	0.0	261.8796709118359	55.06504373286262
2017-02-22	0.0	136.0	8.5
2017-02-23	0.0	130.0	8.3
2017-02-24	0.0	125.75	8.2
2017-02-25	0.0	261.8796709118359	55.06504373286262
2017-02-26	0.0	261.8796709118359	55.06504373286262
2017-02-27	0.0	118.44444444444444	7.922222222222222
2017-02-28	2.8	115.54166666666667	7.645833333333333
2017-03-01	0.0	117.11764705882354	7.811764705882354
2017-03-02	0.0	110.91304347826087	7.108695652173913
2017-03-03	0.0	115.85	7.68
2017-03-04	0.0	125.82608695652173	8.21304347826087
2017-03-05	0.0	129.46153846153845	8.3
2017-03-06	0.0	129.72727272727272	8.30909090909091
2017-03-07	0.0	123.84210526315789	8.136842105263158
2017-03-08	0.0	121.5909090909091	8.022727272727273
2017-03-09	0.0	113.94117647058823	7.4941176470588236
2017-03-10	0.0	113.04545454545455	7.395454545454545
2017-03-11	0.0	107.52173913043478	6.8
2017-03-12	0.0	102.05263157894737	6.347368421052631
2017-03-13	0.0	101.63636363636364	6.2272727272727275
2017-03-14	0.0	101.7	6.21
2017-03-15	3.0	98.8695652173913	5.960869565217391
2017-03-16	0.2	106.2	6.653333333333333
2017-03-17	0.0	94.28571428571429	5.647619047619047
2017-03-18	0.0	94.53846153846153	5.607692307692308
2017-03-19	0.0	88.63157894736842	5.163157894736842
2017-03-20	0.0	90.86363636363636	5.3136363636363635
2017-03-21	0.4	102.6875	6.325
2017-03-22	0.0	100.81818181818181	6.163636363636363
2017-03-23	0.0	104.18181818181819	6.536363636363637
2017-03-24	0.0	120.82608695652173	8.0
2017-03-25	0.0	121.17391304347827	8.004347826086956
2017-03-26	0.0	118.42857142857143	7.869230769230769
2017-03-27	0.4	113.55555555555556	7.455555555555555
2017-03-28	0.4	115.21052631578948	7.621052631578948
2017-03-29	0.0	104.86363636363636	6.577272727272727
2017-03-30	0.0	107.38461538461539	6.869230769230769
2017-03-31	0.0	107.6086956521739	6.808695652173912
2017-04-01	0.0	108.16666666666667	6.816666666666666
2017-04-02	0.0	101.80952380952381	6.238095238095238
2017-04-03	0.0	112.375	7.2875000000000005
2017-04-04	0.0	105.52173913043478	6.586956521739131
2017-04-05	0.0	101.375	6.279166666666666
2017-04-06	0.0	108.3125	6.86875
2017-04-07	0.0	100.17391304347827	6.117391304347826
2017-04-08	0.0	104.73333333333333	6.553333333333333
2017-04-09	0.0	93.4090909090909	5.545454545454546
2017-04-10	0.0	98.58333333333333	5.958333333333333
2017-04-11	0.0	95.78260869565217	5.726086956521739
2017-04-12	0.0	89.34782608695652	5.2
2017-04-13	0.0	90.35	5.29
2017-04-14	0.0	94.04347826086956	5.613043478260869
2017-04-15	0.0	93.27272727272727	5.531818181818182
2017-04-16	0.0	84.95833333333333	4.916666666666667
2017-04-17	0.0	81.8695652173913	4.643478260869565
2017-04-18	0.0	90.14285714285714	5.276190476190476
2017-04-19	0.0	85.6086956521739	4.952173913043478
2017-04-20	0.0	81.69565217391305	4.660869565217391
2017-04-21	0.0	79.375	4.479166666666667
2017-04-22	0.0	86.79166666666667	5.041666666666667
2017-04-23	0.0	82.05882352941177	4.688235294117647
2017-04-24	0.0	81.66666666666667	4.6875
2017-04-25	0.0	79.41666666666667	4.516666666666667
2017-04-26	0.0	79.6875	4.50625
2017-04-27	0.0	85.34782608695652	4.930434782608695
2017-04-28	0.0	82.9047619047619	4.752380952380952
2017-04-29	0.0	85.95652173913044	5.0
2017-04-30	0.0	89.54166666666667	5.25
2017-05-01	0.0	89.20833333333333	5.216666666666667
2017-05-02	0.0	77.8	4.4
2017-05-03	0.0	92.5	5.461111111111111
2017-05-04	0.0	88.95833333333333	5.195833333333334
2017-05-05	0.0	78.83333333333333	4.3999999999999995
2017-05-06	0.0	261.8796709118359	55.06504373286262
2017-05-07	0.0	78.0	4.35
2017-05-08	0.0	89.0909090909091	5.2
2017-05-09	0.0	79.18181818181819	4.463636363636364
2017-05-10	0.0	80.94444444444444	4.588888888888889
2017-05-11	0.0	83.05555555555556	4.75
2017-05-12	0.0	83.2	4.75
2017-05-13	0.0	101.0	6.1
2017-05-14	0.0	261.8796709118359	55.06504373286262
2017-05-15	0.0	74.27272727272727	4.090909090909091
2017-05-16	0.0	85.88888888888889	4.944444444444445
2017-05-17	0.0	73.66666666666667	4.05
2017-05-18	0.0	86.0	4.9624999999999995
2017-05-19	0.0	82.23076923076923	4.707692307692307
2017-05-20	0.4	80.0	4.54
2017-05-21	0.0	78.6923076923077	4.4
