data	vazao
2022-10-31	311.45
2022-10-30	316.326
2022-10-29	316.326
2022-10-28	408.368
2022-10-27	323.688
2022-10-26	331.108
2022-10-25	287.46
2022-10-24	311.45
2022-10-23	241.483
2022-10-22	185.928
2022-10-21	202.494
2022-10-20	219.535
2022-10-19	230.42
2022-10-18	250.46
2022-10-17	282.741
2022-10-16	296.978
2022-10-15	296.978
2022-10-14	296.978
2022-10-13	336.086
2022-10-12	361.35
2022-10-11	413.712
2022-10-10	432.6
2022-10-09	502.354
2022-10-08	525.413
2022-10-07	537.074
2022-10-06	363.911
2022-10-05	326.155
2022-10-04	331.108
2022-10-03	311.45
2022-10-02	316.326
2022-10-01	321.228
2022-09-30	273.382
2022-09-29	273.382
2022-09-28	259.547
2022-09-27	254.989
2022-09-26	254.989
2022-09-25	259.547
2022-09-24	259.547
2022-09-23	259.547
2022-09-22	239.256
2022-09-21	237.037
2022-09-20	245.957
2022-09-19	278.048
2022-09-18	237.037
2022-09-17	219.535
2022-09-16	215.231
2022-09-15	210.956
2022-09-14	210.956
2022-09-13	219.535
2022-09-12	219.535
2022-09-11	219.535
2022-09-10	228.229
2022-09-09	219.535
2022-09-08	219.535
2022-09-07	219.535
2022-09-06	221.697
2022-09-05	228.229
2022-09-04	223.867
2022-09-03	217.379
2022-09-02	237.037
2022-09-01	206.71
2022-08-31	232.618
2022-08-30	234.824
2022-08-29	299.373
2022-08-28	241.483
2022-08-27	223.867
2022-08-26	223.867
2022-08-25	217.379
2022-08-24	223.867
2022-08-23	252.721
2022-08-22	250.46
2022-08-21	266.434
2022-08-20	259.547
2022-08-19	266.434
2022-08-18	275.712
2022-08-17	264.131
2022-08-16	268.743
2022-08-15	266.434
2022-08-14	275.712
2022-08-13	250.46
2022-08-12	223.867
2022-08-11	245.957
2022-08-10	250.46
2022-08-09	237.037
2022-08-08	245.957
2022-08-07	245.957
2022-08-06	237.037
2022-08-05	273.382
2022-08-04	282.741
2022-08-03	273.382
2022-08-02	278.048
2022-08-01	282.741
2022-07-31	301.776
2022-07-30	301.776
2022-07-29	306.6
2022-07-28	306.6
2022-07-27	316.326
2022-07-26	306.6
2022-07-25	311.45
2022-07-24	304.185
2022-07-23	306.6
2022-07-22	313.885
2022-07-21	311.45
2022-07-20	323.688
2022-07-19	306.6
2022-07-18	316.326
2022-07-17	336.086
2022-07-16	304.185
2022-07-15	341.089
2022-07-14	296.978
2022-07-13	366.478
2022-07-12	333.593
2022-07-11	311.45
2022-07-10	336.086
2022-07-09	311.45
2022-07-08	309.022
2022-07-07	326.155
2022-07-06	326.155
2022-07-05	328.628
2022-07-04	351.17
2022-07-03	376.806
2022-07-02	341.089
2022-07-01	341.089
2022-06-30	333.593
2022-06-29	331.108
2022-06-28	341.089
2022-06-27	346.117
2022-06-26	346.117
2022-06-25	348.64
2022-06-24	346.117
2022-06-23	376.806
2022-06-22	351.17
2022-06-21	356.248
2022-06-20	351.17
2022-06-19	326.155
2022-06-18	371.629
2022-06-17	361.35
2022-06-16	382.006
2022-06-15	379.403
2022-06-14	346.117
2022-06-13	366.478
2022-06-12	361.35
2022-06-11	351.17
2022-06-10	351.17
2022-06-09	361.35
2022-06-08	346.117
2022-06-07	351.17
2022-06-06	371.629
2022-06-05	366.478
2022-06-04	371.629
2022-06-03	371.629
2022-06-02	387.231
2022-06-01	371.629
2022-05-31	361.35
2022-05-30	361.35
2022-05-29	408.368
2022-05-28	403.048
2022-05-27	379.403
2022-05-26	358.796
2022-05-25	358.796
2022-05-24	353.706
2022-05-23	387.231
2022-05-22	371.629
2022-05-21	361.35
2022-05-20	403.048
2022-05-19	326.155
2022-05-18	392.479
2022-05-17	392.479
2022-05-16	413.712
2022-05-15	413.712
2022-05-14	408.368
2022-05-13	435.322
2022-05-12	419.08
2022-05-11	400.397
2022-05-10	451.773
2022-05-09	496.644
2022-05-08	446.267
2022-05-07	429.885
2022-05-06	403.048
2022-05-05	392.479
2022-05-04	413.712
2022-05-03	400.397
2022-05-02	413.712
2022-05-01	435.322
2022-04-30	457.303
2022-04-29	468.431
2022-04-28	411.037
2022-04-27	429.885
2022-04-26	462.855
2022-04-25	462.855
2022-04-24	479.649
2022-04-23	479.649
2022-04-22	490.957
2022-04-21	468.431
2022-04-20	488.121
2022-04-19	519.615
2022-04-18	566.604
2022-04-17	608.839
2022-04-16	602.743
2022-04-15	508.086
2022-04-14	502.354
2022-04-13	465.64
2022-04-12	482.467
2022-04-11	508.086
2022-04-10	493.798
2022-04-09	496.644
2022-04-08	551.772
2022-04-07	534.151
2022-04-06	519.615
2022-04-05	531.233
2022-04-04	502.354
2022-04-03	471.227
2022-04-02	462.855
2022-04-01	502.354
2022-03-31	508.086
2022-03-30	560.655
2022-03-29	508.086
2022-03-28	525.413
2022-03-27	542.937
2022-03-26	560.655
2022-03-25	566.604
2022-03-24	572.575
2022-03-23	537.074
2022-03-22	593.637
2022-03-21	548.822
2022-03-20	566.604
2022-03-19	572.575
2022-03-18	611.895
2022-03-17	608.839
2022-03-16	621.094
2022-03-15	645.853
2022-03-14	670.938
2022-03-13	658.355
2022-03-12	689.964
2022-03-11	696.346
2022-03-10	702.748
2022-03-09	741.576
2022-03-08	754.675
2022-03-07	751.393
2022-03-06	807.845
2022-03-05	828.099
2022-03-04	834.888
2022-03-03	924.841
2022-03-02	938.955
2022-03-01	996.134
2022-02-28	1014.236
2022-02-27	1092.889
2022-02-26	1231.89
2022-02-25	1463.98
2022-02-24	1818.513
2022-02-23	2051.242
2022-02-22	2152.665
2022-02-21	2507.978
2022-02-20	2425.068
2022-02-19	2531.87
2022-02-18	2269.167
2022-02-17	1927.313
2022-02-16	1939.563
2022-02-15	2269.167
2022-02-14	2401.584
2022-02-13	2652.684
2022-02-12	2472.309
2022-02-11	2051.242
2022-02-10	1818.513
2022-02-09	1530.119
2022-02-08	1597.458
2022-02-07	1112.325
2022-02-06	924.841
2022-02-05	953.142
2022-02-04	845.107
2022-02-03	791.098
2022-02-02	817.951
2022-02-01	748.115
2022-01-31	709.17
2022-01-30	652.094
2022-01-29	677.26
2022-01-28	652.094
2022-01-27	677.26
2022-01-26	741.576
2022-01-25	781.106
2022-01-24	807.845
2022-01-23	862.232
2022-01-22	889.874
2022-01-21	896.831
2022-01-20	946.039
2022-01-19	1122.096
2022-01-18	1252.304
2022-01-17	1530.119
2022-01-16	2001.288
2022-01-15	2838.092
2022-01-14	3824.232
2022-01-13	4360.387
2022-01-12	5304.48
2022-01-11	5288.413
2022-01-10	3478.02
2022-01-09	2063.809
2022-01-08	1420.558
2022-01-07	1191.476
2022-01-06	1463.98
2022-01-05	1665.988
2022-01-04	1782.827
2022-01-03	1747.433
2022-01-02	1356.44
2022-01-01	1242.079
2021-12-31	882.936
2021-12-30	658.355
2021-12-29	642.74
2021-12-28	696.346
2021-12-27	735.055
2021-12-26	1017.87
2021-12-25	907.3
2021-12-24	896.831
2021-12-23	938.955
2021-12-22	1102.589
2021-12-21	1625.868
2021-12-20	1399.05
2021-12-19	814.578
2021-12-18	924.841
2021-12-17	1032.449
2021-12-16	910.799
2021-12-15	683.602
2021-12-14	596.667
2021-12-13	627.253
2021-12-12	725.311
2021-12-11	781.106
2021-12-10	931.889
2021-12-09	851.943
2021-12-08	741.576
2021-12-07	774.47
2021-12-06	814.578
2021-12-05	699.545
2021-12-04	705.957
2021-12-03	715.612
2021-12-02	712.388
2021-12-01	735.055
2021-11-30	804.486
2021-11-29	581.57
2021-11-28	499.496
2021-11-27	566.604
2021-11-26	648.971
2021-11-25	811.209
2021-11-24	893.35
2021-11-23	924.841
2021-11-22	924.841
2021-11-21	683.602
2021-11-20	551.772
2021-11-19	531.233
2021-11-18	593.637
2021-11-17	702.748
2021-11-16	855.368
2021-11-15	996.134
2021-11-14	1278.016
2021-11-13	1131.902
2021-11-12	1054.45
2021-11-11	754.675
2021-11-10	575.568
2021-11-09	465.64
2021-11-08	560.655
2021-11-07	602.743
2021-11-06	804.486
2021-11-05	1102.589
2021-11-04	1399.05
2021-11-03	709.17
2021-11-02	525.413
2021-11-01	285.097
2021-10-31	296.978
2021-10-30	301.776
2021-10-29	348.64
2021-10-28	361.35
2021-10-27	429.885
2021-10-26	471.227
2021-10-25	508.086
2021-10-24	621.094
2021-10-23	821.329
2021-10-22	914.303
2021-10-21	801.132
2021-10-20	435.322
2021-10-19	435.322
2021-10-18	369.051
2021-10-17	427.175
2021-10-16	566.604
2021-10-15	722.073
2021-10-14	602.743
2021-10-13	389.852
2021-10-12	250.46
2021-10-11	264.131
2021-10-10	223.867
2021-10-09	282.741
2021-10-08	228.229
2021-10-07	237.037
2021-10-06	135.528
2021-10-05	131.88
2021-10-04	121.139
2021-10-03	94.058
2021-10-02	97.315
2021-10-01	97.315
2021-09-30	97.315
2021-09-29	122.907
2021-09-28	139.21
2021-09-27	137.365
2021-09-26	154.271
2021-09-25	141.064
2021-09-24	135.528
2021-09-23	135.528
2021-09-22	117.628
2021-09-21	122.907
2021-09-20	121.139
2021-09-19	117.628
2021-09-18	119.379
2021-09-17	131.88
2021-09-16	142.926
2021-09-15	133.7
2021-09-14	156.19
2021-09-13	124.684
2021-09-12	117.628
2021-09-11	128.265
2021-09-10	144.797
2021-09-09	152.36
2021-09-08	146.675
2021-09-07	146.675
2021-09-06	146.675
2021-09-05	169.849
2021-09-04	185.928
2021-09-03	190.025
2021-09-02	194.151
2021-09-01	196.226
2021-08-31	163.948
2021-08-30	173.822
2021-08-29	150.457
2021-08-28	146.675
2021-08-27	146.675
2021-08-26	146.675
2021-08-25	148.562
2021-08-24	156.19
2021-08-23	185.928
2021-08-22	177.827
