Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:58235100


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
58235100;2;01/08/2011;;1;1;215,447;147,651;172,695;29;10;1;1;1;;0;150,223;150,223;150,223;150,223;150,223;150,223;150,223;150,223;150,223;147,651;147,651;147,651;147,651;147,651;160,582;173,688;173,688;173,688;173,688;183,743;187,837;194,055;194,055;194,055;198,251;200,365;204,623;204,623;215,447;215,447;215,447;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/07/2011;;1;1;185,784;150,223;168,838;11;25;1;1;1;;0;175,678;179,69;179,69;179,69;177,679;171,053;173,688;173,688;179,69;183,743;185,784;185,784;183,743;183,743;183,743;173,688;175,678;177,679;160,582;160,582;160,582;160,582;160,582;155,388;150,223;150,223;150,223;150,223;150,223;150,223;150,223;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/06/2011;;1;1;202,489;160,582;175,131;10;5;1;1;1;;0;173,688;173,688;173,688;163,189;160,582;160,582;160,582;160,582;181,711;202,489;198,251;194,055;194,055;194,055;189,899;179,69;177,679;173,688;173,688;173,688;173,688;171,053;171,053;165,804;160,582;160,582;160,582;179,69;177,679;173,688;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58235100;2;01/05/2011;;1;1;204,623;134,907;183,674;1;21;1;1;1;;0;204,623;202,489;200,365;198,251;191,972;187,837;185,784;185,784;183,743;179,69;173,688;173,688;173,688;173,688;175,678;196,148;200,365;198,251;187,837;185,784;134,907;185,784;165,804;187,837;191,972;183,743;179,69;173,688;173,688;183,743;173,688;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/04/2011;;1;1;428,479;206,767;316,6;1;29;1;1;1;;0;428,479;404,804;407,73;401,888;413,61;422,503;398,982;359,305;337,487;329,466;387,452;376,077;390,32;381,745;359,305;353,792;332,13;275,801;283,201;251,784;240,152;235,569;235,569;219,847;217,642;217,642;213,262;208,922;206,767;206,767;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58235100;2;01/03/2011;;1;1;687,278;273,355;452,605;6;24;1;1;1;;0;583,297;499,948;579,851;572,986;607,683;687,278;650,544;600,669;593,693;586,753;572,986;545,901;549,254;468,256;422,503;404,804;443,587;396,085;373,257;353,792;318,909;308,51;288,183;273,355;273,355;293,206;295,732;293,206;324,168;431,482;437,515;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/02/2011;;1;1;419,529;206,767;280,893;28;11;1;1;1;;0;313,69;266,075;303,369;278,258;273,355;266,075;244,775;231,026;224,288;211,087;206,767;288,183;283,201;280,724;266,075;288,183;367,647;313,69;313,69;305,934;295,732;285,687;258,885;268,491;283,201;268,491;258,885;419,529;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58235100;2;01/01/2011;;1;1;724,93;208,922;447,817;15;1;1;1;1;;0;208,922;219,847;295,732;545,901;509,639;499,948;709,759;545,901;465,139;393,197;462,032;396,085;490,341;618,273;724,93;654,176;597,176;597,176;593,693;583,297;549,254;474,519;428,479;370,447;326,812;298,267;295,732;285,687;263,668;251,784;226,524;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/12/2010;;1;1;462,032;204,623;288,448;8;2;1;1;1;;0;206,767;204,623;288,183;356,543;324,168;364,857;378,906;462,032;313,69;263,668;233,292;217,642;237,855;226,524;324,168;288,183;258,885;258,885;283,201;231,026;222,063;249,438;233,292;324,168;332,13;337,487;431,482;329,466;283,201;251,784;224,288;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/11/2010;;1;1;249,438;155,388;194,749;18;15;1;1;1;;0;202,489;217,642;202,489;204,623;194,055;194,055;194,055;183,743;179,69;191,972;208,922;160,582;160,582;165,804;155,388;160,582;219,847;249,438;235,569;211,087;187,837;175,678;160,582;160,582;196,148;204,623;231,026;219,847;208,922;204,623;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58235100;2;01/10/2010;;1;1;240,152;194,055;207,823;18;9;1;1;1;;0;222,063;228,77;217,642;217,642;215,447;215,447;213,262;211,087;194,055;202,489;202,489;202,489;200,365;198,251;202,489;204,623;206,767;240,152;222,063;204,623;204,623;194,055;194,055;194,055;194,055;217,642;226,524;208,922;198,251;194,055;194,055;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/09/2010;;1;1;215,447;157,981;177,63;30;20;1;1;1;;0;181,711;181,711;179,69;179,69;179,69;179,69;183,743;185,784;183,743;183,743;183,743;181,711;181,711;179,69;175,678;173,688;171,053;171,053;160,582;157,981;157,981;157,981;157,981;157,981;157,981;168,425;204,623;194,055;200,365;215,447;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58235100;2;01/08/2010;;1;1;204,623;134,907;188,15;7;1;1;1;1;;0;134,907;134,907;179,69;185,784;181,711;198,251;204,623;204,623;202,489;196,148;194,055;194,055;189,899;191,972;194,055;194,055;194,055;191,972;187,837;183,743;183,743;196,148;204,623;198,251;196,148;196,148;187,837;183,743;183,743;183,743;179,69;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/07/2010;;1;1;270,918;134,907;191,762;18;31;1;1;1;;0;183,743;183,743;183,743;183,743;181,711;179,69;173,688;173,688;173,688;173,688;173,688;183,743;183,743;208,922;258,885;263,668;268,491;270,918;254,141;204,623;204,623;200,365;196,148;189,899;183,743;179,69;160,582;147,651;142,531;142,531;134,907;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/06/2010;;1;1;204,623;183,743;191,326;1;20;1;1;1;;0;204,623;200,365;200,365;196,148;194,055;196,148;196,148;198,251;194,055;194,055;194,055;194,055;194,055;194,055;194,055;194,055;194,055;194,055;191,972;183,743;183,743;183,743;183,743;183,743;183,743;183,743;183,743;183,743;183,743;183,743;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58235100;2;01/05/2010;;1;1;266,075;215,447;239,844;9;30;1;1;1;;0;254,141;249,438;249,438;249,438;240,152;242,458;242,458;256,508;266,075;258,885;254,141;258,885;258,885;256,508;254,141;240,152;235,569;226,524;222,063;235,569;249,438;235,569;226,524;222,063;222,063;222,063;226,524;226,524;222,063;215,447;215,447;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/04/2010;;1;1;654,176;258,885;374,948;6;30;1;1;1;;0;378,906;390,32;398,982;376,077;373,257;654,176;607,683;569,568;545,901;519,416;480,819;437,515;413,61;398,982;373,257;353,792;334,804;321,534;308,51;298,267;293,206;293,206;285,687;270,918;263,668;263,668;261,271;261,271;261,271;258,885;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58235100;2;01/03/2010;;1;1;559,369;308,51;401,022;2;13;1;1;1;;0;413,61;559,369;516,148;516,148;559,369;529,278;493,534;446,638;416,565;393,197;356,543;329,466;308,51;370,447;376,077;378,906;393,197;401,888;353,792;308,51;332,13;334,804;334,804;337,487;334,804;351,05;367,647;373,257;387,452;437,515;419,529;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/02/2010;;1;1;600,669;308,51;435,665;3;23;1;1;1;;0;593,693;593,693;600,669;593,693;583,297;579,851;525,981;506,399;525,981;512,889;509,639;477,664;437,515;410,665;376,077;356,543;337,487;337,487;337,487;337,487;329,466;324,168;308,51;313,69;329,466;356,543;332,13;370,447;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58235100;2;01/01/2010;;1;1;787,075;552,616;613,356;2;23;1;1;1;;0;600,669;787,075;740,247;702,229;672,474;702,229;661,467;621,822;597,176;597,176;583,297;579,851;579,851;579,851;593,693;590,218;590,218;586,753;583,297;593,693;583,297;569,568;552,616;559,369;600,669;650,544;597,176;583,297;579,851;593,693;600,669;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/12/2009;;1;1;661,467;244,775;381,074;31;3;1;1;1;;0;288,183;268,491;244,775;356,543;356,543;342,883;340,18;384,594;446,638;519,416;499,948;519,416;493,534;474,519;440,546;401,888;356,543;351,05;351,05;340,18;321,534;298,267;298,267;266,075;278,258;278,258;356,543;390,32;387,452;499,948;661,467;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/11/2009;;1;1;378,906;173,688;226,382;16;4;1;1;1;;0;213,262;194,055;187,837;173,688;173,688;173,688;173,688;177,679;185,784;191,972;237,855;298,267;273,355;240,152;226,524;378,906;356,543;244,775;217,642;200,365;173,688;177,679;191,972;200,365;208,922;249,438;249,438;273,355;263,668;283,201;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58235100;2;01/10/2009;;1;1;499,948;171,053;232,74;8;7;1;1;1;;0;200,365;194,055;194,055;187,837;177,679;173,688;171,053;499,948;329,466;254,141;215,447;196,148;187,837;183,743;173,688;183,743;183,743;235,569;222,063;337,487;273,355;285,687;268,491;240,152;222,063;254,141;237,855;244,775;237,855;235,569;213,262;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/09/2009;;1;1;249,438;122,36;180,654;10;4;1;1;1;;0;132,381;129,864;124,853;122,36;122,36;129,864;173,688;179,69;204,623;249,438;249,438;235,569;200,365;185,784;187,837;181,711;179,69;177,679;173,688;173,688;183,743;226,524;226,524;204,623;179,69;171,053;173,688;173,688;177,679;187,837;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58235100;2;01/08/2009;;1;1;219,847;110,025;148,831;1;18;1;1;1;;0;219,847;191,972;171,053;165,804;160,582;150,223;147,651;145,087;145,087;142,531;142,531;142,531;132,381;122,36;122,36;119,876;117,4;110,025;122,36;142,531;160,582;155,388;157,981;175,678;171,053;171,053;160,582;142,531;134,907;134,907;134,907;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/07/2009;;1;1;222,063;139,982;164,43;28;24;1;1;1;;0;160,582;152,802;152,802;152,802;152,802;147,651;145,087;150,223;145,087;142,531;142,531;175,678;177,679;183,743;175,678;155,388;147,651;145,087;145,087;145,087;145,087;145,087;142,531;139,982;160,582;179,69;206,767;222,063;222,063;215,447;222,063;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/06/2009;;1;1;196,148;132,381;153,995;6;10;1;1;1;;0;157,981;152,802;147,651;155,388;179,69;196,148;183,743;157,981;139,982;132,381;196,148;168,425;163,189;150,223;147,651;142,531;134,907;137,44;147,651;147,651;134,907;139,982;134,907;134,907;134,907;147,651;145,087;173,688;171,053;163,189;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58235100;2;01/05/2009;;1;1;177,679;137,44;148,646;30;4;1;1;1;;0;145,087;145,087;142,531;137,44;137,44;145,087;145,087;145,087;145,087;145,087;157,981;147,651;145,087;145,087;145,087;150,223;150,223;147,651;145,087;142,531;145,087;142,531;142,531;145,087;147,651;147,651;155,388;165,804;163,189;177,679;165,804;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/04/2009;;1;1;321,534;147,651;214,94;7;30;1;1;1;;0;278,258;249,438;226,524;215,447;200,365;266,075;321,534;303,369;293,206;244,775;222,063;208,922;206,767;215,447;219,847;219,847;211,087;202,489;196,148;191,972;189,899;183,743;183,743;196,148;191,972;179,69;160,582;165,804;155,388;147,651;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58235100;2;01/03/2009;;1;1;449,697;226,524;294,191;11;9;1;1;1;;0;393,197;364,857;295,732;268,491;254,141;247,101;237,855;235,569;226,524;273,355;449,697;437,515;390,32;362,076;345,596;321,534;308,51;295,732;303,369;288,183;278,258;273,355;268,491;254,141;254,141;249,438;228,77;228,77;237,855;254,141;293,206;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/02/2009;;1;1;687,278;293,206;490,179;15;4;1;1;1;;0;378,906;356,543;324,168;293,206;318,909;387,452;396,085;353,792;506,399;600,669;529,278;545,901;628,947;614,734;687,278;643,308;643,308;639,704;628,947;572,986;493,534;370,447;324,168;373,257;679,857;545,901;455,846;431,482;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58235100;2;01/01/2009;;1;1;717,326;191,972;309,547;21;14;1;1;1;;0;300,813;217,642;222,063;231,026;254,141;235,569;283,201;222,063;217,642;367,647;313,69;235,569;204,623;191,972;275,801;242,458;244,775;228,77;217,642;305,934;717,326;519,416;487,157;351,05;337,487;340,18;288,183;455,846;362,076;356,543;367,647;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/12/2008;;1;1;437,515;97,916;227,766;27;9;1;1;1;;0;187,837;208,922;155,388;150,223;139,982;122,36;114,933;110,025;97,916;97,916;114,933;112,474;175,678;165,804;160,582;137,44;222,063;200,365;256,508;235,569;329,466;351,05;376,077;390,32;337,487;387,452;437,515;387,452;373,257;288,183;235,569;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/11/2008;;1;1;364,857;102,731;218,349;14;2;1;1;1;;0;117,4;102,731;117,4;142,531;177,679;150,223;222,063;198,251;215,447;224,288;231,026;213,262;266,075;364,857;285,687;254,141;273,355;273,355;268,491;247,101;191,972;183,743;181,711;179,69;185,784;204,623;278,258;293,206;263,668;242,458;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58235100;2;01/10/2008;;1;1;293,206;95,523;148,209;2;15;1;1;1;;0;187,837;293,206;258,885;254,141;251,784;228,77;211,087;194,055;183,743;168,425;129,864;110,025;105,153;97,916;95,523;95,523;95,523;95,523;122,36;145,087;134,907;132,381;122,36;110,025;107,584;105,153;112,474;110,025;100,319;112,474;122,36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/09/2008;;1;1;211,087;134,907;158,618;27;7;1;1;1;;0;147,651;139,982;139,982;139,982;142,531;139,982;134,907;134,907;134,907;134,907;134,907;134,907;134,907;134,907;134,907;139,982;142,531;142,531;145,087;145,087;187,837;200,365;200,365;183,743;206,767;204,623;211,087;198,251;194,055;191,972;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58235100;2;01/08/2008;;1;1;215,447;97,916;142,16;10;22;1;1;1;;0;122,36;122,36;132,381;137,44;150,223;173,688;173,688;175,678;194,055;215,447;215,447;196,148;173,688;173,688;160,582;127,354;117,4;112,474;110,025;110,025;105,153;97,916;97,916;122,36;122,36;122,36;122,36;122,36;122,36;124,853;152,802;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/07/2008;;1;1;124,853;95,523;104,455;1;27;1;1;1;;0;124,853;124,853;122,36;110,025;107,584;105,153;97,916;97,916;97,916;97,916;97,916;97,916;97,916;97,916;97,916;97,916;97,916;97,916;97,916;97,916;97,916;97,916;97,916;97,916;97,916;97,916;95,523;122,36;122,36;122,36;122,36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/06/2008;;1;1;231,026;127,354;167,688;6;30;1;1;1;;0;145,087;191,972;189,899;183,743;200,365;231,026;222,063;213,262;198,251;194,055;189,899;183,743;171,053;165,804;163,189;150,223;145,087;155,388;150,223;147,651;147,651;147,651;150,223;157,981;152,802;147,651;145,087;132,381;129,864;127,354;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58235100;2;01/05/2008;;1;1;222,063;127,354;159,922;5;29;1;1;1;;0;187,837;196,148;217,642;211,087;222,063;217,642;191,972;177,679;165,804;160,582;152,802;150,223;150,223;147,651;147,651;147,651;147,651;147,651;147,651;147,651;147,651;145,087;145,087;142,531;139,982;134,907;134,907;129,864;127,354;129,864;145,087;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/04/2008;;1;1;329,466;165,804;228,848;13;30;1;1;1;;0;194,055;183,743;175,678;196,148;268,491;231,026;222,063;268,491;261,271;258,885;283,201;280,724;329,466;298,267;273,355;266,075;254,141;226,524;204,623;196,148;191,972;240,152;263,668;217,642;204,623;194,055;175,678;171,053;168,425;165,804;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58235100;2;01/03/2008;;1;1;702,229;155,388;296,098;17;7;1;1;1;;0;231,026;226,524;217,642;213,262;189,899;175,678;155,388;160,582;194,055;206,767;200,365;217,642;200,365;283,201;462,032;579,851;702,229;628,947;539,224;443,587;393,197;318,909;278,258;270,918;256,508;273,355;258,885;249,438;233,292;217,642;200,365;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/02/2008;;1;1;387,452;200,365;301,271;8;18;1;1;1;;0;345,596;305,934;340,18;337,487;311,095;308,51;334,804;387,452;378,906;324,168;305,934;261,271;305,934;263,668;249,438;228,77;208,922;200,365;200,365;268,491;345,596;288,183;293,206;337,487;384,594;356,543;332,13;300,813;231,026;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
58235100;2;01/01/2008;;1;1;401,888;93,14;193,413;30;1;1;1;1;;0;93,14;124,853;110,025;107,584;95,523;95,523;183,743;183,743;163,189;150,223;145,087;147,651;173,688;226,524;278,258;237,855;196,148;185,784;177,679;185,784;240,152;288,183;273,355;244,775;213,262;194,055;179,69;173,688;173,688;401,888;351,05;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/12/2007;;1;1;254,141;65,388;140,745;15;4;1;1;1;;0;88,404;74,455;67,636;65,388;90,767;81,38;79,06;90,767;122,36;155,388;122,36;145,087;200,365;211,087;254,141;175,678;155,388;124,853;112,474;202,489;213,262;224,288;217,642;211,087;185,784;150,223;134,907;117,4;97,916;93,14;97,916;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/11/2007;;1;1;263,668;93,14;173,866;6;25;1;1;1;;0;163,189;142,531;179,69;150,223;249,438;263,668;244,775;211,087;196,148;187,837;168,425;155,388;235,569;206,767;200,365;206,767;208,922;185,784;160,582;181,711;179,69;160,582;150,223;117,4;93,14;107,584;163,189;132,381;117,4;95,523;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58235100;2;01/10/2007;;1;1;324,168;163,189;201,374;26;31;1;1;1;;0;194,055;189,899;191,972;191,972;187,837;185,784;183,743;183,743;181,711;175,678;173,688;177,679;177,679;177,679;179,69;187,837;191,972;187,837;179,69;183,743;179,69;194,055;226,524;222,063;303,369;324,168;293,206;244,775;219,847;187,837;163,189;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/09/2007;;1;1;200,365;163,189;179,957;30;15;1;1;1;;0;168,425;168,425;173,688;179,69;179,69;175,678;173,688;173,688;173,688;171,053;171,053;168,425;168,425;165,804;163,189;181,711;187,837;187,837;187,837;187,837;187,837;185,784;183,743;181,711;185,784;191,972;189,899;189,899;194,055;200,365;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58235100;2;01/08/2007;;1;1;213,262;152,802;163,881;1;16;1;1;1;;0;213,262;187,837;179,69;171,053;171,053;168,425;168,425;165,804;165,804;160,582;157,981;157,981;157,981;155,388;155,388;152,802;152,802;152,802;152,802;152,802;152,802;152,802;152,802;157,981;163,189;163,189;163,189;168,425;168,425;168,425;168,425;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/07/2007;;1;1;305,934;189,899;218,875;26;1;1;1;1;;0;189,899;189,899;191,972;191,972;191,972;191,972;191,972;194,055;194,055;191,972;189,899;189,899;189,899;189,899;189,899;189,899;189,899;215,447;219,847;240,152;235,569;217,642;211,087;268,491;285,687;305,934;303,369;293,206;268,491;240,152;231,026;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/06/2007;;1;1;215,447;168,425;191,58;17;13;1;1;1;;0;173,688;173,688;173,688;196,148;194,055;187,837;179,69;179,69;177,679;173,688;173,688;171,053;168,425;181,711;202,489;213,262;215,447;215,447;215,447;215,447;215,447;213,262;204,623;204,623;187,837;177,679;187,837;191,972;191,972;189,899;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58235100;2;01/05/2007;;1;1;194,055;163,189;174,796;24;17;1;1;1;;0;191,972;181,711;179,69;177,679;175,678;171,053;168,425;165,804;171,053;175,678;175,678;171,053;171,053;171,053;171,053;171,053;163,189;163,189;163,189;163,189;163,189;171,053;183,743;194,055;191,972;185,784;181,711;177,679;177,679;175,678;173,688;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/04/2007;;1;1;263,668;171,053;195,967;11;22;1;1;1;;0;177,679;177,679;175,678;179,69;200,365;200,365;194,055;191,972;204,623;244,775;263,668;228,77;208,922;206,767;191,972;194,055;183,743;181,711;179,69;177,679;175,678;171,053;179,69;183,743;183,743;198,251;200,365;217,642;204,623;200,365;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58235100;2;01/03/2007;;1;1;237,855;105,153;154,079;25;7;1;1;1;;0;142,531;134,907;119,876;117,4;117,4;107,584;105,153;105,153;105,153;105,153;105,153;105,153;114,933;127,354;107,584;114,933;137,44;168,425;196,148;194,055;204,623;202,489;213,262;211,087;237,855;217,642;200,365;196,148;191,972;185,784;183,743;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/02/2007;;1;1;351,05;139,982;203,977;12;26;1;1;1;;0;308,51;249,438;308,51;263,668;208,922;187,837;171,053;171,053;179,69;179,69;185,784;351,05;273,355;231,026;194,055;215,447;194,055;191,972;173,688;160,582;187,837;198,251;179,69;165,804;147,651;139,982;142,531;150,223;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58235100;2;01/01/2007;;1;1;428,479;200,365;294,958;5;16;1;1;1;;0;258,885;270,918;278,258;342,883;428,479;425,486;396,085;364,857;345,596;401,888;345,596;298,267;231,026;226,524;215,447;200,365;202,489;231,026;240,152;226,524;222,063;244,775;293,206;247,101;303,369;353,792;351,05;308,51;273,355;278,258;337,487;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/12/2006;;1;1;404,804;124,853;201,508;1;20;1;1;1;;0;404,804;283,201;208,922;175,678;183,743;185,784;175,678;173,688;145,087;134,907;173,688;171,053;139,982;129,864;142,531;258,885;196,148;183,743;150,223;124,853;134,907;142,531;181,711;251,784;256,508;273,355;249,438;313,69;244,775;240,152;215,447;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58235100;2;01/11/2006;;1;1;398,982;110,025;187,033;28;1;1;1;1;;0;110,025;165,804;191,972;187,837;163,189;139,982;127,354;119,876;110,025;124,853;145,087;127,354;124,853;122,36;134,907;137,44;127,354;124,853;127,354;179,69;237,855;254,141;194,055;163,189;155,388;313,69;390,32;398,982;329,466;381,745;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
