data	chuva	nivel	vazao
2015-05-24	0.4	305.57894736842104	76.71052631578948
2015-05-25	0.4	305.0	75.89999999999999
2015-05-26	0.0	334.12419634270185	118.38924430177113
2015-05-27	0.0	334.12419634270185	118.38924430177113
2015-05-28	0.0	334.12419634270185	118.38924430177113
2015-05-29	0.0	334.12419634270185	118.38924430177113
2015-05-30	0.0	334.12419634270185	118.38924430177113
2015-05-31	0.0	334.12419634270185	118.38924430177113
2015-06-01	0.0	334.12419634270185	118.38924430177113
2015-06-02	0.0	334.12419634270185	118.38924430177113
2015-06-03	0.0	334.12419634270185	118.38924430177113
2015-06-04	0.0	334.12419634270185	118.38924430177113
2015-06-05	0.0	334.12419634270185	118.38924430177113
2015-06-06	0.2	306.0	77.3
2015-06-07	0.0	306.0	77.3
2015-06-08	0.0	306.0	77.3
2015-06-09	0.4	306.0	77.3
2015-06-10	0.0	334.12419634270185	118.38924430177113
2015-06-11	0.0	334.12419634270185	118.38924430177113
2015-06-12	0.0	334.12419634270185	118.38924430177113
2015-06-13	0.0	334.12419634270185	118.38924430177113
2015-06-14	0.0	334.12419634270185	118.38924430177113
2015-06-15	0.0	334.12419634270185	118.38924430177113
2015-06-16	0.0	334.12419634270185	118.38924430177113
2015-06-17	0.0	334.12419634270185	118.38924430177113
2015-06-18	0.0	334.12419634270185	118.38924430177113
2015-06-19	0.0	334.12419634270185	118.38924430177113
2015-06-20	0.0	334.12419634270185	118.38924430177113
2015-06-21	0.0	334.12419634270185	118.38924430177113
2015-06-22	0.0	334.12419634270185	118.38924430177113
2015-06-23	0.0	334.12419634270185	118.38924430177113
2015-06-24	0.2	309.0	81.6
2015-06-25	0.0	308.46153846153845	80.86923076923077
2015-06-26	0.2	309.54545454545456	82.44545454545454
2015-06-27	0.0	312.0	86.1
2015-06-28	0.0	308.0	80.2
2015-06-29	0.0	334.12419634270185	118.38924430177113
2015-06-30	0.0	308.0	80.2
2015-07-01	0.0	308.0625	80.28750000000001
2015-07-02	0.0	307.6	79.62
2015-07-03	0.0	334.12419634270185	118.38924430177113
2015-07-04	0.0	334.12419634270185	118.38924430177113
2015-07-05	0.0	334.12419634270185	118.38924430177113
2015-07-06	0.0	334.12419634270185	118.38924430177113
2015-07-07	0.0	334.12419634270185	118.38924430177113
2015-07-08	0.0	334.12419634270185	118.38924430177113
2015-07-09	0.0	334.12419634270185	118.38924430177113
2015-07-10	0.0	334.12419634270185	118.38924430177113
2015-07-11	0.0	334.12419634270185	118.38924430177113
2015-07-12	0.0	334.12419634270185	118.38924430177113
2015-07-13	0.4	308.0	80.2
2015-07-14	0.4	308.5	80.89999999999999
2015-07-15	0.0	308.5833333333333	81.01666666666667
2015-07-16	0.2	306.4583333333333	77.96249999999999
2015-07-17	0.2	306.0	77.3
2015-07-18	0.2	306.0	77.3
2015-07-19	0.2	306.5	78.025
2015-07-20	0.8	306.375	77.84166666666667
2015-07-21	0.2	306.25	77.65416666666667
2015-07-22	0.2	306.1666666666667	77.53333333333333
2015-07-23	0.0	306.0	77.3
2015-07-24	0.4	306.4583333333333	77.96249999999999
2015-07-25	0.2	306.0625	77.3875
2015-07-26	0.0	334.12419634270185	118.38924430177113
2015-07-27	0.0	306.54545454545456	78.06363636363636
2015-07-28	0.6	306.6666666666667	78.2625
2015-07-29	0.0	306.25	77.6625
2015-07-30	0.4	306.4166666666667	77.89583333333333
2015-07-31	0.2	306.625	78.2
2015-08-01	0.4	306.69565217391306	78.30869565217391
2015-08-02	0.4	306.59090909090907	78.15454545454546
2015-08-03	0.4	306.17391304347825	77.55652173913043
2015-08-04	0.4	306.625	78.2
2015-08-05	0.6000000000000001	306.9583333333333	78.68333333333334
2015-08-06	0.4	306.7916666666667	78.4375
2015-08-07	0.6000000000000001	306.5833333333333	78.1375
2015-08-08	0.0	306.625	78.20416666666667
2015-08-09	0.0	306.5	78.02499999999999
2015-08-10	0.0	306.875	78.5625
